,Unnamed: 0,sentence,label
32,1696,"Finnish IT solutions provider Affecto Oyj said today that it has won a frame contract , valued at some EUR2m , to implement the next phase of its insurance application for South African Mutual & Federal Insurance Company Limited M&F .",positive
33,3793,Mr Kivimeister said John Deer former Timberjack stands to win in the situation : it controls around 60 % of Estonia 's forest machinery market .,positive
34,2908,"The new system , which will include 60 MC3090 PDAs from Motorola , to be used by 60 Poundstretcher operatives across 3 shifts , will integrate in real-time with the company s existing Warehouse Management System , Aldata G.O.L.D Stock , which went live in May 2008 .",neutral
35,4182,"Operating profit for the three-month period increased from EUR1 .2 m , while revenue increased from EUR20 .2 m , as compared to the corresponding period in 2005 .",positive
36,1233,"19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki , without disclosing financial details .",neutral
37,2904,"Aspo 's strong company brands - ESL Shipping , Leipurin , Telko and Kaukomarkkinat - aim to be the market leaders in their sectors .",neutral
38,1247,Construction volumes meanwhile grow at a rate of 10-15 percent annually .,positive
39,479,"They re in a race with Google to get lots of users onto their service as social networking creates new business models , said Martin Garner , a London-based analyst with CCS Insight .",neutral
40,221,"The cost of the deal could range from 70 million to 90 million euros depending on the financial results of the two companies in 2008 , the statement says .",neutral
41,1160,"So far , Mr. Galvan he has been able to avoid laying off workers .",positive
42,2423,"Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 .",positive
43,3966,Forest certification is a voluntary system aimed at promoting sustainable forest management in commercial forests .,neutral
44,823,"Comptel Corporation Sami Ervio President and CEO , Distribution : NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively .",neutral
45,4326,Construction is expected to be completed in the summer of 2011 .,neutral
46,4168,"Proha Plc ( Euronext :7327 ) announced today ( 19 May ) that its fully-owned subsidiary , Safran Software Solutions AS , has agreed to sell its 49 % share of Safran North America LLC to a SNA Holding AS , an investment group based in Norway .",neutral
47,3647,Most of the increase in net sales was due to the acquisition of Swedish Silva that produces garden tools and boats .,positive
48,3654,GSK announced in November 2008 that it would close its operations in Dartford .,negative
49,2607,The shops are located in the capital region and the Paijat-Hame region .,neutral
50,1522,"Raute posted a net profit of 1.8 mln euro $ 2.6 mln for the third quarter of 2007 , compared to a net loss of 299,000 euro $ 430,000 for the corresponding period of 2006 .",positive
51,548,The contract includes an option to deliver an additional 75 ASCs in the next phases of the project .,neutral
52,3672,"However , the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009 .",negative
53,4114,Aktia forecasts Finland 's inflation at 1.1 % in 2010 .,neutral
54,2882,A quick `` one-stop-shop '' to understand the company .,neutral
55,1751,RISING costs have forced packaging producer Huhtamaki to axe 90 jobs at its Hampshire manufacturing plant .,negative
56,4259,"Previously , the company expected its 2008 financial performance to remain at the same level as in 2008 .",neutral
57,1170,In 2005 Cargotec 's net sales exceeded EUR 2.3 billion .,neutral
58,3406,"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .",positive
59,2118,"LONDON AFX - UK and European brokers ' recommendations issued today , as collated by AFX News from a range of market sources .",neutral
60,2076,"Tieto was looking for an energy solution which would best support the idea of sustainable development , and we were happy to be able to provide such a solution , saysJouni Haikarainen , Vice President , Fortum .",positive
61,3481,Commission income fell to EUR 4.6 mn from EUR 5.1 mn in the corresponding period in 2007 .,negative
62,4307,`` Fixed Mobile Convergence solutions represent a key value proposition in today 's communication market .,neutral
63,1495,"We warmly welcome him to Satama '' , states Jussi Lansio , chairman of the Board .",positive
64,2911,"The business had gross written premiums of EUR152 .4 m (  91.5 m ) in 2000 , a net combined ratio of 133 % and 175 staff in total with offices in the UK , Germany and Benelux .",neutral
65,794,"Net sales will , however , increase from 2005 .",positive
66,4359,"The result will also be burdened by increased fixed costs associated with operations in China , and restructuring costs in Japan .",negative
67,2956,"Upon completion , Keskuskatu will form the backbone of Helsinki 's pedestrianised downtown area , linking up with the city 's other main pedestrian precincts .",positive
68,2292,"As a result of the share issue , the number of the company 's shares increases by 391,630 shares and the share capital by a total of EUR 15,665.20 .",neutral
69,1551,"With sales of $ 12.7 billion over the last twelve months ending October , 2010 and over 9,200 stores in 35 states , Dollar General is the nation 's largest small box discount retailer .",neutral
70,2769,Clothing chain Sepp+Ã±l+Ã± 's net sales increased by 7.0 % to EUR 30.8 mn .,positive
71,3020,Finnish publishing and printing group Ilkka-Yhtym+Ã± will introduced a staff smoking ban as of the beginning of 2007 at the company 's three newspapers .,neutral
72,3327,Welcome !,neutral
73,3461,The company negotiated an amendment to the financial covenants of the present credit agreements in regard to the situation on 30 September 2010 .,neutral
74,1438,"The recovery of demand that started toward the end of 2009 , continued in January-March 2010 .",positive
75,3987,Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V said on Wednesday 17 September that it will invest EUR6m in its sensor wafer business during 2009 .,neutral
76,2627,Aspo 's net sales in 2006 totaled EUR 225.9 million .,neutral
77,3634,"The interim report for the first quarter is published on May 8 , 2009 .",neutral
78,1757,"According to the report , Elisa 's and DNA 's joint market share of Finland 's telecom market is 59 % .",neutral
79,2887,The world 's biggest magazine paper maker said the program to improve efficiency will include closing several of its least competitive mills and would cover all the company 's operations resulting in annual savings of some euro200 million US$ 240 million .,positive
80,3078,The sale will lead to a pretax capital gain of EUR 22 million for the Finnish company in 2011 .,positive
81,3875,"Deliveries are to start later in 2010 , and the volume will increase in the years 2011-2012 .",neutral
82,3732,"Our solutions are fully Arabized , and our message is that we want to become the IT partner of choice for businesses in the Near-East region .",neutral
83,4135,"The deal includes all rental equipment and related merchandise , the rental contract of the depot and two employees , the company said .",neutral
84,2872,"Compared with the FTSE 100 index , which fell 35.2 points ( or 0.6 % ) on the day , this was a relative price change of 0.6 % .",neutral
85,51,`` Demand for sports equipment was good in 2005 .,positive
86,2684,In February the Elcoteq group sold its St Petersburg facility ; according to unconfirmed information the reason could have been supply problems because of the Russian customs service .,negative
87,2971,Finnish Bank of +Ã land will launch its long-term pension savings account at the beginning of June 2010 .,neutral
88,3307,The closing of such transaction took place today .,neutral
89,2551,"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",positive
90,245,"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",positive
91,704,Incap Contract Manufacturing Services Private Limited has inked agreements with six new customers in India .,positive
92,3344,"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products , and operates in Finland .",neutral
93,3892,"With this subscription , Fortum 's ownership in TGK-10 has increased to slightly over 76 % of shares and voting rights .",neutral
94,3118,The changes in readership were not significant .,neutral
95,3131,"HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .",negative
96,3809,"In the Czech Republic , the smaller profiling unit at Ostrava will be closed and the machinery will be gradually relocated to Ruukki 's bigger plants in Hungary , Poland and Romania by the end of the first quarter of 2009 .",neutral
97,1833,Finnish Bank of +Ã land 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,positive
98,109,"`` Our decision and resolve on MeeGo is only stronger , '' she continued .",positive
99,1145,We can capitalize on our experience from a number of similar bridge projects in the Nordic countries .,positive
100,1357,"The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households .",neutral
101,787,The company operates power plants in the Tyumen and Chelyabinsk regions and in the Khanty-Mansi Autonomous District .,neutral
102,870,"According to Finnish pension insurance company Varma , Varma was the recipient of over two thirds of the revenue of the earnings-related pension cover that was under competitive tendering in Finland .",positive
103,141,Profit for the period was EUR 15.6 mn compared to EUR 14.1 mn in 2007 .,positive
104,2374,s already good position in the technical building services market in Ostrobothnia .,neutral
105,1667,"At the seminar , a memorandum of understanding on co-operation was signed between the Finnish Kemira Company and Vietnam National Chemical Corporation .",positive
106,2504,Benefon 's target is to lay off temporarily of permanently up to 20 % of the Salo plant 's staff .,negative
107,3188,"According to Atria 's President and CEO Matti Tikkakoski , the company 's Swedish operations significantly improved in the first quarter .",positive
108,2960,"Finnish diversified holding company Aspo Oyj said on September 8 , 2008 that it will sell the Finnish tape business of its Kaukomarkkinat unit to local Oy Telpak Ab .",neutral
109,1124,The figure does not include food exports from Finland .,neutral
110,2806,The deal strengthens Ramirent 's position especially in the industrial sector and in large investment projects .,positive
111,3334,Travel expenses would be reimbursed in accordance with the travel policy of the company .,neutral
112,2343,"The plant will be fired with a combination of spruce bark , chipped logging residues or milled peat .",neutral
113,2889,"ST. PETERSBURG , Oct 14 ( PRIME-TASS ) -- Finnish tire producer Nokian Tyres plans to invest about 50 million euros in the expansion of its tire plant in the city of Vsevolozhsk in Russia 's Leningrad Region in 2011 , the company 's President Kim Gran told reporters Thursday .",positive
114,4103,Lemmink+Ã±inen started the manufacture of roofing felt in 1920 and the production of asphalt in the 1930s .,neutral
115,1031,The interchange of Editors-in-Chief is a part of publisher 's goal to enhance job circulation in all personnel groups .,neutral
116,3092,"Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn .",negative
117,3806,Consolidated pretax profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in 2007 .,negative
118,4202,"Luxembourg-registered investment fund Amber Trust II has won the final approval of Lithuania 's Competition Council to acquire 29.6 percent of Sanitas , the country 's largest pharmaceutical producer .",positive
119,230,"Community gardening has become a popular activity , especially to raise vegetables .",neutral
120,3741,"Operating profit totalled EUR 9.6 mn , down from EUR 42.0 mn the year before .",negative
121,1555,The members of the management team will contribute to the adjustment measures with temporary salary cut of 5 % .,positive
122,792,Uponor maintains its full-year guidance for 2010 .,neutral
123,1310,Around 50 percent of the world 's ro-ro fleet is over 25 years old and needs to be scrapped for environmental reasons .,neutral
124,2197,"The liquidity providing was interrupted on May 11 , 2007 when Aspocomp Group Oyj 's shares traded below 0.50 cent ( Aspocomp 's stock exchange release 11.5.2007 ) .",negative
125,2875,"Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , expects changes in the market situation to reduce sales of Suominen 's nonwovens and wet wipes from the previously estimated volumes .",negative
126,833,"Okmetic 's products are based on high-tech expertise that generates added value for customers , innovative product development and an extremely efficient production process .",positive
127,3975,"Rimvesta is now controlled by the Estonian-owned real estate development company ELL Nekilnojamas Turtas , which a member of Merko , the largest construction group in the Baltic countries .",neutral
128,4192,"Under the plan , which CSES worked out together with Public Policy Management Institute ( PPMI ) and other partners , buildings with a total area of 10,000 square meters should be built on the territory in the first phase .",neutral
129,2814,"Presentation materials will be posted on the company 's website : www.seahawkdrilling.com in the `` Investor Relations '' section , on the `` Webcast & Presentations '' tab .",neutral
130,4054,"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .",positive
131,2564,The desk will reach its full planned strength of ten persons in autumn 2007 .,neutral
132,3102,"The previously concluded adaptation measures , concerning other staff , were adequate for the time being , and the planning operations continue as before at the plant , the company said .",positive
133,1269,"The group 's operating loss was EUR 0.8 mn , down from a profit of EUR 2.5 mn in 2004 .",negative
134,3079,"The store is located in Poznan in a shopping center named Pestka , the company added .",neutral
135,1487,What would you like to see changed on Nokia 's next attempt ?,neutral
136,555,"Dirk Jones , head of Financial Institutions Client Sales Management , GTS , Citigroup , Inc , said , ` Citi is extremely pleased to be providing global custody services to Pohjola Group Bank .",positive
137,3314,Rapala estimates its net sales for 2008 will increase by between 8.0 pct and 12 pct assuming 2007 exchange rates .,positive
138,1224,Revenue in the quarter fell 8 percent to ( EURO ) 2.4 billion compared to a year earlier .,negative
139,1493,"F-Secure reported that : - The first half of 2008 has seen a growing number of targeted malware attacks on individuals , companies , and organizations .",neutral
140,695,"Kesko Agro Lietuva , the agricultural machinery and grain trader and another member of the Kesko Group , boosted its sales by 42.9 percent to 13.4 million euros , VAT inclusive .",positive
141,817,Rapala VMC Corporation ( Rapala ) is a Finland-based company engaged in the manufacture and distribution of fishing equipment and accessories .,neutral
142,2543,The expansion includes the doubling of the floor space and the addition of more lifting capacity and production equipment .,positive
143,2921,It helps our stakeholders get a better understanding of our operations and the challenges in stainless steel business .,neutral
144,3448,Teleste has some 30 offices worldwide and is listed on the Nordic Exchange in Helsinki .,neutral
145,2497,Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,positive
146,1252,Marimekko Group 's full-year net sales are estimated to increase by about 10 % .,positive
147,2038,"The decision means temporary lay-offs of fixed duration at the company 's Nastola and Jyvaskyla units , in southern and central Finland , respectively .",negative
148,1795,"With the acquisition , the company will expand its offering to North , Central and South America , it said .",positive
149,1598,"It holds 38 percent of Outokumpu 's shares and voting rights , but in 2001 lawmakers gave it permission to reduce the stake to 10 percent .",neutral
150,2056,The Insolvency Act regulates the amount of debt that borrowers are permitted to write off .,neutral
151,3592,"The orange-handled scissors from Fiskars are part of the permanent design collection of the Museum of Modern Art in New York , as well as the Philadelphia Museum of Art .",neutral
152,179,"In addition to the demand in Finland , the export of lining stone products also increased .",positive
153,2919,Self-service and automation are in a bigger role now and Fujitsu 's global resources will be exploited effectively .,positive
154,2929,The proposal by the Board of Directors on the issuance of option rights will otherwise correspond to the proposal by the Board of Directors in the Notice to the General Meeting .,neutral
155,3371,"Its product portfolio comprises harvesters , forwarders , harvester heads , as well as cranes and loaders .",neutral
156,4231,"Finnish silicon wafers maker Okmetic Oyj said on September 17 , 2008 that it will invest a total of 15 mln euro $ 21.3 mln in its sensor wafer business .",neutral
157,835,Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive
158,2494,"`` Of course , we are in talks with all those coming up with new projects that involve material handling , '' Konecranes President and CEO Pekka Lundmark said , when asked whether it was talking to Reliance Industries for supplying equipment to its upcoming refinery in Jamnagar .",neutral
159,3631,"Of the sales price , a sales gain of some 3.1 mln euro ( $ 4.5 mln ) will be recognized in Incap 's earnings for 2007 .",positive
160,2701,"Biohit , Inc. , has expanded its mLINE Family of Pipettors with the addition of the NEW 1-10 ml volume range .",neutral
161,4230,Nokia is requesting that the companies stop making and selling the mobile phones and pay monetary damages and costs .,neutral
162,2255,TeliaSonera has secured deliveries for 4G modems with support for 3G and 2G during the second quarter 2010 .,positive
163,410,"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .",positive
164,3929,Finnish Bank of +Ã land reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,positive
165,2093,"Founded in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms .",neutral
166,2785,`` Management decided at the end of 2005 to increase cathode copper capacity .,neutral
167,3517,`` We are pleased to welcome Tapeks Noma into Cramo group .,positive
168,1821,"ASPO Plc STOCK EXCHANGE BULLETIN October 24 , 2006 at 2:00 p.m. Aspo Systems Division has completed the statutory negotiations , as required under the Act on Co-Operation Within Undertakings , conducted as part of the action plan launched in August .",neutral
169,3555,"The Board established a Remuneration Committee with following members : - Sari Baldauf Chairman - Tapio Hintikka - Heikki Westerlund In addition , the Board decided to appoint a Nomination Committee at a later stage .",neutral
170,512,UPM-Kymmene has generated four consecutive quarters of positive Free Cash Flow .,positive
171,1370,"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",positive
172,3728,The estimated synergy benefits are at least EUR7m annually .,positive
173,1142,"HELSINKI ( AFX ) - Metso said it will upgrade one of UPM-Kymmene 's four paper machines at the latter 's mill in Jaemsaenkoski with a new coating color supply system , machine and process controls and quality measurements .",positive
174,3350,"The Filter Tips cover the volume range from 0.1-1200 -Ãl including new sizes for 10 , 20 , 100-120 , 200 , 300 , 1000 and 1200 -Ãl volume capacities .",neutral
175,1026,The company 's advantage in pricing can be seen in the significantly lower prices offered by the new unmanned stations .,positive
176,3700,"At 12.59 pm , the OMX Helsinki 25 index was 0.32 pct lower at 2,694.81 .",negative
177,2114,Wellness services will be important in the future .,neutral
178,876,"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland .",positive
179,3957,"Profit for the period was EUR 10.9 mn , down from EUR 14.3 mn in 2009 .",negative
180,1123,Pharmaceuticals - Czech Republic This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Czech Republic .,neutral
181,1818,About Dopplr Dopplr is a service for smart travellers .,neutral
182,3914,"There has been some recovery of the base metals prices and increased demand for metals in China , however .",positive
183,3216,"`` Thanks to my Nokia and Lulu , I am now proud to be a published His novel can be found here .",neutral
184,929,`` We have the most expensive water brand in Finland at the moment . '',neutral
185,648,"Sales in local currencies decreased by 0.5 percent while the number of subscribers rose by 12.7 million to a total of 147.6 million at the end of fourth quarter , the company said .",neutral
186,3105,4 February 2011 - Finnish privacy and security software developer Tectia Oyj ( HEL : TEC1V ) said Wednesday it has set up two strategic business units - managed security and mobile authentication .,neutral
187,2150,"TietoEnator itself uses Nokia 's Intellisync Mobile Suite 's wireless email , calendar , and device management capabilities , and the company will now extend these services to its customers .",positive
188,1471,"Citigroup , Inc ( NYSE : C ) has announced that its Global Transaction Services ( GTS ) business has been awarded a new mandate by Finland-based Pohjola Bank Group .",positive
189,3702,Cision says the sale will return its U.K. operation to profitability .,positive
190,3787,`` We know there are some of our own people out there . '',neutral
191,2289,"Meanwhile , minority shareholders , expecting TeliaSonera to retain the bid , sell shares now .",neutral
192,1283,"Nevertheless , the development can not be allowed to ruin the print newspaper , which continues to be Sanoma News ' main medium .",neutral
193,313,One of the challenges in the oil production in the North Sea is scale formation that can plug pipelines and halt production .,negative
194,461,The reduction notice applied to 17 people .,negative
195,2583,"MeeGo `` learns as you use it , '' Fisher said , putting the most important things up top .",neutral
196,1222,The company said shareholders will be able to vote on the agreement at an EGM scheduled for later this month .,neutral
197,4165,NORDIC BUSINESS REPORT-26 June 2006-Metso Corporation wins EUR50m equipment order in Australia -Â® 1998-2006 M2 COMMUNICATIONS LTD The Finnish engineering and technology group Metso Corporation said on Monday ( 26 June ) that it has received a EUR50m equipment order in Australia .,positive
198,2469,"In Q1 of 2009 , Bank of +Ã land 's net interest income weakened by 10 % to EUR 9.1 mn .",negative
199,196,He joined Rautakirja in 1997 to lead one of its four business areas and took up the position of President and CEO in 2001 .,neutral
200,103,"The start of the negotiations , relating to Glaston 's efficiency program , was announced in October .",neutral
201,2597,"Israeli cable network operator HOT Telecom has chosen Teleste , an international technology group , as its exclusive provider of FTTx equipment in Israel , according to Teleste today .",positive
202,3797,"The bank also expects additional costs , related to the Dash 8 - Q400 jets , which the group shelved in October 2007 .",neutral
203,4014,The maximum number of new shares to be offered is 22 million .,neutral
204,1122,"TeliaSonera s subsidiary , the mobile operator EMT in Estonia , has created a world s first mobile identification service which makes it possible to vote via a mobile phone .",neutral
205,2665,Tikkurila acquired a majority stake in Kolorit Paints in the autumn of 2004 .,neutral
206,1268,The value of the deal was not disclosed .,neutral
207,4296,"Bids or offers include at least 1,000 shares and the value of the shares must correspond to at least EUR4 ,000 .",neutral
208,2156,"`` We are delighted to announce our support for Intel based handheld platforms , the capabilities of which have made our development easier and faster .",positive
209,3704,Finnish Outokumpu Technology has been awarded several new grinding technology contracts .,positive
210,3896,"Outokumpu of Finland , stainless steel manufacturer , plans to enter into a supply agreement with the Indian Railways .",positive
211,12,"Under the terms of the agreement , Bunge will acquire Raisio 's Keiju , Makuisa and Pyszny Duet brands and manufacturing plants in Finland and Poland .",neutral
212,350,"Via the move , the company aims annual savings of some EUR3m , the main part of which are expected to be realized this year .",positive
213,725,"OVA Press has a 60 % stake in the joint venture , while IMSM holds a 40 % stake .",neutral
214,1504,The borrower was happy to do the roadshow and this paid off as the hit ratio from it was high .,positive
215,1106,Our Canned-preserved food in Finland report offers a comprehensive guide to the size and shape of the market at a national level .,neutral
216,4092,Altogether Finnair has canceled over 500 flights because of the strike .,negative
217,3385,"from BUSINESS LINE , May 16 , 2008 Sriperumbudur , May 15 - Nokia 's two key suppliers - Aspocomp and Wintek - are likely to start operations within three months in the Nokia Telecom Park at Sriperumbudur , 45 km west off Chennai .",neutral
218,3478,Finnish messaging solutions developer Tecnomen Corporation ( OMX Helsinki : TEM1V ) said on Thursday ( 11 December ) that it has received an expansion order for its Convergent Charging solution in Latin America .,positive
219,2248,"Operating profit for the six-month period decreased from EUR21m , while net sales increased from EUR436 .9 m , as compared to the corresponding period in 2007 .",negative
220,2154,A broad range of connectivity options including 3G - HSPA and Wi-Fi gives consumers high speed access to the Internet .,neutral
221,267,"`` I am very pleased and proud of our performance last year , '' Chief Executive Juha Rantanen said in a statement .",positive
222,4051,Finnish pharmaceuticals company Orion 's net sales rose to EUR 190mn in the first quarter of 2009 from EUR 180mn in the first quarter of 2008 .,positive
223,2278,"Goodwill and other intangible assets account for some 2.0 mln euro ( $ 2.6 mln ) of the purchase price , 20 pct of which payable in Aspo shares .",neutral
224,1848,"The report also said Nokia 's operations comprising the sites at Bochum , Ulm , Dusseldorf , Munich and Frankfurt posted operating profit after interest of 246 mln eur .",neutral
225,1219,"`` The new agreement is a continuation to theagreement signed earlier this year with the Lemminkainen Group , whereby Cramo acquired the entire construction machine fleet ofLemminkainen Talo Oy Ita - ja Pohjois Suomo , and signed asimilar agreement , '' said Tatu Hauhio , managing director ofCramo Finland .",neutral
226,2356,Finnish investment company Neomarkka is the main owner of Kuitu Finland 's successor .,neutral
227,113,Three students from Universiti Sains Malaysia have won a study trip to Helsinki .,neutral
228,1207,He believes that the soy-oats have a good chance of entering the UK market .,positive
229,1881,"Argentine agricultural export company Calafate has tapped compatriot firm Finnegans for a software solution , the latter company said in a statement .",neutral
230,2019,The value of the orders is about EUR 25mn .,neutral
231,4346,com and possibly also through photo-msn .,neutral
232,1350,"Since the association 's data do not cover sales figures from about 100 small local breweries and sales of imported beer products , the actual market shares of its members are smaller than those given in the report .",negative
233,2302,"Finnish electronics contract manufacturer Scanfil had net sales of EUR 52.2 mn in the first quarter of 2007 , down from EUR 60.1 mn a year before .",negative
234,2022,"Proha Plc ( Euronext :7327 ) announced today ( 19 May ) that its fully-owned subsidiary , Safran Software Solutions AS , has agreed to sell its 49 % share of Safran North America LLC to a SNA Holding AS , an investment group based in Norway .",neutral
235,779,Net loss in the same period in 2009 was euro18 .6 million .,neutral
236,1744,"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",negative
237,3978,One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,neutral
238,3302,The business development initiatives in North America are headed by Lynn Shanahan .,neutral
239,1027,"Alma Media 's operating profit amounted to EUR 11.9 mn , down from EUR 15.0 mn a year earlier .",negative
240,3598,The transaction included also the transfer of the lease agreement concerning manufacturing premises and employment agreements related to these operations .,neutral
241,3264,"It is positive that the company it recruited Harri Koponen as CEO , according to Affarsvarlden .",neutral
242,1954,"The company is owned by the State of Finland and the European Aeronautic Defense and Space Company EADS N.V. Tekla is an international software company that provides solutions for building and construction , energy distribution and municipalities .",neutral
243,186,"Finnish construction group Lemminkainen Oyj HEL : LEM1S said today it has won a contract to provide technical services for the Nevsky Centre shopping mall to be opened in November in St Petersburg , Russia .",positive
244,2708,The company will propose a dividend of EUR0 .12 per share for 2008 .,neutral
245,2611,Technopolis is Europe 's leading operator of technoparks .,positive
246,3464,The project is expected to be completed in 2009 .,neutral
247,1813,The sales of the Tiimari segment fell by 4.0 % year-on-year to EUR3 .3 m in June 2010 .,negative
248,3275,`` We are pleased with the efforts of both negotiating teams and look forward to a productive four years ahead . '',positive
249,185,"`` The margarine business has been put into good shape in the last two years , making it a natural addition to Bunge , which is looking to leverage its position in the Central and Northern European markets , '' Raisio CEO Matti Rihko said in a statement .",positive
250,3691,"Operating profit for the 12-month period decreased from EUR9 .6 m while net sales increased from EUR69 .0 m , as compared to 2005 .",neutral
251,3027,"ADP News - Feb 25 , 2009 - Finnish printed circuit board PCB maker Aspocomp Group Oyj HEL : ACG1V said today it swung to a net profit of EUR 300,000 USD 385,000 for 2008 versus a net loss of EUR 65.3 million",positive
