,Unnamed: 0,sentence,label
27,2153,The repurchase of the bonds was executed in the open market in accordance with section 7 f of the terms and conditions of the Convertible Bonds .,neutral
28,2177,"Previously , Vaahto Pulp has supplied headboxes with rectifier roll and dilution control technology for Stora Enso 's mill in Imatra , eastern Finland .",neutral
29,1771,LONDON MarketWatch -- Nokia nok said it 's won a five-year services contract to run Hutchison Essar 's network operations in nine locations in India .,positive
30,3526,"As a result , a total of 82 employees would be given notice .",neutral
31,71,The bridge is part of the highway 14 development project .,neutral
32,2883,It has some 30 offices worldwide and more than 90 pct of its net sales are generated outside Finland .,neutral
33,3008,"According to Eijkens , a publisher can do much more than just publish colourful books : a publisher can provide value added to information by individualising it .",neutral
34,626,The Federal Secretary for Transport and Communication of Mexico has awarded Poyry and its Mexican partner Sintra a consulting contract in connection with the Buenavista-Cuautitlan suburban railway .,positive
35,2999,Relations with the City have been further damaged by comments from Mr Ashley criticising City investors and analysts as `` cry babies '' .,negative
36,3308,The previous offer was 3.4 % of voting rights and 12.3 % of capital .,neutral
37,2979,Atria chose the DeLight to attract consumers in the 25-45 age group to its Atria Fresh range of microwaveable meals .,neutral
38,4308,Fortum had previously bought the state-held stake in TGK-10 from RAO UES during its reform .,neutral
39,1741,"The Russian government will contribute 20 % of the necessary funds , he said .",neutral
40,3418,The company plans to expand into the international market through its subsidiaries and distributors from 2011 onwards .,positive
41,63,"The steelmaker said that the drop in profit was explained by the continuing economic uncertainty , mixed with the current drought in bank lending , resulting in a decline in demand for its products as customers find it increasingly difficult to fund operations .",negative
42,3215,"The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources .",neutral
43,1963,"Furthermore , efficiency improvement measures initiated earlier are now bearing fruit , '' CEO Jan Lang said .",positive
44,2588,"From 2003 on , the emphasis of Kyro 's strategy has been on Glaston 's growth .",neutral
45,1809,Rautaruukki said construction group YIT has awarded it a 2.5 mln eur contract to supply the steel structures for a new bridge spanning the Kemijoki river in Northern Finland .,positive
46,2847,Incap Contract Manufacturing is a subsidiary of Incap Corporation of Finland .,neutral
47,2614,The four-year contract between the bank and Ski Sport Finland will bring the bank 's advertisements to skiers helmets and caps .,neutral
48,3051,"Finnish Neste Oil that was previously on the list , has fallen off the list completely .",neutral
49,598,City CU Welcomes DART Members DALLAS-City CU welcomes the members of DART FCU as they merge with City CU .,neutral
50,1445,The extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits (TMLs)for their ore grades .,neutral
51,4276,"The pulp production in Finnish Kemij+Ã±rvi will also be liquidated and about 1,100 employees loose their jobs .",negative
52,3344,"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products , and operates in Finland .",neutral
53,1212,"26 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj ( HEL : LAT1V ) , or L&T , said today its net profit declined to EUR20 .9 m for the first nine months of 2010 from EUR27 .6 m for the same period a year earlier .",negative
54,3064,The fund at fair value will increase correspondingly .,positive
55,2615,"The disposal of Autotank will also strengthen Aspo 's capital structure , '' commented Gustav Nyberg , CEO of Aspo .",positive
56,489,"It makes a wide range of mobile devices with services and software that enable people to experience music , navigation , video , television , imaging , games and business mobility .",neutral
57,3641,"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive
58,488,F-Secure also point out the logical weakness in the sequenced numbers of a card approach that has apparently already been utilised .,negative
59,2563,"Swiss bank Credit Suisse International will act as an investor in the locomotive manufacturing plant , the Astana administration said .",neutral
60,3484,"Niina Nenonen , Marimekko 's current director for clothing , bags and accessories lines , will take up this role .",neutral
61,4131,"We can choose the most efficient , best overall value option for our customers already at the bidding stage .",positive
62,296,"Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki .",neutral
63,4127,The solvency capital ratio of both companies was 2.7 times the solvency limit .,neutral
64,3898,TELECOMWORLDWIRE-7 April 2006-TJ Group Plc sells stake in Morning Digital Design Oy Finnish IT company TJ Group Plc said on Friday 7 April that it had signed an agreement on selling its shares of Morning Digital Design Oy to Edita Oyj .,neutral
65,3207,"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",positive
66,478,"A replay will be available until 27 October 2006 in the following numbers : US callers : +1 617-Ã¡801-Ã¡6888 , non-US callers : +44 20 7365 8427 , access code : 2659 5401 .",neutral
67,4246,"Finnish Metso will supply new wood handling and bleaching lines , as well as a rebuild of the kraft liner washing line for Klabin 's Tel+Â¬maco Borba mill in the Brazilian state of Paran+Ã­ .",positive
68,373,"A total of 38,244 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed on 19 April exercising the A-B-C options based on the company 's stock option plan 1999 .",neutral
69,3724,Mformation provides enhanced management of these applications by enabling configuration and control throughout their lifecycle .,neutral
70,4069,"As of July 2 , 2007 , the market cap segments will be updated according to the average price in May 2007 .",neutral
71,2830,SHARE REPURCHASE 11.01.2008 In the Helsinki Stock Exchange On behalf of Sampo plc Danske Bank A-S Helsinki Branch,neutral
72,602,"Berling Capital , Umo Capital and Veikko Laine are the biggest shareholders in Amanda Capital .",neutral
73,3112,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,positive
74,199,"With the Basware Connectivity services , companies gain visibility to an audit trail that can be traced from order to goods delivery and invoice .",neutral
75,3595,"The engine has an electrical output of 18,321 kW , making it the largest gas powered generating set in the world .",neutral
76,2894,"Known as Post Bank , the concept would see Fidelity Bank rolling out 75 offices in Ghana Post premises , to provide financial services to the people .",positive
77,1717,Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,neutral
78,1010,The airline 's share price closed down slightly at (  x20ac ) 12.51 ( $ 15US .74 ) in Helsinki .,negative
79,4168,"Proha Plc ( Euronext :7327 ) announced today ( 19 May ) that its fully-owned subsidiary , Safran Software Solutions AS , has agreed to sell its 49 % share of Safran North America LLC to a SNA Holding AS , an investment group based in Norway .",neutral
80,2551,"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",positive
81,513,"- The Group 's sales during the period were EUR 37.5 million ( EUR 48.2 million , 1-9/2008 ) and result before taxes was a loss of EUR -3.5 ( +1.2 ) million .",negative
82,1335,The announcement comes two weeks before a key licensing agreement expires between between the two companies which are embroiled in a disagreement over royalty payments for Texas Instrument chips which use Qualcomm-patented technology .,negative
83,2933,"Customers wave cards in front of the reader to make payments , similar to `` touch and go '' cards used in transport systems .",neutral
84,239,"UPM is the biggest producer of magazine paper in Europe , with a market share of over 30 pct , and it is likely to say that prices in the segment were at best flat during the quarter , analysts said .",neutral
85,2920,The social plan negotiations were part of the three year turn-around program which is expected to ensure Salomon 's future competitiveness .,positive
86,1209,"Operating profit for the three-month period decreased from EUR1 .65 m while net sales increased from EUR14 .6 m , as compared to the corresponding period in 2005 .",negative
87,4253,Finnish navigation device manufacturer Benefon that is changing its name to GeoSentric reports net sales of about EUR 1.1 mn in the second quarter of 2007 .,neutral
88,968,"Cramo is a service company specialising in construction machinery and equipment rental and rental-related services , as well as the rental and sale of modular space .",neutral
89,1110,"Trading code : ELI1V Number of shares : 99,483 Price-share : Gratuitous After the transfer , Elisa holds a total of 10,435,023 own shares .",neutral
90,1286,The annual Thesis contest is aimed to enhance the thesis quality and to strengthen the thesis culture in polytechnics .,positive
91,755,Finnish Okmetic that manufactures and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .,positive
92,1357,"The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households .",neutral
93,3971,25 March 2011 - Finnish electronics contract manufacturer Scanfil Oyj HEL : SCF1V said today its plan to merge wholly owned Scanfil EMS Group with Ojala-Yhtyma Oy has hit a snag as shareholders of the domestic rival rejected the deal .,negative
94,3240,`` Russia is ready to participate in an open tender for Lattelecom 's privatization .,neutral
95,4128,Teleste and Sentry 360 have formed an integration partnership between Sentry s advanced 360-degree immersive camera product line and Teleste s enterprise video management systems .,positive
96,3117,"The reasons behind the estimate include the rise in 2008 rent levels and several fully-leased office and retail properties , which were completed and added to the company 's investment property portfolio .",neutral
97,4147,Pharmaceuticals - Belgium This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Belgium .,neutral
98,789,`` I 'm not sure what 's happening .,neutral
99,3269,The cooperation will double The Switch 's converter capacity .,positive
100,404,Elisa has commissioned Finland 's Poyry Telecom Oy to conduct a study of reception in some of Estonia 's largest cities besides Tallinn .,neutral
101,2063,The European Central Bank ECB is anticipated to raise its benchmark interest rate in the second half of 2011 at the earliest .,neutral
102,1719,"Via the takeover , Panostaja further expands its business area specialising in digital printing , which since previously consists of the subsidiaries Kopijyva Oy and Sokonet Oy .",positive
103,1781,"STOCKMANN plc COMPANY ANNOUNCEMENT February 20 , 2007 , at 13.40 An annual summary of Stockmann 's stock exchange and financial press releases in 2006 is available on the company 's website at the address www.stockmann.com .",neutral
104,4176,An audio webcast will be available live and archived on Cerner 's Web site at www.cerner.com .,neutral
105,1184,"Tecnomen , headquartered in Espoo , Finland , develops messaging and charging solutions for telecomms operators and service providers worldwide .",neutral
106,2796,"Finnish electronics manufacturing services company Elcoteq signing a cooperation agreement with a Japanese mobile phone manufacturer , bypasses Elcoteq Tallinn , says Jan Kotka , CEO of Elcoteq Tallinn .",positive
107,1324,In 2008 Stockmann earned 3.398 million lats in profit on 48.012 million lats in turnover .,neutral
108,3962,in Q1 2010 18 May 2010 - Finnish electrical components maker Salcomp Oy ( HEL : SAL1V ) said today it turned to a net profit of EUR1 .6 m in the first quarter of 2010 versus a loss of EUR2m in the corresponding period last year .,positive
109,1297,"The total scope of the project is about 38,000 square metres and it is valued at a total of around EUR75m .",neutral
110,325,Number of offers received for this contract is two .,neutral
111,2553,"The company estimates that the trend in demand for sports equipment will be steady in 2006 , '' Amer 's report said .",positive
112,594,"Jarmo Honkamaa , head of the oil refining business at Neste Oil , says the situation looks promising from their viewpoint .",positive
113,192,Ponsse will divide its sales and maintenance service network into six geographical areas .,neutral
114,61,The number of bodily injury cases quadrupled in 2000-2006 .,negative
115,787,The company operates power plants in the Tyumen and Chelyabinsk regions and in the Khanty-Mansi Autonomous District .,neutral
116,3533,The trade is in accordance with the agreement announced on 26 March 2008 .,neutral
117,3232,The Finnish textiles and clothing company Marimekko Corporation ( OMX Helsinki : MMO1V ) reported on Wednesday ( 5 November ) an operating profit of EUR8 .1 m on net sales of EUR59m for the period from January to September 2008 .,neutral
118,4163,Almost the entire office building will be occupied by Metso .,neutral
119,3751,"A downloadable instruction sheet , instructional video , and project ideas for the award-winning Everywhere Punch TM Window System can be found at www.fiskars.com .",neutral
120,1937,"Additionally , retailers can use the same hardware across all tasks in stores and throughout the warehouse , providing substantial savings on support and infrastructure costs .",neutral
121,715,"This location makes the mall a convenient place to shop for consumers from three large residential areas nearby : Jaroszowka , Wysockiego and Zgody .",positive
122,985,"In a release on Oct. 28 , Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad , both part of the Peab Group .",neutral
123,704,Incap Contract Manufacturing Services Private Limited has inked agreements with six new customers in India .,positive
124,38,"Forestries were also higher , driven by yesterday 's bullish analyst comment on Stora Enso in Dagens Industri , dealers said .",positive
125,1101,"Rory Fitzgerald , general manager , operations , Bristol Port , said : `` With the use of low maintenance technology we can save up to 30 per cent on servicing , plus the load sensing hydraulics can save us an extra 15 to 30 per cent on fuel consumption . ''",positive
126,623,The webcast may be followed online on the company website at www.ruukki.com/investors .,neutral
127,4211,"Published by Globes online , Israel business news - www.globes-online.com - on November 16 , 2009 -Â® Copyright of Globes Publisher Itonut 1983 Ltd. 2009",neutral
128,2225,"The total investment in the company will be EUR58m , of which Wartsila 's share will be EUR29m .",neutral
129,3946,Elisa will expand the use of this technology provided the pilot proves successful .,neutral
130,2436,"Kiosk and cinema operations have suffered , in particular .",negative
131,4110,"STX Finland Oy signed a a preliminary agreement for the building of an environmentally friendly , new generation cruise ferry for Viking Line to manage on between Turku , Finland , and Stockholm , Sweden withViking Line ABP .",positive
132,1501,The company 's share is quoted on NASDAQ OMX Helsinki Rautaruukki Oyj : RTRKS .,neutral
133,2402,The operating margin came down to 2.4 % from 5.7 % .,negative
134,3833,The company expects its net sales for the whole 2009 to be at previous year levels .,neutral
135,599,"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .",positive
136,4214,"Continuing operations turned an operating loss of EUR 0.1 mn , a slight improvement from a loss of EUR 0.2 mn a year earlier .",positive
137,1691,This is the second successful effort for the financial investor this year .,positive
138,1575,"Its annual capacity is some 10,000 MW .",neutral
139,3143,Operating profit improved by 16.7 % to EUR 7.7 mn .,positive
140,829,Net sales in 2007 are expected to be 10 % up on 2006 .,positive
141,3146,The contract is for next year .,neutral
142,4270,Exel wants to serve its industrial customers with individual products .,neutral
143,682,Radiation and today is a full service house expert in radiation and nuclear safety issues .,neutral
144,3373,"A meeting for the media and analysts will be held on the same day at 10:30 a.m. at Stonesoft Headquarters in Helsinki , Italahdenkatu 22 A. The Interim report will be presented by Stonesoft 's CEO Ilkka Hiidenheimo .",neutral
145,1077,Espoon kaupunki awarded contracts for personal care products .,positive
146,1909,"Other measures included increasing synergies and economies of scale within the Grimaldi Group and personnel adjustments , divestments and redelivery of excess tonnage .",neutral
147,2156,"`` We are delighted to announce our support for Intel based handheld platforms , the capabilities of which have made our development easier and faster .",positive
148,730,"Westend ICT Plc s new 409,665,891 shares and increase of share capital with EUR 2,000,000 based on the resolutions of extraordinary shareholders meeting on 27 December 2010 have today registered in the Trade Register .",neutral
149,2104,This transaction will also rationalize our pulp and paper industry related solutions .,positive
150,3727,Synergy benefits will start to materialise in the second quarter .,positive
151,4353,"Talvik says the relocation of application programs on servers will continue , while HP servers were approved because of HP supplying a tailor-made solution to Elisa .",neutral
152,871,One of the largest projects of the magazine division of SanomaWSOY - Sanoma Magazines International in 2006 became launch of the Russian magazine Gloriya .,neutral
153,2406,"As much biomass will be used as can be sourced locally , with the rest of the plant 's fuel needs met by peat .",neutral
154,3365,Finnlines has six ships under construction in China with deliveries scheduled between the first quarter of 2011 and the final quarter of 2012 .,neutral
155,2044,"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 .",negative
156,832,"Russian officials inspected the damage and gave the vessel permission to continue to Tallinn at around 4.30 a.m. The Norwegian-registered M-T Sten Nordic was carrying 11,000 tons of gas oil and was manned by a Filipino crew .",neutral
157,3149,"Following its strategy , Tikkurila has established a fully-owned sales company TOO Tikkurila in Almaty , Kazakhstan , for marketing decorative paints under the Finnish Tikkurila brand and the Russian Teks brand .",neutral
158,1094,"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .",positive
159,47,"Following the move , Stora Enso holding in NewPage will remain unchanged .",neutral
160,1165,"The gross area of the Innova 2 project will be about 10,000 sq m ( 107,600 sq ft ) .",neutral
161,200,The solid fuel is heated before sludge is mixed therein . '',neutral
162,3721,"Sales for both the Department Store Division and Hobby Hall increased by 7 % , while sales for the clothing store subsidiary Seppala decreased by 4 % .",positive
163,154,The customers will have an access to integrated propeller and gear packages from one source .,neutral
164,3968,Viking Line has canceled some services .,negative
165,1106,Our Canned-preserved food in Finland report offers a comprehensive guide to the size and shape of the market at a national level .,neutral
166,1727,"Paper company M-real calculated that if 100,000 biscuit cartons are made using a 25gsm lighter board , the CO2 saved over the course of 12 months would be equal to that generated by driving 1,000 km by car .",neutral
167,3772,"The employer-employee talks concerned about 500 people , that is , the whole staff in Finland .",neutral
168,2760,"Oka specialises in new construction , renovation work of residential and non-residential building as well as premises for industrial and logistical use .",neutral
169,4123,M-real will start statutory employer-employee negotiations at the +Ã¤+Ã±nekoski board mill that concern about 130 people .,neutral
170,2364,"Byline : Tim Moran Cellular phone giant Nokia Corp. is offering $ 8.1 billion for digital map supplier NAVTEQ Corp. , of Chicago .",neutral
171,3885,"Profit per share was EUR 1.03 , up from EUR 0.87 .",positive
172,2380,"ADPnews - Jun 30 , 2009 - Finnish stainless steel maker Outokumpu Oyj HEL : OUT1V said yesterday it signed a three-year EUR 900 million USD 1.3 bn revolving credit facility .",positive
173,2970,"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .",neutral
174,4081,"CDP was established on the initiative of institutional investors ; however , the annually published results also interest an increasing number of customers and other interest groups of the reporting companies .",neutral
175,3549,"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",positive
176,897,Metso 's delivery will include a complete coated board line with related air systems and two winders .,neutral
177,4046,This will bring cost savings of about EUR 3mn a year .,positive
178,3838,Sanoma Corporation wants a new and better frequency for the Helsinki metropolitan area .,neutral
179,84,"Earnings per share ( EPS ) were EUR0 .03 , up from the loss of EUR0 .083 .",positive
180,1043,Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive
181,3836,It is expected to be completed by the end of 2007 .,neutral
182,1267,"As a result , the company has decided it will implement fixed-term temporary lay-offs .",negative
183,2824,Finnish Raute Precision that supplies weighing and dosing systems and plants is changing its name to Lahti Precision .,neutral
184,217,Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .,negative
185,3891,"CapMan , an asset manager , has EUR 3bn worth of assets under management in the Nordic region .",neutral
186,1846,"The company 's goal is to achieve annual savings of EUR 2 million ( USD 2.7 m ) , of which two thirds are to be realized in 2010 .",positive
187,3483,HELSINKI AFX - Outokumpu said its technology unit has won a 28 mln eur contract from Bosnia-Herzegovina 's Aluminij dd Mostar to upgrade an anode plant .,positive
188,1457,"Jensen , Njastein and Mike Critch , the head of Dovre North America business unit , will report to Toivola .",neutral
189,3623,The Commission is to be applauded for applying a fact-based and data-driven approach and for providing clarity for future petitions .,positive
190,729,"Nokia bought Chicago-based Navteq in 2008 , acquiring a maps database to compete with Google s maps as well as with navigation device companies such as TomTom NV and Garmin Ltd. .",positive
191,4133,The ISO certification demonstrates that we are moving forward in our quality commitments to our customers . ',positive
192,3127,"Cargotec 's share capital after the increase totals 64,046,460 euros .",neutral
193,1925,"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 million Euros and Pohjola Bank Plc 2.3 million Euros .",neutral
194,3023,A merger between UPM and Finnish-Swedish Stora Enso is not likely either .,neutral
195,771,The value of the total investment is about EUR 600mn .,neutral
196,1555,The members of the management team will contribute to the adjustment measures with temporary salary cut of 5 % .,positive
197,1763,"Body ES Vostok also owns stakes in power sales companies MosenergosbytBody ( RTS : MSSB ) ( 50.9 % ) , Altaienergosbyt ( 100 % ) , Saratovenergo ( RTS : SARE ) Body ( 48.36 % ) and Tambov Power Sales Company ( RTS : TASB ) ( 49.01 % ) , all ofBodywhich it received from the distribution balance .",neutral
198,1096,An Apple spokeswoman said the company declined to comment .,neutral
199,1579,The dual-fuel engines of the vessel can operate on liquefied natural gas LNG with low emissions .,neutral
200,278,"The adapter , awarded with the `` Certified Integration for SAP -Â« ; NetWeaver '' endorsement , integrates Basware s invoice automation and procurement solutions with more than 200 different ERP systems .",positive
201,3448,Teleste has some 30 offices worldwide and is listed on the Nordic Exchange in Helsinki .,neutral
202,3130,"The company 's annual loss amounted to EEK 18mn , compared to a profit of EEK 7.3 mn in 2008 .",negative
203,1585,"Kesko pursues a strategy of healthy , focused growth concentrating on sales and services to consumer-customers .",positive
204,2015,Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,positive
205,2798,Okmetic revised its 2010 financial outlook based on its order book .,neutral
206,1577,"Okhta Center area is expected to have about 700,000 square metres of office premises by 2016 .",neutral
207,4148,"The outsourced Scan and Capture solutions transfer paper invoices into electronic format , and Basware Business Transactions Service allows the customer to receive and send invoices in an electronic format .",neutral
208,3479,"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",positive
209,1658,The executive group will participate in the adjustments with a fixed-term 5 % salary cut .,positive
210,4080,Each option right entitles the holder to subscribe for one new share at a subscription price of EUR0 .045 during the subscription period which ends on 31 December 2013 .,neutral
211,2107,"Editor 's note : Grimaldi generated a 1.7 bln euro ( $ 2.182 bln ) turnover in 2005 , ANSA reported on May 29 , 2006 .",neutral
212,1713,The machines will cease production by the end of February 2007 .,neutral
213,230,"Community gardening has become a popular activity , especially to raise vegetables .",neutral
214,1847,Production capacity will increase from 36 000 to 85 000 tonnes per year and the raw material will continue to be recycled paper and board .,positive
215,2409,Its 168 asset management experts manage assets worth over EUR 35 billion .,neutral
216,2683,Cargotec will also move Hallberg-Ivarsson 's service and installation business under the same roof with its service center for Kalmar and MacGregor solutions in Gothenburg .,neutral
217,3114,UPM stock fell 3 percent to EURO 12.49 $ 17.24 in early afternoon trading in Helsinki .,negative
218,32,The contract has been allotted as per lowest price criteria .,neutral
219,1895,"In the method the smelt spouts 2 are separated from the working area 6 by a shielding wall 8 , 10 arranged movable in relation to the smelt spouts .",neutral
220,384,Finnish Ahlstrom Corporation has ordered key production equipment for a new glass nonwovens production line at its Russian Tver Mill from Finnish Vaahto Pulp & Paper Machinery ( that is part of Vaahto Group ) .,positive
221,3093,The orders also include a few high-power drives for the control of seismic compressors .,neutral
222,2809,"Mr. Atul Chopra , Chief Operating Officer & President , Tecnotree elaborated '' I am eager to see the continued success of the former Tecnomen , bringing Lifetree product to MENA , under the Tecnotree umbrella .",neutral
223,2082,"The mall is part of the Baltic Pearl development project in the city of St Petersburg , where Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing homes for 35,000 people .",neutral
224,4236,"The utility will also provide services related to electricity management , such as hedging trades and risk management and reporting .",neutral
225,3983,The purchase sum is about EUR 10mn US$ 12.97 mn .,neutral
226,3183,"The negotiations were carried out in a constructive manner , and all parties tried to find a solution to the situation .",positive
227,3831,"However , the offering will probably not be made at the current valuation , which partly derives from the deal in which the company was merged into a stock market shell .",neutral
228,547,Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,positive
229,205,"The Group 's consolidated net sales for 2008 totaled 3.4 billion euros and it employs approximately 13,000 persons .",neutral
230,2383,Rapala aims to move the distribution unit Ragot from Loudeac in Bretagne and the distribution unit Waterqueen and the fishing line supplier Tortue from Saint Marcel in Central France to Morvillars .,neutral
231,913,"Digia said its consolidated net sales for January-June 2010 were EUR67 .8 m , up 9.7 % on the same period in 2009 ( EUR61 .9 m ) .",positive
232,3236,"Dubbed Nokia Money Solutions , company officials say the initiative would seek to bridge the gap between the banked and unbanked in developing countries .",positive
233,2510,"After the transaction , Danske Bank becomes an equal player with Nordic bank group Nordea in the Nordic countries .",neutral
234,1598,"It holds 38 percent of Outokumpu 's shares and voting rights , but in 2001 lawmakers gave it permission to reduce the stake to 10 percent .",neutral
235,969,"Paper stocks were among the biggest fallers , with Stora Enso down 2.30 pct to 14.01 eur , M-real down 2.86 pct to 5.09 eur and UPM-Kymmene 1.14 pct lower at 19.10 eur .",negative
236,2913,Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 .,negative
237,634,The acquisition price was not disclosed .,neutral
238,4022,"RAPALA TOURNAMENT FISHING : With all the major titles already out for the holidays , bargain-priced games such as Rapala aim for a smaller audience .",neutral
239,2519,Nokia - the world 's largest mobile phone manufacturer - and China Postel - China 's largest mobile phone distributor - have a long-standing partnership that continues to grow stronger over time .,positive
240,876,"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland .",positive
