,Unnamed: 0,sentence,label
17,1604,"In this way , the industry 's starting point has been the consumers ' needs .",neutral
18,220,"In addition , a good biological durability is achieved . ''",neutral
19,3457,Poyry is a global expert in consulting and engineering .,neutral
20,4017,"Ponsse plans to create a network that is based on strong partnership , and participates in the production of larger entities than presently .",neutral
21,3944,- The Group -Â¦ s result before taxes was a loss of EUR 0.6 ( +0.6 ) million .,neutral
22,673,The contract is worth some EUR 1 million .,neutral
23,1430,"The customer is then forwarded to the site , and unknown to him logged in with the first number .",neutral
24,1908,A huge issue for us is the button placement .,neutral
25,579,3 January 2011 - Finnish flag carrier Finnair Oyj ( HEL : FIA1S ) said today it sealed a nine-year sale and leaseback agreement for its newest Airbus A330 aircraft for syndication into the Japanese operating lease market .,positive
26,2284,Finnish forestry company UPM-Kymmene and waste management company Lassila & Tikanoja said on Jan. 30 they were planning to produce ethanol and energy from commercial and industrial waste .,neutral
27,4171,"In total , more than 3000 surveillance cameras will be handled and managed according to a variety of needs , the company said .",neutral
28,407,Expense ratio was 102.6 % compared to 92.9 % in the corresponding period in 2005 .,negative
29,2312,Sales have risen in other export markets .,positive
30,3262,"The purchase of sites worth 300 million in the Thames Gateway will provide more than 1,200 homes .",neutral
31,2922,"Music is provided by all major international and regional labels including Universal Music Group , Sony Music Entertainment , Warner Music , EMI Music , Rotana , Mazzika , Melody Music , Platinum Records , and leading content aggregator The Orchard , as well as thousands of independent labels .",neutral
32,3330,The union filed a grievance over the company 's overtime assignment policies .,negative
33,2599,Nordea sees a return to positive growth for the Baltic countries in 2011 .,positive
34,1959,The company had hoped the new plant would be on stream by the end of 2008 .,neutral
35,3831,"However , the offering will probably not be made at the current valuation , which partly derives from the deal in which the company was merged into a stock market shell .",neutral
36,2166,"The Finland-based company says it will move into an existing 260,000-square-foot facility in September .",neutral
37,1218,The transaction is in line with Aspo 's strategy to expand in the Baltic Sea region and in the eastern markets .,positive
38,170,The joint venture is planning a quick timetable for negotiating the lease of the potential wind farm areas and for charting the feasibility of the wind farms .,neutral
39,2082,"The mall is part of the Baltic Pearl development project in the city of St Petersburg , where Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing homes for 35,000 people .",neutral
40,496,"The fish content of the nuggets is 85 % , and the fish comes from Canada and Finland .",neutral
41,1651,"The Whitehall Street Real Estate Funds invest in real estate and real estate related assets , principally through the acquisition of real estate companies , real property and mortgage loans .",neutral
42,3200,Tekla will implement the renewal in software versions which will be introduced in spring 2011 .,positive
43,2847,Incap Contract Manufacturing is a subsidiary of Incap Corporation of Finland .,neutral
44,4001,"When completed , the 120-meter Watchtower will be the highest building in Ireland .",neutral
45,3193,"As an alternative to the share exchange , Panostaja offers a full cash consideration at the value of 1.27 euro $ 1.7 per share .",neutral
46,941,"London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened .",positive
47,2549,"Complete name of shareholder : Otto Henrik Bernhard Nyberg For further information , please contact Maija-Liisa Friman , CEO , tel. +358 9 7597 0711 .",neutral
48,390,"Therefore , Phase III of the research will not be conducted by Abbott .",neutral
49,1272,"The company offers payroll services , including payroll processing , payroll tax administration , and employee pay services , including direct deposit , check signing , and Readychex .",neutral
50,1521,"It would be premature to talk about dates , volume and the investment procedure , '' he said .",neutral
51,3775,The current lay-offs are additional to the temporary lay-offs agreed in December 2008 and in May 2009 .,negative
52,1617,The original patent was filed in Finland under application No. .,neutral
53,1256,NWC ANALYSIS :,neutral
54,3786,"Sullivan said some of the boards `` really involve a lot of work , and people should get paid for their time . ''",neutral
55,1163,Pharmaceutical market in Czech Republic Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Czech Republic .,neutral
56,2290,"Los Angeles-based Pacific Office Properties Trust acquires , owns , and operates office properties in the western U.S. , focusing initially on the markets of Honolulu , San Diego , Los Angeles , and Phoenix .",neutral
57,2576,"`` There 's the issue of thieves stealing them from building sites , '' said Mr Smith .",negative
58,4113,"BasWare 's CEO Ilkka Sihvo comments in conjunction with the Interim Report : `` As a whole , BasWare succeeded well in the second quarter of 2007 .",positive
59,3594,The turbines are expected to be launched by the end of 2012 .,neutral
60,2845,"For the full 2010 the company expects its net sales and operating result to improve from the previous year , saying that a positive operating result and its amount will depend on the order intake by the end of the summer .",positive
61,451,The total need for staff cuts corresponds to about 300 man-years .,negative
62,1843,"`` Lining stone sales were also good in the early autumn , and order books are strong to the end of the year .",positive
63,4089,The deal is subject to approval by the Norwegian competition authorities .,neutral
64,880,The company said that it has started to investigate streamlining its operations in order to meet the tightening competition on the mobile phone charger market .,positive
65,1698,"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia .",negative
66,2904,"Aspo 's strong company brands - ESL Shipping , Leipurin , Telko and Kaukomarkkinat - aim to be the market leaders in their sectors .",neutral
67,2837,"We are very excited working with Maxis on this first commercial deployment of ` Master of Maya ' , said Joe Doering , Head of the Asia South region at Nokia Siemens Networks .",positive
68,3422,"Also , it is bringing in `` the right kind of people '' to upgrade its human resources .",positive
69,501,A PLUMBING business has announced it is sponsoring a professional darts player .,neutral
70,1961,"About Marubeni Marubeni Corporation TSE : 8002 ; ADR : MARUY was established in 1858 , and is a core company of Marubeni Group , one of Japan 's leading general trading houses .",positive
71,3286,"The new company , DiaPol S.r.l. , would manufacture tools meant for glass and stone pre-processing .",neutral
72,747,"In future , the plant will focus on the production of flange profiles for wind farm towers .",neutral
73,4266,"In addition , Cramo and Peab have signed exclusive five-year rental agreements in Finland and have extended their existing rental agreements in the Swedish market for another five years .",positive
74,524,"They are responsible for their own operations , customer relationships , and the development of these .",neutral
75,1268,The value of the deal was not disclosed .,neutral
76,3379,"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .",negative
77,86,"Rohwedder Group is an automotive supplies , telecommunications and electronics industry provider for customers in Europe , North America and Asia .",neutral
78,2907,"Apart from Nordea , also Ergo is competing for the position among the top three pension funds providers in Estonia .",neutral
79,3631,"Of the sales price , a sales gain of some 3.1 mln euro ( $ 4.5 mln ) will be recognized in Incap 's earnings for 2007 .",positive
80,1266,"In Finland , Sampo Bank , now part of the Danske Bank group , will lay off staff from the administrative and support functions .",negative
81,1351,The manufacturing will begin in Pietarsaari in the beginning of the year 2009 and the delivery will take place in October 2009 .,neutral
82,3886,"Nonwovens and specialty papers , made by Ahlstrom , are used in a large variety of everyday products , e.g. in filters , wipes , flooring , labels , and tapes .",neutral
83,4217,"This is Done Logistics ' largest order in Norway , the diversified group said .",positive
84,1502,"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .",negative
85,162,"In addition to the Indian market , the new plant will serve Salcomp 's customers globally , the company said .",positive
86,3357,"The Samsung Mobile Applications Store was launched in January 2009 by Samsung Mobile Innovator , a program which enables mobile software developers to create applications for use across Samsung mobile devices .",neutral
87,3622,Technopolis said before the protocol was signed that the techno-park would be built at a site covering more than six hectares in the Neudorf special economic zone and that it planned to invest 200 million euros in the project until 2009 inclusive .,neutral
88,530,These six agreements are the company 's first customer acquisitions in India since taking over TVS Electronics ' contract manufacturing facility in Jun 2007 .,neutral
89,1241,Affecto has participated in the program for the development of the Norwegian pension system since 2007 .,neutral
90,3583,"The company has decided to stop the operations of Ruukki Construction Division in Latvia and Lithuania , and concentrate the production and logistics in Parnu , Estonia in 2009 .",neutral
91,628,BioTie North-American licensing partner Somaxon Pharmaceuticals started a phase II-III clinical study in patients suffering from pathological gambling and a pilot phase II study in nicotine addiction smoking cessation .,neutral
92,1500,The company 's operating profit for 2006 stood at 39.6 mln euro ( $ 57.9 mln ) .,neutral
93,4271,"The transaction , which includes US$ 1.5 billion euro1 billion in cash , vendor notes and share purchases , is expected to be completed in the first quarter of 2008 , the Finnish-Swedish paper maker said .",neutral
94,1460,"One of the opportunities would be to bring all Baltic meat processing to Rakvere , like processing was concentrated at the Vantaa meat-packing unit in Finland , the paper wrote .",neutral
95,1291,"- BEIJING XFN-ASIA - Hong Kong-listed Standard Chartered Bank said it has signed a China mobile phone dealer financing agreement with Nokia , making it the first foreign bank to offer financing to the country 's small and medium enterprise -LR",positive
96,3052,Her last position in Nokia Siemens Networks was head of Business Human Resources NSN global IT .,neutral
97,1995,No decision on such sale of the now issued or existing treasury shares to YA Global has been made yet .,neutral
98,2572,A paper mill in the central Maine town of Madison soon will have a new owner .,neutral
99,2532,"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",positive
100,3485,Salcomp Manufacturing Oy will pay EUR 35 million in cash to Salcomp in connection with the implementation of the sale and transfer of the Business .,neutral
101,2077,The resignation will be in effect immediately .,neutral
102,2020,"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .",positive
103,3924,"TVO 's two-unit 1,740 MW Olkiluoto plant generated 14.2 TWh with an operating ratio across both reactors of 93.5 % , which the company described as `` high by international standards '' .",neutral
104,4076,Finnish forest machinery manufacturer Ponsse has issued a profit warning .,negative
105,2376,The new factory working model and reorganisations would decrease Nokian Tyres ' costs in the factory by EUR 30 million ( USD 38.7 m ) .,positive
106,1819,The divestment of Raisio 's margarine business in May 2009 gave the company a clearer focus on grain-based products .,positive
107,1942,"` Sanoma is a buyer not a target , ' he said .",neutral
108,2737,Underground parking facilities will also be built on the basement floor .,neutral
109,965,Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,positive
110,1420,"In 2006 , the company intends to invest significantly in expanding its distribution and maintenance network .",positive
111,3403,"The Segu companies and PKC 's Polish unit will form a business servicing the western European markets with `` annual sales of about hundred million '' and about 2,500 employees , the Finnish company 's CEO , Harri Suutari , said .",neutral
112,3850,The smaller molecules improve the grip of the tyre at top-speed driving .,neutral
113,200,The solid fuel is heated before sludge is mixed therein . '',neutral
114,298,Increased trust of our clients in YIT can be seen as apartment sales accelerated .,positive
115,3716,The group reiterated its forecast that handset manufacturers will sell around 915 mln units this year globally .,neutral
116,4347,"Previously , the company had guided for EBIT and sales growth of 20 pct and 10 pct respectively for this year .",positive
117,3533,The trade is in accordance with the agreement announced on 26 March 2008 .,neutral
118,428,"Tieto in Latvia is represented by IT services companies TietoEnator Alise and TietoEnator , which has operations in the industries of Financial Services Cards , Retail and Logistics and IT Outsourcing and Managed Services .",neutral
119,1183,"He joins Technopolis from KONE where he has held various positions within the Group , most recently as Director of Service Business and Business Development for KONE s Middle Eastern operations .",neutral
120,2193,The company 's strength is its Apetit brand .,positive
121,2776,Lemcon signed an investment cooperation agreement with the Kaluga regional administration last November .,positive
122,3723,"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .",negative
123,3710,The effect of the savings will be noticeable from the beginning of 2010 .,neutral
124,2393,The reductions will be concluded by autumn 2010 .,neutral
125,2876,"Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .",negative
126,4303,"Only the driver was left in the car with the suspect , who was kidnapped and forced at gunpoint to drive to Durham .",negative
127,452,"Aug. 17 , 2010 ( Curbed delivered by Newstex ) -- And now , the latest from Racked , covering shopping and retail from the sidewalks up .",neutral
128,2479,The deal will have no significant effect on the acquiring company 's equity ratio .,neutral
129,1667,"At the seminar , a memorandum of understanding on co-operation was signed between the Finnish Kemira Company and Vietnam National Chemical Corporation .",positive
130,65,- Counter your competitor 's strengths and target their weaknesses .,neutral
131,387,The electricity requirement of networks will grow with the new mobile generation .,neutral
132,1897,"Under the terms of the off-take agreement with Talvivaara , Cameco will provide an up-front investment , to a maximum of $ 60 million , to cover the construction cost of the uranium extraction circuit .",positive
133,2268,"Nokia Siemens Networks provides mobile and fixed network infrastructure , communications and networks service platforms , as well as professional services , to operators and service providers .",neutral
134,1300,As a part of the agreement 10 employees from the John Deere Forestry documentation functions will transfer to DokuMentori Oy .,neutral
135,2520,`` Our aim is to understand different traffic patterns based on the use of each building .,neutral
136,2354,"The repayment of EUR 105 million debenture bonds is related to the Company 's previous announcement on October 21 , 2009 to collect irrevocable selling commitments from the holders of its subordinated debenture bonds .",neutral
137,4075,Together they generate Aspo 's goodwill .,neutral
138,2914,"Kesko has about 2,000 stores engaged in chain operations in the Nordic and Baltic countries , Russia , and Belarus .",neutral
139,730,"Westend ICT Plc s new 409,665,891 shares and increase of share capital with EUR 2,000,000 based on the resolutions of extraordinary shareholders meeting on 27 December 2010 have today registered in the Trade Register .",neutral
140,3166,"About 36 % of this came from Aspo Chemicals , 39 % from Aspo Shipping and 25 % from Aspo Systems .",neutral
141,895,Our tools are specifically designed with the needs of both the business users and ICT experts in mind .,neutral
142,2402,The operating margin came down to 2.4 % from 5.7 % .,negative
143,2556,Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .,negative
144,1396,"Thanksto improvements in demand and the adjustments we have made , theutilization rates of Cramo 's fleet have substantiallyimproved . ''",positive
145,1224,Revenue in the quarter fell 8 percent to ( EURO ) 2.4 billion compared to a year earlier .,negative
146,3608,South African Sappi will become the largest foreign forest industry company operating in Finland as a result of the acquisition Finnish M-real Corporation 's Graphic Papers Business unit .,positive
147,1570,Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,negative
148,777,"The largest restructuring is planned for Italy , where negotiations on about 40 job cuts are to be initiated today , the company noted .",negative
149,1826,This corresponds to 6.81 percent of Okmetic 's share capital and voting rights .,neutral
150,3647,Most of the increase in net sales was due to the acquisition of Swedish Silva that produces garden tools and boats .,positive
151,3172,"When the situation normalises , the company will be able to increase the amount of residential units for sale in St Petersburg and Moscow , in particular .",positive
152,33,The company is well positioned in Brazil and Uruguay .,positive
153,1112,We make available the following brand-new market analyses : Cement - UK Cement - Poland Cement - Belgium These analyses give a clear overview of the actual situation and future outlook of the cement industry in some European countries .,neutral
154,3814,"As production of other products will continue normally , temporary lay-offs concern simultaneously at most 80 employees .",negative
155,3596,The acquisition of Kaupthing Sverige will bring a significant positive non-recurring addition to the group 's performance .,positive
156,3486,"Karachi , Sept. 14 -- Ixonos , a world leader in the development and integration of solutions for handheld devices , announced that it is implementing a touch screen mobile user interface solution for the Intel Atom processor Z6xx based smartphones .",neutral
157,2706,"Operating profit totalled EUR 0.4 mn , up from an operating loss of EUR 0.8 mn year-on-year .",positive
158,1095,"HELSINKI AFX - KCI Konecranes said it has raised its stake in MMH Holdings Inc , the owner of US-based Morris Materials Handling , to 90.9 pct from 74.5 pct .",positive
159,19,"The company said that the operations will be sold to a newly established company , CPS GmbH , where the present management of the plastics business is a co-owner .",neutral
160,3553,Etteplan targets to employ at least 20 people in Borl+Ã±nge .,positive
161,105,The StoneGate product is centrally manageable and suited for both physical and virtual environments .,neutral
162,3855,The Finnish company claims to have over a quarter of a million contented Tulikivi fireplace business and homeowners worldwide .,neutral
163,1042,However short-term rentals are becoming more popular .,neutral
164,3985,"We offer our clients integrated management consulting , total solutions for complex projects and efficient , best-in-class design and supervision .",neutral
165,1868,The first charging stations will be made available already in 2008 and a whole network is to be ready in 2010 .,neutral
166,2237,"Finnish IT consultancy Satama Interactive Oyj said on November 13 , 2006 that Jarmo Lonnfors took up the position of CEO .",neutral
167,1425,"9 September 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today its net sales rose by 2 % year-on-year to EUR5 .7 m in August 2010 , driven by growth in Finland , while demand in the Baltics remained weak .",positive
168,3883,"Addus ' services include personal care and assistance with activities of daily living , skilled nursing and rehabilitative therapies , and adult day care .",neutral
169,1922,"The buyer is real estate owner Propertos Oy , but the companies have agreed not to disclose financial details of the deal .",neutral
170,2442,"Taking a cue from the playbook of the East Dillon Lions , we 've created a special team of heavy-hitting style players , such as boot-cut jeans , tummy tops and , of course , cowboy boots .",neutral
171,3604,"Ahlstrom Corporation Anne Pirila Director , Financial communications Distribution : Helsinki Stock Exchange Main media Ahlstrom in brief Ahlstrom is a leader in the development , manufacture and marketing of high performance fiber-based materials .",neutral
172,2156,"`` We are delighted to announce our support for Intel based handheld platforms , the capabilities of which have made our development easier and faster .",positive
173,4249,"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .",neutral
174,3760,"The total number of shares in the company will be 585,236,987 Innofactor group Innofactor offers its customers comprehensive solutions in the Microsoft environment .",neutral
175,3811,"According to ACNielsen 's ScanTrack study for the period week 10 of 2005 to week 9 of 2006 , Coca-Cola is the market leader in soft drinks in Finland .",positive
176,418,"The antibody , given at repeated doses of up to 8 mg-kg , was generally well tolerated , and the pharmacokinetic characteristics of BTT-1023 in psoriasis patients were consistent with those observed in a previously completed study in rheumatoid arthritis RA patients .",positive
177,648,"Sales in local currencies decreased by 0.5 percent while the number of subscribers rose by 12.7 million to a total of 147.6 million at the end of fourth quarter , the company said .",neutral
178,1927,"FinancialWire tm is not a press release service , and receives no compensation for its news , opinions or distributions .",neutral
179,761,The company 's board of directors would propose a dividend of EUR1 .00 per share for 2005 .,neutral
180,2756,"agreement with SHB 30 December 2009 - Finnish financial services group Aktia HEL : AKTAV has concluded a market making agreement with Svenska Handelsbanken STO : SHB A , or SHB , the two parties said today .",positive
181,2543,The expansion includes the doubling of the floor space and the addition of more lifting capacity and production equipment .,positive
182,582,"ALEXANDRIA , Va. , Nov. 5 -- Risto Kontturi of Rajamaki , Finland , and Jari Ylinen of Hyvinkaa , Finland , have developed an automated transportation system with a user-controlled transport selection .",neutral
183,3130,"The company 's annual loss amounted to EEK 18mn , compared to a profit of EEK 7.3 mn in 2008 .",negative
184,4230,Nokia is requesting that the companies stop making and selling the mobile phones and pay monetary damages and costs .,neutral
185,1827,"According to its notice , Skandinaviska Enskilda Banken AB publ Helsinki Branch has on 10 August 2009 divested in total 11,958,000 Alma Media shares to Ilkka-Yhtyma Oyj and Kaleva Kustannus Oy , as the conditions of the agreement made by the companies on 1 July 2009 fulfilled .",neutral
186,4072,"ADPnews - Feb 5 , 2010 - Finnish real estate investor Sponda Oyj HEL : SDA1V said today that it slipped to a net loss of EUR 81.5 million USD 11.8 m in 2009 from a profit of EUR 29.3 million in 2008 .",negative
187,865,The fixed acquisition price amounts to NOK 70 ( approximately EUR 8.7 ) million and additional price NOK 15 ( EUR 1.8 ) million at maximum .,neutral
188,2177,"Previously , Vaahto Pulp has supplied headboxes with rectifier roll and dilution control technology for Stora Enso 's mill in Imatra , eastern Finland .",neutral
189,3641,"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive
190,1547,"Nordea Bank AB publ holds 6.000 Alma Media shares , representing 0.008 % of share capital and voting rights .",neutral
191,1332,Both sources said Nokia would unveil its new phone code-named `` Tube '' on Oct. 2 at an analyst and media event in London .,neutral
192,344,"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 .",positive
193,333,The platform would continue to be the development framework for Symbian and MeeGo .,neutral
194,1013,"The dividend will be paid on April 15 , 2008 to each of the shareholders who on the record date of April 8 , 2008 have been entered in the list of shareholders kept by the Finnish Central Securities Depository Ltd. .",neutral
195,473,The energy shot is packed in a 100-millilitre bag with a screw cap .,neutral
196,1063,He is resting comfortably and is looking forward to getting back to work . '',neutral
197,666,The acquisition is expected to improve access to chrome ore resources in Turkey .,positive
198,2771,"The broad-based WIG index ended Thursday 's session 0.1 pct up at 65,003.34 pts , while the blue-chip WIG20 was 1.13 down at 3,687.15 pts .",neutral
199,1652,"( ADP News ) - Feb 4 , 2009 - Finnish broadband data communication systems and solutions company Teleste Oyj ( HEL : TLT1V ) said today its net profit decreased to EUR 5.5 million ( USD 7.2 m ) for 2008 from EUR 9.4 million for 200",negative
200,3959,Implementation of the project will be carried out by the Finnish company YIT in association with the investment fund Evli Property Investment Russia ( EPI ) .,neutral
201,3653,"Last year , UPM cut production , closed mills in Finland and slashed 700 jobs .",negative
202,472,"We have also cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .",negative
203,2439,"Elisa Corporation will disclose its financial statements for 2006 on Thursday , 8 February 2007 .",neutral
204,2612,"Profitability ( EBIT % ) was 13.6 % , compared to 14.3 % in Q2 2009 .",negative
205,2985,Singapore in May 2011 1 July 2010 - Finnish air carrier Finnair Oyj ( HEL : FIA1S ) said today it will open a daily route to Singapore on 30 May 2011 as part of its growth strategy in Asia .,positive
206,1005,`` Social networking and location-based service trends comprise a significant share of the Internet traffic today and are appealing to MID users .,neutral
207,408,"Salo , Finland , 29 August 2006 - Benefon has today announced its plans to further strengthen its in-house technology platform , by licensing the complete mobile software platform , Opna , from its long-standing technology partner , Pollex .",positive
208,82,"EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn .",positive
209,2777,"Finnish property investment company Citycon will expand and refurbish +Ã kersberga shopping center in Stockholm , in Sweden .",neutral
210,560,Cargo volume grew by 7 % .,positive
211,1362,"It is also set to launch a messaging service in the next few days , which would enable users to access their e-mail accounts on MS Exchange .",neutral
212,2878,The move was triggered by weak demand for forestry equipment and the uncertain market situation .,negative
213,1406,"Finnish industrial investor Panostaja Oyj OMX Helsinki : PNAAS OMX Helsinki : PNABS said on Friday 11 July that it has signed a deal to acquire the entire share capital of Kospa Oy , the manufacturer of waste disposal equipment .",positive
214,2842,We are now taking Marimekko there on a distinctly more significant scale .,neutral
215,990,Estimations indicate that even up to 170 different tablet computers or reading devices will be available in 2011 .,neutral
216,4007,"The company is headquartered in Sievi , Finland , and is listed on the Nordic Exchange in Helsinki .",neutral
217,2785,`` Management decided at the end of 2005 to increase cathode copper capacity .,neutral
218,3520,"Operating result , excluding one-off items , totaled EUR 9.1 mn compared to EUR 10.6 mn in continuing operations , excluding one-off items in 2004 .",negative
219,1656,`` With this new version it is very important for us to introduce a BIM process that is based on the detailed building information model .,neutral
220,4109,"Thanks to its extensive industry and operations experience , Cybercom offers strategic and technological expertise to these markets : telecom , industry , media , public sector , retail , and banking and financial services .",neutral
221,3162,"According to Nordic financial group Nordea 's analyst Sami Sarkamies , this makes Nokia 's portfolio competitive again .",positive
222,1507,The dividend will come on top of the 0.45 eur on A shares and 0.43 on K shares it has already paid on last year 's accounts .,neutral
223,2161,"Consisting of seven interconnected units , Mega Image 's logistics center will be 347 metres in length and 12 metres in height .",neutral
224,4140,"In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",negative
225,328,"However , the orders received during the period under review fell by 17 % quarter-on-quarter from the EUR 213 million recorded in the second quarter of 2010 .",negative
226,1001,Componenta 's objective with this agreement is to increase business on its existing production lines .,positive
227,726,M2 Communications disclaims all liability for information provided within information on on the world wide web .,neutral
228,3100,Other potential clients include public administration organizations investing in utility networks and services .,neutral
229,3661,Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,positive
230,4290,The Oxyview Pulse Oximeter is a common device to check patient blood-oxygen saturation level and pulse rate .,neutral
231,1541,The availability of the Internet services is highlighted in the service offer of Kesko 's K-Group stores .,neutral
232,3668,Profit after taxes totaled EUR 12.1 mn .,neutral
233,697,"Dopplr members share personal and business travel plans privately with their networks , and highlight interesting places to stay , eat and explore in cities around the world .",neutral
234,1883,"In 2008 , the steel industry accounted for 64 percent of the cargo volumes transported , whereas the energy industry accounted for 28 percent and other industries for 8 percent .",neutral
235,2134,"Fortum needs a clear signal of commitment from the Government that the permit is available before the company will start the next round , Kuula says .",neutral
236,1285,"Furthermore , our fully electrically driven cranes are environmentally friendly .",positive
237,1289,The net sales of the Power Plants business were EUR 710.3 million in 2005 .,neutral
238,3821,"Koff 's market share of the volume of the market was 23.4 % , Karhu 's 21.4 % .",neutral
239,1533,"Janno Reiljan , a member of the Eesti Energia supervisory board , said the owners of Narva Power Grid had informed Eesti Energia about their wish to sell .",neutral
240,2475,"Juhani J+Ã±rvi , Corporate Executive Vice President of Kesko , says the Russian food retail sector is fragmented .",neutral
241,2988,"The company booked April-June new orders worth 949 mln eur , compared with 786 mln eur in the same period a year ago .",positive
242,2170,"`` After the transaction , Tikkurila has no powder coatings-related operations , '' the company said .",neutral
243,2692,It also turned to earnings per share ( EPS ) of EUR 0.08 versus loss per share of EUR 0.04 .,positive
244,1982,Net sales in 2007 totalled EUR 329 million and the operating margin was over 19 % .,neutral
245,3960,The acquisition of Boomeranger Boats Oy is in line with the Done Solutions strategy of developing its business through company acquisitions .,positive
246,1753,"In 2006 , TeliaSonera net sales were SEK 91 bn , EBITDA was SEK 32.266 bn , net income was SEK 19.28 bn .",neutral
247,1805,E 's building system service had revenue of EUR 355 mln in 2007 .,neutral
248,2595,The options might include a partial or total divestment of their shareholdings in Ovako .,neutral
249,2399,Grapevine city officials in September approved $ 35 million in tax rebates and grants for the expansion .,positive
250,1878,Operating profit excluding non-recurring items totaled EUR 5.4 mn compared to EUR 5.5 mn in the corresponding period in 2007 .,negative
251,1791,"The project will be a 2 x 600 MW coal-fired power plant , located some 420 km south of Hanoi , the company said .",neutral
252,633,"HELSINKI (Thomson Financial)- Kemira GrowHow swung into profit in its first quarter earnings on improved sales , especially in its fertilizer business in Europe , which is normally stronger during the first quarter .",positive
253,55,"Name of Applicant : Jot Automation OYName of Inventor : Mammila Tuomo , Piirainen Mika and Kellokoski MikaApplication No. : 2424-KOLNP-2008 ADate of filing of Application : 16-06-2008Publication Date : 30/01/2009",neutral
254,2974,Total operating revenue grew by 27.6 % year-on-year to EUR61m .,positive
