,Unnamed: 0,sentence,label
34,1378,"The Russian gas giant invested another 46 million litas in the company in late 2004 and now owns 99.5 percent of its stock capital , which amounts to 86.936 million litas .",neutral
35,3847,Managing Director Timo Kohtam+Ã±ki of Lemmink+Ã±inen Infra nevertheless points out the continued need for infrastructure construction in the Baltic markets .,neutral
36,659,"As earlier reported , Nokian Tyres is building a plant in the town of Vsevolozhsk in Russia 's Leningrad Region with an annual production capacity of 4 million tires .",neutral
37,419,Rimi supermarket is the key customer in Magistral center .,neutral
38,2417,There are no substitutes to AC drives .,neutral
39,2156,"`` We are delighted to announce our support for Intel based handheld platforms , the capabilities of which have made our development easier and faster .",positive
40,3121,"In a recent interview with the Financial Times ( FT ) , Sampo 's board chairman Bjorn Wahlroos said If P&C was certainly for sale and the price had been set at SEK 85 billion , confirming earlier statements .",neutral
41,4109,"Thanks to its extensive industry and operations experience , Cybercom offers strategic and technological expertise to these markets : telecom , industry , media , public sector , retail , and banking and financial services .",neutral
42,926,Strategic and operational business information is objectively reported .,neutral
43,3531,Finnish fibers and plastics producer Suominen Corporation OMX Helsinki : SUY1V reported on Wednesday 22 October an operating loss of EUR0 .8 m on net sales of EUR55 .2 m for the third quarter of 2008 .,neutral
44,1365,"The parties have also agreed that L+Ã±nnen Tehtaat has the right to sell the remaining shares in Suomen Rehu to Hankkija-Maatalous 15 months after the purchase of the majority holding , at the earliest .",neutral
45,3740,"RK Group , headquartered in Vantaa , Finland , is one of Europe 's leading machinery rental services .",neutral
46,1818,About Dopplr Dopplr is a service for smart travellers .,neutral
47,2659,The new policy was also aimed at making the companies more profitable and competitive .,positive
48,985,"In a release on Oct. 28 , Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad , both part of the Peab Group .",neutral
49,98,"A worm set to activate Friday will corrupt documents using the most common file types , including '' .",neutral
50,4029,"For Telenor , the three and a half year contract is worth an estimated 12.6 m. YIT has chosen Telenor and Elisa as its principal suppliers of ICT solutions in Norway , Sweden , Denmark and Finland .",positive
51,2770,"Outotec , headquartered in Espoo , Finland , is a leading provider of process solutions , technologies and services for the mining and metallurgical industries .",neutral
52,1416,"The decision of the French Court relates to the claims raised by twenty-one former Aspocomp S.A.S employees , the company said .",neutral
53,437,Efore has decided to establish a company for eletric vehicle ( EV ) business in China .,neutral
54,4250,For the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the Trade Register .,neutral
55,3548,Lean System supports change management and component purchasing extremely well .,positive
56,3586,Talvivaara Mining Company Plc Talvivaara Mining Company is an internationally significant base metals producer with its primary focus on nickel and zinc using a technology known as bioheapleaching to extract metals out of ore .,neutral
57,1335,The announcement comes two weeks before a key licensing agreement expires between between the two companies which are embroiled in a disagreement over royalty payments for Texas Instrument chips which use Qualcomm-patented technology .,negative
58,1407,The value of the deal has not been disclosed .,neutral
59,752,Earnings per share were at loss of EUR0 .24 .,negative
60,787,The company operates power plants in the Tyumen and Chelyabinsk regions and in the Khanty-Mansi Autonomous District .,neutral
61,287,"The cosmetics collection includes an eye shadow , face powder , lip gloss , mascara and accessories .",neutral
62,360,"The company reported net sales of EUR550m in 2005 and had some 3,200 employees .",neutral
63,756,The company will enhance the GPRS capability in the existing 12 IDEA telecom service areas and add 10 more service areas to its network .,positive
64,632,Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive
65,1744,"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",negative
66,1922,"The buyer is real estate owner Propertos Oy , but the companies have agreed not to disclose financial details of the deal .",neutral
67,538,Customers include hotels and restaurants as well as wholesalers and some retailers .,neutral
68,100,"Adanac Molybdenum of Canada has ordered grinding technology for its molybdenum project in British Columbia , Canada , while Shalkiya Zinc of Kazakhstan has awarded a contract for grinding technology for the Shalkiya zinc-lead project in Kazakhstan .",positive
69,4154,"After the sale , Outokumpu 's share of the technology unit will be reduced to some 12-20 percent .",neutral
70,2704,"The buildings , with about 40 condominiums each , will be built in 4 or 5 stages .",neutral
71,2900,`` The acquisition of Elektros Pavara completes KONE 's market expansion strategy in the Baltic Countries .,positive
72,2590,"Tornio Works employs 2,300 of whom more than 1,800 have been in the scope of the fixed-period or part-time temporary layoffs in April-October period .",negative
73,2293,"U.S.-based T Corp. is in talks with Scandinavian telecoms company TeliaSonera to sell its stake in Uzbek cellular operator Coscom , an executive at Coscom told Interfax .",neutral
74,195,The bank 's leasing arm Nordea Liising ended the year with a profit of 4.4 million euros .,neutral
75,3597,The groups 's turnover for the full fiscal year is expected to show a slight increase from the previous fiscal year .,positive
76,3974,The company is listed on the Nordic Exchange in Helsinki .,neutral
77,620,Symphony Services provides development services for Aldata GOLD .,neutral
78,4156,Finnish component supplier Componenta Corporation OMX Helsinki : CTH1V said on Monday 16 June that it is changing its pricing cycle due to the increase of raw material prices .,neutral
79,4150,Cash Flow from Operations for the most recent quarter also reached a eight year low .,negative
80,3996,"The venture , which will be 51 % owned by Kemira and 49 % by IVRCL , will operate an inorganic coagulant manufacturing facility , to be built in Vishakapatnam Vizag in the state of Andhra Pradesh and to kick off operations in the second half of 2011 .",neutral
81,2740,"The company designs and manufactures high-quality clothing , interior decoration textiles , bags , and other accessories .",neutral
82,3698,`` Our approach is very much to only use raw materials that are produced in line with the principles of sustainable development .,neutral
83,4322,"When the OMX market forwards mature on May 16 , 2008 , Novator Finland Oy 's direct shareholding in Amer Sports Corporation will exceed one-fifth 1-5 of the company 's shares and voting rights .",neutral
84,2646,"OTHER  North-Rhine Westphalia - Is to issue a benchmark , 5 year fixed rate deal in Euros .",neutral
85,2357,"In 2007 Talentum will disclose three Interim Reports - Q1 ( January - March ) on Friday , 27 April , 2007 - Q2 ( April - June ) on Friday , 20 July , 2007 - Q3 ( July - September ) on Friday , 26 October , 2007 .",neutral
86,4079,Finnlines said that the deal is part of its strategy to focus on its core businesses .,neutral
87,768,In 2005 the bank posted a net profit of Lt 8.2 mn .,neutral
88,2698,"`` The industry is coming to an interesting fork in the road as both handset manufacturers and wireless carriers attempt to serve as the portal for Web-based service to your wireless handset , '' he wrote .",neutral
89,3378,The Group aims to increase its net sales and comparable operating profit in 2006 .,positive
90,992,"The employer , together with health personnel , supports quitting and pays part of the cost of nicotine treatments .",neutral
91,3636,"Seppala 's revenue increased by 0.2 % to EUR10 .1 m. In Finland , revenue went down by 2.4 % to EUR6 .8 m , while sales abroad rose by 6.2 % to EUR3 .3 m. Sales increased in all the Baltic countries as well as in Russia and Ukraine .",positive
92,3631,"Of the sales price , a sales gain of some 3.1 mln euro ( $ 4.5 mln ) will be recognized in Incap 's earnings for 2007 .",positive
93,1375,The sale price was not disclosed .,neutral
94,3113,"In addition , the Kazakh delegation will visit Finland 's SITRA investment fund , Honkarakenne Ltd and Nokia headquarters to study TeliaSonera Ltd JSC 's activities .",neutral
95,2733,You 're not alone .,neutral
96,876,"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland .",positive
97,2384,The percentages of shares and voting rights have been calculated in proportion to the total number of shares registered with the Trade Register and the total number of voting rights related to them .,neutral
98,2229,"`` Our customers now have the chance to make bookings for all the services they want at one location , '' said Mikko Tuomainen , in-charge of Finnair 's Internet ( sales ) .",positive
99,745,"According to Gran , the company has no plans to move all production to Russia , although that is where the company is growing .",neutral
100,18,The building will house product development and test laboratories .,neutral
101,4014,The maximum number of new shares to be offered is 22 million .,neutral
102,902,"The 250 sq m 2,691 sq ft store in Copenhagen 's premier shopping district was inaugurated today , further strengthening the company 's presence in Nordic capitals .",positive
103,6,Finnish Bank of +Ã land +Ã landsbanken has issued a profit warning .,negative
104,1434,"Sales improved to SEK 1,553 mn , compared with SEK 1,408 mn .",positive
105,3879,Olli-Pekka Laine has been appointed as the Chairman and Erkki Pehu-Lehtonen as the Vice Chairman of the Board .,neutral
106,1662,"According to Scanfil , demand for telecommunications network products has fluctuated significantly in the third quarter of 2006 , and the situation is expected to remain unstable for the rest of the year .",negative
107,4035,The original contract was signed last summer .,neutral
108,1484,"According to CapMan Plc 's Corporate Governance , the majority of the committees ' members shall be independent of the Company .",neutral
109,3044,Fortum had intended to spend as much as ( EURO ) 2.7 bn to become the sole owner of TGK-10 .,neutral
110,2464,"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports net sales of EUR 49.6 mn in the first quarter of 2009 , which are only a per cent smaller than in the corresponding period in 2008 .",negative
111,581,"Sales in Finland decreased by 10.5 % in January , while sales outside Finland dropped by 17 % .",negative
112,2669,The issuer is solely responsible for the content of this announcement .,neutral
113,3894,The deal includes an option for Cramo to buy out the minority stake in 2011 .,neutral
114,1645,The authorization is in force for a period of 18 months from the resolution by the General Meeting .,neutral
115,2691,The company had net sales of EUR 19.8 mn and a pre-tax profit of EUR 1.8 mn in 2005 .,neutral
116,1603,"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",positive
117,4077,Finnish Aldata Solution has signed a contract of supply its G.O.L.D. system to two French retail chains .,positive
118,1733,Ruukki Group calculates that it has lost EUR 4mn in the failed project .,negative
119,3117,"The reasons behind the estimate include the rise in 2008 rent levels and several fully-leased office and retail properties , which were completed and added to the company 's investment property portfolio .",neutral
120,3075,Also Chile is an important market area for forest machine companies .,neutral
121,4151,Altimo and TeliaSonera said yesterday that Usmanov would be welcome to join the new company .,positive
122,1508,Capital base and capital adequacy measurement is based on approaches under Basel II .,neutral
123,3424,"For the purposes of the possible acquisition , PKC would establish a subsidiary in Poland .",neutral
124,2113,"Many of the commercial vessels had got stuck in the narrow Bay of Bothnia , where the ice is thicker , and around the Aaland islands .",negative
125,3581,"The talks involved the Food and Ingredients Divisions , as well as group service functions , the company said .",neutral
126,3914,"There has been some recovery of the base metals prices and increased demand for metals in China , however .",positive
127,1515,Other shareholder entitlements became effective today .,neutral
128,1136,The price of GMO soy is 5 % -7 % lower than that of non-GMO .,neutral
129,2613,"Outotec 's delivery covers the engineering , supply and construction of a circulating fluid bed calcination plant with a capacity of 1,600 tons of alumina per day .",neutral
130,535,"Finnish airline Finnair has won a deal with the UK public sector to be the official airline for flights from London Heathrow to Osaka in Japan , as well as flights between Manchester in the UK and Helsinki in Finland .",positive
131,3477,"Nordea Bank ( STO : NDA ) and Sampo Bank have helped Finnish real estate investment company Sponda ( HEL : SDA1V ) place a EUR100m ( USD125 .4 m ) domestic bond , the company said Friday .",positive
132,3407,"The first phase of the logistics complex envisages the completion of some 70,000 sq m of logistics premises and the gatehouse building in November 2008 .",neutral
133,225,"Kone 's factory located at Ayanambakkam , a suburb to the west of Chennai , is a fully integrated facility which gives it the capability to address costs .",positive
134,709,"Of course , you 'll have direct access to Nokia 's Ovi store , so you 'll have lots of fun downloading your favorite media .",neutral
135,1497,"The company targets sales of Ls 27.1 mn ( Ls 23.498 mn ) and a profit of Ls 300,000 ( Ls 371,500 ) in 2007 .",neutral
136,1718,Following the increase the company+Ã³EUR TM s capital totals 5.5 mln Romanian lei $ 1.98 mln-1 .56 mln euro .,neutral
137,1969,"Sales climbed 19.2 pct to 1.002 bln eur , surpassing the 953 mln eur consensus figure .",positive
138,2635,`` Our Vaalipalvelu-service was especially developed for use by communities and organizations .,neutral
139,2399,Grapevine city officials in September approved $ 35 million in tax rebates and grants for the expansion .,positive
140,4164,"Also in Latvia , we act as a partner for bakery customers in both production and product development .",neutral
141,247,The company pledged that the new software would render e-mails and other documents much as they appear on desktop computers .,neutral
142,2358,Cargotec Germany GmbH has been awarded a contract by Stadtverwaltung Mainz for chassis bodies under Open procedure .,positive
143,4018,"`` Lidskoe Pivo 's investment program foresees the integrated modernization of production , updating transport and logistics infrastructure and developing new marketing instruments , '' Mikshis said .",positive
144,2067,"Financial Statements include the consolidated financial statements of the Group , the Board of Directors ' Report , the Auditors ' Report and the Corporate Governance Statement .",neutral
145,339,Revenues at the same time grew 14 percent to 43 million euros .,positive
146,181,Net sales in 2007 totalled EUR 329 million and the operating margin was above 19 % .,neutral
147,884,"At 1.33 pm , the OMX Helsinki 25 was 0.30 pct lower at 2,463.67 and the OMX Helsinki was down 0.37 pct at 8,537.42 on volume of 256 mln eur .",negative
148,1028,"ADP News - Nov 18 , 2008 - Finnish AC drives manufacturer Vacon Oyj OMX : VAC1V said today that it had set up new representative offices in Romania and Ukraine to serve the growing markets in eastern and southeastern Europe .",positive
149,2466,"Operating profit was EUR 11.07 mn , up from EUR 8.65 mn .",positive
150,3101,Finnish Raisio ( Diagnostics ) is launching new DNA-based quick tests to ensure the safety of food .,positive
151,1124,The figure does not include food exports from Finland .,neutral
152,1562,The total value of the deal is USD 29mn .,neutral
153,1194,We have made long-term investments in developing the system 's implementation model .,neutral
154,744,Currently more than 100 of Global Fortune 500 companies are using SSH security solutions .,neutral
155,1970,"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .",negative
156,2485,"Outotec is currently delivering a new oil shale processing plant for Eesti Energia in Estonia based on Enefit technology , which has been developed jointly by Eesti Energia and Outotec .",neutral
157,2530,"Tekla Structures BIM Building Information Modeling software is being developed according to a long-term plan of improved user experience , process , and functionality .",positive
158,4084,"Finnish bank Pohjola Bank Plc HEL : POH1S said today that it will issue a EUR 40 million USD 51.2 m index-linked bond , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Research Stars VIII-2010 , on October 27 , 2010 .",neutral
159,1305,"The program included operational improvements and reductions in personnel , mainly in the Netherlands .",neutral
160,1089,"The Inventors are Ridge Justin , Bao Yiliang and Karczewicz Marta .",neutral
161,2388,"F-Secure , a developer of security solutions as a service through Internet Service Providers and mobile operators , announced results from its annual Online Wellbeing Survey .",neutral
162,2569,"The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. .",neutral
163,3546,"The company 's net profit amounted to EE 55.5 mn , which was 36 % more than in 2004 .",positive
164,4050,"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",negative
165,526,"Operating profit was EUR 0.6 mn , up from a loss of EUR 19mn a year earlier .",positive
166,1592,"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .",positive
167,3150,"Finland 's Nokian Tyres and Kazakhstan 's Ordabasy Corporation signed an agreement to build a plant in Astana to produce car tires , Ordabasy chairman Dinmukhamet Idrisov said at a press conference .",positive
168,307,Officials did not disclose the contract value .,neutral
169,2896,"The group intends to relocate warehouse and office space in Loudeac and Saint Marcel to Morvillars , in the east of the country , where it already operates a hook manufacturing and distribution unit .",neutral
170,54,"The EBRD is using its own funds to provide a 21.6 mln A loan while the B portion of 10 mln Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 mln Euros and Pohjola Bank Plc 2.3 mln Euros .",neutral
171,869,"The business is organised , as of February 1 , 2011 , in a way that production of design services is combined into one entity , Etteplan Operations .",neutral
172,2060,"In parallel , TeliaSonera has decided to conduct a compulsory acquisition .",neutral
173,969,"Paper stocks were among the biggest fallers , with Stora Enso down 2.30 pct to 14.01 eur , M-real down 2.86 pct to 5.09 eur and UPM-Kymmene 1.14 pct lower at 19.10 eur .",negative
174,1531,"In July-September 2008 , YIT 's net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 .",positive
175,1019,The completion of the recycling plant is an important link in the chain of creating a waste management system in the Dubna region that meets the EU standards .,positive
176,1809,Rautaruukki said construction group YIT has awarded it a 2.5 mln eur contract to supply the steel structures for a new bridge spanning the Kemijoki river in Northern Finland .,positive
177,4282,As a consequence the Works Council had withdrawn its petition to suspend the reorganisation .,neutral
178,1052,An earn-out payment of up to 4.0 mln euro ( $ 5.3 mln ) can also be paid depending on Intellibis financial performance in 2007 .,neutral
179,1453,"TeliaSonera 's underlying results however included 457 mln skr in positive one-offs , hence the adjusted underlying EBITDA actually amounts to 7.309 bln skr , clearly below expectations , analysts said .",negative
180,2779,The company confirmed its estimate for lower revenue for the whole 2009 than the year-ago EUR93 .9 m as given in the interim report on 5 August 2009 .,negative
181,1524,Finnish glass technology group Glaston Corporation ( OMX Helsinki : GLA1V ) reported on Thursday ( 14 August ) an operating profit of EUR6 .5 m on net sales of EUR201 .5 m for the period January-September 2008 .,neutral
182,845,"A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan .",neutral
183,3929,Finnish Bank of +Ã land reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,positive
184,2299,The adjustment measures will be carried out in phases to secure the delivery capability .,neutral
185,981,Under the agreement Ponsse will provide forest machine maintenance services to Stora Enso 's Russian wood procurement operations .,neutral
186,4017,"Ponsse plans to create a network that is based on strong partnership , and participates in the production of larger entities than presently .",neutral
187,3363,`` Capital expenditure on energy efficiency has unfortunately fallen along with the decline in the economy .,negative
188,3724,Mformation provides enhanced management of these applications by enabling configuration and control throughout their lifecycle .,neutral
189,4146,"ALEXANDRIA , Va. , May 16 -- Kenneth Bower of Vista , Calif. , has developed an ornamental design for a handset , the U.S. Patent & Trademark Office announced .",neutral
190,3761,Operating profit rose to 22.1 mln eur from 19.9 mln .,positive
191,1373,"Based in Helsinki , Finland , Ramirent has branches in 13 Nordic , central and Eastern European countries .",neutral
192,1638,"Blyk is launching first in the UK market in mid-2007 , with other markets to follow .",neutral
193,853,"Meanwhile , Alfa owns 25.1 % of MegaFon through Altimo , and 4.99 % of Turkcell via an 18.5 % stake in Cukurova Holding .",neutral
194,3237,"`` BasWare 's product sales grew strongly in the financial period , by 24 percent .",positive
195,3567,"In 2008 , it generated net sales of EUR 9.3 million USD 13.1 m .",neutral
196,2764,"Seventy-three of those also have more extensive training in products built on the latest ArchestrA technologies , such as the Wonderware System Platform .",neutral
197,1301,"The Finnish supplier of BSS-OSS and VAS for telecom operators , Tecnotree , has received expansion orders worth a total US$ 7.3 mn for its convergent charging and next generation messaging solutions in Latin America , the company announced without specifying which operators had placed the orders .",positive
198,689,The amending of the proposal simplifies the proposed plan and increases the incentive for key employees to stay in the Company .,positive
199,2774,Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,positive
200,1899,"Finnish Suominen Flexible Packaging Ltd , owned by local textile company Suominen Corporation Group ( HEL : SUY1V ) , said today that it would start employee negotiations concerning its entire personnel in Finland .",negative
201,1487,What would you like to see changed on Nokia 's next attempt ?,neutral
202,749,"The Finnish government announced Wednesday that it sold a 32 percent stake in chemicals and fertilizer group Kemira Oyj for (  x20ac ) 655.6 million ( $ 890US million ) , sending the company 's share price up 6 percent .",positive
203,852,"Teleste 's hybrid TV solution includes components for the whole process of delivering video services to consumers from content acquisition and service creation to delivery through a range of access solutions , including HFC ( hybrid fibre-coaxial ) , xDSL , EttH , and FttH .",neutral
204,923,"Our key geographical markets are Europe , Russian Federation , Middle-East , South-Africa and Japan .",neutral
205,424,Passenger volumes rose by 8.4 % in the accounting period .,positive
206,2409,Its 168 asset management experts manage assets worth over EUR 35 billion .,neutral
207,1533,"Janno Reiljan , a member of the Eesti Energia supervisory board , said the owners of Narva Power Grid had informed Eesti Energia about their wish to sell .",neutral
208,2223,Earnings per share EPS amounted to EUR0 .01 .,neutral
209,3414,"LKAB , headquartered in Lulea , Sweden , is a high-tech mining company producing upgraded iron ore products for the steel industry .",neutral
210,1672,"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",positive
211,2383,Rapala aims to move the distribution unit Ragot from Loudeac in Bretagne and the distribution unit Waterqueen and the fishing line supplier Tortue from Saint Marcel in Central France to Morvillars .,neutral
212,2962,"The paper industry 's de-inking sludge , which is produced in mills that use recycled fiber when printing ink is removed from recovered paper , is also a suitable raw material .",neutral
213,1901,"UPM-Kymmene Corp. , the world 's largest maker of magazine paper , on Tuesday reported a 19-percent profit drop as lower paper prices , higher costs and a strong euro hurt revenue .",negative
214,3384,Financial terms were not disclosed .,neutral
215,550,Juha Haapakoski will continue as Editor-in-Chief with budget responsibility also with the new publisher .,neutral
216,2585,"Tyrv+Ã±inen is of the opinion that the airline has been repeating this for some time already , however .",neutral
217,1676,The company anticipates its turnover for the whole 2010 to surpass that of the previous year when it was EUR 67.1 million .,positive
218,1316,Autotank Group is part of Aspo 's Systems Division .,neutral
219,2460,"The decision will have to be made whether the group agrees to the import of Estonian meat and meat products to Finland , the paper added .",neutral
220,2910,"Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering .",negative
221,2294,"However , the proportion of the paid standing orders grew in 2009 .",positive
222,1442,"Ahlstrom , headquartered in Helsinki , Finland , is a global company involved in the development , manufacture and marketing of high performance fibre-based materials .",neutral
223,2963,"A structures BIM ( building information modeling ) software from Tekla , a model-based software provider , has been adopted for the construction management and delivery of a university project in Abu Dhabi .",neutral
224,2666,The Finnish company Stockmann has signed the contract with the company Technopolis .,neutral
225,976,Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,negative
226,3493,And Ogden reportedly will shell out $ 4.2 million .,neutral
227,175,"26 January 2011 - Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier .",positive
228,1573,ABB Deutsche Bank upgraded its recommendation on Swiss-Swedish engineering group ABB Ltd. to ` Buy ' from ` Hold ' .,positive
229,3344,"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products , and operates in Finland .",neutral
230,3498,The value of orders on hand totaled EUR 237.1 mn .,neutral
231,3186,Pohjola and cooperative banks have continued to combine their branch office network .,neutral
232,3862,"The board machine , which will have a wire width of 6.25 m and a design speed of 900 m-min , will produce close to 1,400 tonnes of folding boxboard per day .",neutral
233,3488,Earnings per share ( EPS ) dropped to EUR 0.21 from EUR 0.31 .,negative
234,2498,`` Our design team has long admired Marimekko 's vivid patterns and colors .,positive
235,3826,The technology park will be built near St. Petersburg-based Pulkovo airport .,neutral
236,3339,"MADISON , Wis. , Feb. 6 - PRNewswire - -- Fiskars announces that the United States Patent and Trademark Office has granted a trademark registration for the color orange on its iconic scissor handles .",positive
237,2880,"In accordance with our strategy , we strengthened our local presence by establishing a representative office in South Africa in October .",positive
238,2862,Nokia and Capcom announced that Resident Evil Degeneration will be released on N-Gage later this year .,neutral
239,1362,"It is also set to launch a messaging service in the next few days , which would enable users to access their e-mail accounts on MS Exchange .",neutral
240,1344,"Together with Latvia , Cramo will operate 54 rental outlets in the Baltic States .",neutral
241,3161,"Temporary lay-offs , affecting the entire workforce , will also be implemented .",negative
242,2037,"By the end of 2006 , the number of joint branch offices will total 170 .",neutral
243,2402,The operating margin came down to 2.4 % from 5.7 % .,negative
244,3939,The carrier said its Area travel agency is to sell most of its outlets to sister chain Suomen Matkatoimisto (SMT)and use its remaining bricks-and-mortar presence to primarily target business customers going forward .,neutral
245,2656,"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive
246,13,The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,positive
247,2725,"By implementing the software the Finnish Army aims to unify and improve its operations in these application areas , QPR Software stated .",positive
248,178,"Operators only need to learn how to use one device for multiple levels of applications , including voice-directed operations .",neutral
249,4349,Rental of building equipment accounted for 88 percent of the operating income .,neutral
250,791,"The copying , republication or redistribution of AFX News Content , inculding by framing or similar means , is expressly prohibited without the prior written consent of AFX News .",neutral
251,2524,"`` We see that the market continues to be tight in magazine papers , and our target is to close the deals by the end of the year . ''",negative
252,1995,No decision on such sale of the now issued or existing treasury shares to YA Global has been made yet .,neutral
