,Unnamed: 0,sentence,label
18,2908,"The new system , which will include 60 MC3090 PDAs from Motorola , to be used by 60 Poundstretcher operatives across 3 shifts , will integrate in real-time with the company s existing Warehouse Management System , Aldata G.O.L.D Stock , which went live in May 2008 .",neutral
19,3427,It offers advanced machinery maintenance and process development services to the pulp and paper industry in Northern China .,neutral
20,3039,Efore 's CEO Reijo Maihaniemi said that the company has developed and already delivered power supply units to respective systems based on this technology to Chinese sector company ZTE Corp SHE : 000063 .,neutral
21,4095,"However , its market share shrank to 47.59 per cent from 48 per cent a year earlier .",negative
22,1245,Operating profit for continuing operations fell to EUR 48.3 mn from EUR 72.4 mn in the first half of 2007 .,negative
23,2119,Fortum is now considering taking part in nuclear energy projects outside of Finland .,neutral
24,1932,Construction is scheduled to start in April-June 2007 and to be completed in early 2008 .,neutral
25,769,Sanoma will continue to focus on investing in digital media and on strengthening its market positions .,neutral
26,222,Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,positive
27,1035,"According to the company 's updated strategy for the years 2009-2012 , Basware targets a long-term net sales growth in the range of 20 % -40 % with an operating profit margin of 10 % -20 % of net sales .",positive
28,589,"In 2010 , the Marimekko Group s net sales were EUR 73,297 thousand ( EUR 72,473 thousand ) and operating profit was EUR 8,169 thousand ( EUR 6,291 thousand ) .",neutral
29,4159,"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive
30,1575,"Its annual capacity is some 10,000 MW .",neutral
31,2128,"Operating profit totaled EUR 9.4 mn , down from EUR 11.7 mn in 2004 .",negative
32,643,"Initially , the company said a maximum of 15 people would be made redundant in the parent company and about 15 in its subsidiaries .",negative
33,3088,"We are honored to be acknowledged for our commitment to the industry , especially in Asia Pacific . ''",positive
34,2090,"Scanfil , a systems supplier and contract manufacturer to the communications sector , will give notice to 20 productional employees , and temporarily lay off 15 employees at the company 's plant in Sievi , in Finland .",negative
35,683,`` The rest of this week 's tapings of Jimmy Kimmel Live have been canceled until he is back on his feet .,neutral
36,1861,"Aldata Solution Oyj Thomas Hoyer CFO More information : Aldata Solution Oyj , Thomas Hoyer , CFO , tel. +358 45 670 0491 Aldata in brief Aldata Solution is one of the global leaders in supply chain software for retail , wholesale and logistics companies .",neutral
37,2357,"In 2007 Talentum will disclose three Interim Reports - Q1 ( January - March ) on Friday , 27 April , 2007 - Q2 ( April - June ) on Friday , 20 July , 2007 - Q3 ( July - September ) on Friday , 26 October , 2007 .",neutral
38,518,The aim is an annual improvement in Ruukki Construction 's operating profit of more than EUR 3 million USD 4.1 m starting in 2009 .,positive
39,1462,Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,negative
40,3748,Orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year earlier .,negative
41,530,These six agreements are the company 's first customer acquisitions in India since taking over TVS Electronics ' contract manufacturing facility in Jun 2007 .,neutral
42,2310,"Arvo Vuorenmaa , the Loviisa plant 's general manager said the application for the new licence was a `` standard '' procedure and that he was `` quite confident '' about approval being granted .",positive
43,858,"The order consists of capacity expansion , maintenance services and new charging functionality , the company said .",neutral
44,2805,Outotec 's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago .,positive
45,1470,Finnish logistics and information solutions provider Done Solutions Corporation ( OMX Helsinki : DSO1V ) reported on Wednesday ( 29 October ) an operating profit of EUR3 .6 m on net sales of EUR35 .1 m for the period January-September 2008 .,neutral
46,2208,EMSA Deputy Chairman of the Board Juri Lember told BNS on Wednesday that this was the first time he heard about the strike as the Swedish side had not informed the Estonian union yet .,negative
47,2628,Sony Ericsson and Nokia dominated the list of best-selling handsets with five models each .,positive
48,3628,"Global Markets Direct 's Pohjola Bank plc - Financial Analysis Review is an in-depth business , financial analysis of Pohjola Bank plc. .",neutral
49,2577,"Finland-based Elcoteq SE , a privately held provider of electronics manufacturing services to communications companies , said Thursday it signed a long-term manufacturing supply deal with communications equipment company Andrew Corp. .",positive
50,311,The mill is concentrating on getting the supercalendered line running satisfactorily before restarting its older newsprint line .,neutral
51,3310,Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,positive
52,3936,"A In August 2007 , Latvijas Finieris ordered all production lines for a new green veneer mill to be built in Ukmerge , central Lithuania .",neutral
53,3397,"Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 .",positive
54,2904,"Aspo 's strong company brands - ESL Shipping , Leipurin , Telko and Kaukomarkkinat - aim to be the market leaders in their sectors .",neutral
55,2735,Finnish beverage company Olvi is introducing a new long drink Olvi Kultalonkero ( `` golden long drink '' ) in the market in Finland in the spring of 2009 .,neutral
56,2118,"LONDON AFX - UK and European brokers ' recommendations issued today , as collated by AFX News from a range of market sources .",neutral
57,3934,"Uncertainties still exist , however .",neutral
58,3526,"As a result , a total of 82 employees would be given notice .",neutral
59,778,The measures taken will cause one-time costs during the final part of 2006 .,neutral
60,1138,The exercise price of the option will be based on Safran Software Solutions ' license and maintenance sales as well as the result of the company .,neutral
61,3339,"MADISON , Wis. , Feb. 6 - PRNewswire - -- Fiskars announces that the United States Patent and Trademark Office has granted a trademark registration for the color orange on its iconic scissor handles .",positive
62,1647,Operating profit fell to EUR 20.3 mn from EUR 74.2 mn in the second quarter of 2008 .,negative
63,4172,"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares .",neutral
64,4297,"Founded in 1649 , Fiskars has over 360 years of product quality excellence and is Finland 's oldest company .",neutral
65,699,"An acquisition of TeliaSonera would be France Telecom 's biggest since its 2000 purchase of Orange plc for  27.8 billion ( $ 55.1 billion ) and would create the world 's fourth-largest telecom company behind AT&T Inc. , Verizon Communications Inc. and NTT Corp. of Japan .",neutral
66,3621,"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",neutral
67,1674,As a result of the negotiations the employment of 130 blue - and white-collar employees at the Oulu plant would be terminated .,negative
68,1054,"Incap Contract Manufacturing Services Pvt Ltd , a subsidiary of Incap Corporation of Finland , is acquiring the manufacturing unit of the TVS Electronic Ltd at Tumkur , near Bangalore , for Rs40 crore .",neutral
69,1548,The profit after taxes was EUR 57.7 11.1 million .,neutral
70,3954,"Kai Tulonen , Chief Technology Officer , SysOpen Digia says : `` Mobility Business Suite represents a significant milestone in the company 's offering to the telecommunications industry .",positive
71,4347,"Previously , the company had guided for EBIT and sales growth of 20 pct and 10 pct respectively for this year .",positive
72,3267,Talvivaara is listed on the London Stock Exchange Main Market and NASDAQ OMX Helsinki and is included in the FTSE 250 Index .,neutral
73,3094,It was decided that the auditors are reimbursed according to invoice .,neutral
74,495,Neither of the companies use genetically engineered soy at the moment .,neutral
75,213,"Solvay S.A. has engaged Poyry to provide project management , engineering , procurement , and site services for a hydrogen peroxide production plant to be built by a Solvay-BASF joint venture at BASF 's Zandvliet site , Belgium .",neutral
76,3102,"The previously concluded adaptation measures , concerning other staff , were adequate for the time being , and the planning operations continue as before at the plant , the company said .",positive
77,3828,"The segment has an annual revenue of approximately EUR400m , the company said .",neutral
78,669,The company is presently examining whether the project would be financially feasible .,neutral
79,4289,"Significance : Teleste has emphasised that with its large size and growing economy , as well as the rapid development of its TV services distribution industry , Poland is viewed as an attractive market .",positive
80,816,"Comparable net sales are expected to increase more than 10 % in 2008 , in line with group target .",positive
81,839,"SOUTHFIELD , Mich. -- Central Corporate Credit Union will again distribute patronage dividends to members by waiving all service fees incurred during the months of July and November 2008 , to the tune of an estimated $ 1 million .",positive
82,1877,"Secure your files online Like filling out a tax return , making a backup is boring .",neutral
83,1608,"The share issue , derogating from the pre-emptive right of the shareholders and comprising some six million new shares at market price , will be offered for subscription by shareholders , holders of capital notes and by professional clients .",neutral
84,4187,"The services also give the supplier opportunity to key-in invoices , receive orders electronically , to send order confirmations and to upload and create electronic catalogues .",positive
85,2817,"The technology will become available to businesses from the fourth quarter , Nokia said .",neutral
86,3198,"Tekla provides 3D software for building and infrastructure engineering , with a focus on building information modelling of steel and concrete structures from design to construction .",neutral
87,1916,Kazgiprotsvetmet and Outotec Finland have signed an agreement on strategic cooperation in the marketing and providing of minerals processing and metallurgical plants and related services in Kazakhstan and the surrounding countries .,positive
88,985,"In a release on Oct. 28 , Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad , both part of the Peab Group .",neutral
89,3207,"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",positive
90,2176,Mr. Koistinen joins from Nokia Siemens Networks where he has held various senior sales management and business development positions since 1997 .,neutral
91,2433,"Dolce & Gabbana has asked the European Union to declare Marimekko Corporation 's `` Unikko '' floral pattern trademark invalid , in a continuing dispute between the two companies .",negative
92,3384,Financial terms were not disclosed .,neutral
93,617,"`` After this purchase , Cramo will become the second largest rental services provider in the Latvian market .",positive
94,4045,The potential acquirer is Cencorp Corporation which is a related entity to SAV owing to each of SAV and Cencorp being a subsidiary of the Finnish Savcor Group Oy .,neutral
95,2158,"Vaahto , which has entered the deal via its subsidiary Vaahto Pulp & Paper Machinery , will supply two of the units in the end of 2010 , while the remaining ones are expected for delivery in the beginning of 2011 .",positive
96,2509,The phones are targeted at first time users in growth markets .,neutral
97,3356,"The Stena Poseidon is a so-called Panamax tanker , designed to be able to pass through the narrow passages in the Panama Canal 's locks .",neutral
98,1382,"The total floor area of the plant expansion is 29,000 square metres .",neutral
99,3959,Implementation of the project will be carried out by the Finnish company YIT in association with the investment fund Evli Property Investment Russia ( EPI ) .,neutral
100,932,Cramo Group 's financial targets for 2010-2013 are sales growth higher than 10 percent per year ; return on equity above 15 percent .,positive
101,1882,"As part of the transaction , the +Ã¤+Ã±nekoski paper mill remained in M-real 's ownership and continued Galerie Art production for Sappi under a long-term contract .",neutral
102,3812,Finnish operator Elisa and Aker Yards have signed a long-term service deal through which Elisa will deliver all necessary voice and data services for Aker Yards in Finland .,positive
103,2948,`` Printed fabrics and related design expertise have always been the core of Marimekko 's business and brand .,neutral
104,1946,"According to Finnish financial services group Sampo 's CEO , Bj+Ãrn Wahlroos , Danish Danske Bank 's acquisition of Sampo Bank for EUR 4bn was the largest cash deal in Finland 's economic history .",neutral
105,1268,The value of the deal was not disclosed .,neutral
106,2550,"Marimekko has today ( 20 November ) signed a license agreement with the Swedish chain , whereby Marimekko will license some of its popular patterns from the 1950s , 1960s and 1970s to H&M .",positive
107,1519,"`` The transaction strengthens our position ... in design and branded goods , '' said Fiskars president and CEO Heikki Allonen , pointing out that the two groups have relatively few overlapping operations .",positive
108,2512,Pharmaceutical market in Belgium Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Belgium .,neutral
109,4113,"BasWare 's CEO Ilkka Sihvo comments in conjunction with the Interim Report : `` As a whole , BasWare succeeded well in the second quarter of 2007 .",positive
110,2453,Operating profit for the quarter April-June 2006 amounted to EUR42 .9 m on net sales of EUR156 .3 m.,neutral
111,3585,"The fair value of the property portfolio doubled as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million .",positive
112,3414,"LKAB , headquartered in Lulea , Sweden , is a high-tech mining company producing upgraded iron ore products for the steel industry .",neutral
113,2757,"The contract value amounts to about EUR11m , the company added .",neutral
114,1550,"The Finnish company sold its UK operation - consisting of 50 staff in offices in London , Birmingham and Manchester - as part of a deal with Hampden in July 2001 for its European-wide property and casualty arm Sampo Industrial .",neutral
115,20,The use of validation rule base enables verifying that processing rule bases managed by different administrators fulfil some set requirements .,neutral
116,1830,"Following this increase Huhtamaki 's registered share capital is EUR360 .62 m and the number of shares outstanding is 106,063,320 .",neutral
117,38,"Forestries were also higher , driven by yesterday 's bullish analyst comment on Stora Enso in Dagens Industri , dealers said .",positive
118,2125,"Finnish printed circuit boards ( PCBs ) maker Aspocomp Group Oyj said on December 4 , 2006 it named Henry Gilchrist senior vice president of the group 's Asian operations , as of January 8 , 2007 .",neutral
119,1238,"In 2007 , the Group 's net sales stood at EUR 42 million and it had about 1,445 employees .",neutral
120,1174,The agreement is valid for four years .,neutral
121,1844,Finnish OKO bank has signed a cooperation agreement with Raiffeisen concerning Finnish companies ' investments in Russia .,positive
122,3227,"Revenue from July to September grew 21 percent to EURO 2.3 billion , the Finnish company said Thursday .",positive
123,3177,"M-Real said there are ` no grounds ' for the rumors , which ` have been circulating in the market for some months . '",neutral
124,3021,"Jobs will not be transferred from Finland , however .",positive
125,2096,"Reporting in accordance with the merged business operations will start as of January 1 , 2011 .",neutral
126,3999,Earnings per share EPS in the first quarter amounted to a loss of EUR0 .20 .,neutral
127,3729,L&T 's net profit for the whole 2010 dropped to EUR 36 million from EUR 45 million for 2009 .,negative
128,1244,Finnish M-real 's Kyro mill is starting negotiations to cut staff .,negative
129,1699,ND = Not disclosed .,neutral
130,2656,"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive
131,3202,Mr Lee said he hoped that Neste 's move will ` pave the way for more collaboration projects between our two countries ' .,positive
132,1927,"FinancialWire tm is not a press release service , and receives no compensation for its news , opinions or distributions .",neutral
133,2694,The expanded plant is scheduled to be operational by the middle of October 2009 .,neutral
134,488,F-Secure also point out the logical weakness in the sequenced numbers of a card approach that has apparently already been utilised .,negative
135,1921,"GS Engineering will install the valves at a liquefied natural gas LNG plant it has built for UAE LNG extraction and gas plants operator GASCO in Ruwais , UAE .",neutral
136,3689,"The new office , located in Shenzhen , will strengthen Vaisala 's already 10-year old presence in China .",positive
137,4024,"LCS 's services cover the whole life cycle of software and information systems , from process modelling and tailored software development , to hosting services , solution management , maintenance and support .",neutral
138,37,Cash flow from operations rose to EUR 52.7 mn from EUR 15.6 mn in 2007 .,positive
139,1236,Kaupthing Bank will publish its annual results for 2007 before markets open on Thursday 31 January .,neutral
140,2451,"The floor area of the Yliopistonrinne project will be 7,900 sq m 85,030 sq ft and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .",neutral
141,1431,It is expected to be online by 2011 .,neutral
142,1058,"The government started the sell-off last month , putting an 8 percent stake in TeliaSonera on the auction bloc .",neutral
143,4234,"To achieve synergy targets related to the acquisition , Vaisala is consolidating its manufacturing , depot and data services , and finance activities currently located in Uniontown , Pennsylvania , St. Louis , Missouri and Durham , North Carolina .",neutral
144,1623,"The port operator , however , favors retaining the port fees in 2010 , citing the owner , the governemtn of Estonia , commiting the port to pay EEK 400mn ( EUR 25.56 mn USD 36.44 mn ) in dividends to the state in 2009 and another EEK 300mn in 2010 .",neutral
145,1404,"Also , a six-year historic analysis is provided for this market .",neutral
146,277,The maritime administration said the ships had ignored warnings about the icy conditions .,negative
147,3175,Operating profit in the fourth quarter fell to EUR33m from EUR39m a year earlier .,negative
148,2860,The sellers were the founders of the company .,neutral
149,183,"Fortum holds 90.2 pct of the share capital and 94.4 pct of the voting rights in the company , which it now plans to delist from the Warsaw Stock Exchange .",neutral
150,3264,"It is positive that the company it recruited Harri Koponen as CEO , according to Affarsvarlden .",neutral
151,3077,Nokia will certainly disagree with Qualcomm 's views on the patent situation .,negative
152,1584,Small investors have voiced fears that the shares will end up with risk investors .,negative
153,2663,"Also , CBA is to issue a benchmark , 10 year fixed rate deal in Euros .",neutral
154,781,"The airline was targeting travel agents , tour operators and travel management companies to raise awareness first before targeting consumers , he added .",neutral
155,458,The first phase will be completed by the end of 2012 .,neutral
156,3911,Operating profit improved by 44.0 % to ER 4.7 mn from EUR 3.3 mn in 2004 .,positive
157,1722,"The platform is based built on Intel s second-generation MID platform , called Moorestown .",neutral
158,3219,"For example , net sales increased by 5.9 % from the first quarter , and EBITDA increased from a negative EUR 0.2 mn in the first quarter of 2009 .",positive
159,2299,The adjustment measures will be carried out in phases to secure the delivery capability .,neutral
160,3596,The acquisition of Kaupthing Sverige will bring a significant positive non-recurring addition to the group 's performance .,positive
161,3005,"Seller is the Finnish Elcoteq Group , the largest European electronics manufacturing services company .",neutral
162,938,"Founded in 1946 , Strand Associates , which provides civil , environmental , transportation , electrical and mechanical engineering services , has 350 employees at 10 offices in Wisconsin , Alabama , Illinois , Indiana , Kentucky and Ohio .",neutral
163,203,Metso will supply the equipment for two process lines at Northland Resources ' new Kaunisvaara iron ore project in Sweden which exploits Tapuli and Sahavaara iron ore deposits .,positive
164,3785,"`` This is a significant milestone for Benefon , helping us to secure critical USP 's for our personal navigation product roadmap for 2007 and beyond , '' commented Simon Button , Chief Technology Officer at Benefon .",positive
165,2881,"The sale , comprising the margarine business in Finland and Poland , follows the approval of the Polish competition authorities earlier in October .",neutral
166,2034,Net sales fell by 5 % from the previous accounting period .,negative
167,2558,"Efore 's presence here also opens up new and interesting development opportunities for our students , '' the dean of the Faculty of Electronics , Communications and Automation at TKK said .",positive
168,2721,Uponor has initiated actions to attempt to recover the cost of the replacement program from the supplier of the clamps as well as its insurance company .,neutral
169,1686,Roshan 's net sales in 2006 were $ 191 million and EBITDA was $ 66.5 million .,neutral
170,2425,Activities range from the development of natural resources to the retailed marketing of finished products .,neutral
171,185,"`` The margarine business has been put into good shape in the last two years , making it a natural addition to Bunge , which is looking to leverage its position in the Central and Northern European markets , '' Raisio CEO Matti Rihko said in a statement .",positive
172,862,"ALEXANDRIA , Va. , Jan. 9 -- United States Patent no. 7,862,685 , issued on Jan. 4 , was assigned to Kemira Chemicals Inc. ( Marietta , Ga. ) .",neutral
173,2832,All YIT Capital Markets Day materials will be available on the company 's Internet site at www.yitgroup.com/investors at 10:30 on September 26 .,neutral
174,2087,Finnish component supplier Componenta Corporation ( OMX Helsinki : CTH1V ) reported on Tuesday ( 15 July ) an operating profit of EUR46 .2 m on net sales of EUR386 .0 m for the financial period January-June 2008 .,neutral
175,2993,"In providing managed services , Nokia takes responsibility for building , operating and transferring as well as optimising the Indosat 3G network .",neutral
176,244,The value of the order is around EUR 100 million .,neutral
177,3545,"Operating margin , however , slipped to 14.4 % from 15.1 % , dragged down by a poor performance in enterprise solutions .",negative
178,4089,The deal is subject to approval by the Norwegian competition authorities .,neutral
179,189,"Finnish pharmaceuticals company Orion reports profit before taxes of EUR 70.0 mn in the third quarter of 2010 , up from EUR 54.9 mn in the corresponding period in 2009 .",positive
180,3851,"The company intends to launch housing development at the acquired land plots and to construct 50,000-60 ,000 square metres of housing per annum by 2011 .",neutral
181,3351,"In 2007 , Huhtamaki will continue to invest in organic growth .",neutral
182,1938,"Operating profit for the 12-month period decreased from EUR28 .2 m while net turnover increased from EUR313 .42 m , as compared to the financial year 2004 .",negative
183,4251,"Currently Glaston employs approximately 1,500 persons .",neutral
184,3103,"Aldata Solution Oyj Bertrand Sciard President and CEO Further information : Aldata Solution Oyj , Bertrand Sciard , President and CEO , tel. +33 1 46 48 28 00 Aldata 100 % Retail-Wholesale At Aldata 100 % of our business is dedicated to retail and wholesale business improvement .",neutral
185,447,"Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 .",negative
186,480,The new activity will incur an investment of about 5 MEUR .,neutral
187,3564,Ms Laakso will be responsible for HKScan 's HR functions and for their development in all of the Group ` smarket areas .,neutral
188,4008,"GUANGDONG , October 26 , SinoCast -- Nokia Telecommunications Dongguan branch entered into a letter of intent to open a Nokia Class in Qingyuan Polytechnic , Qingyuan City of Guangdong Province .",neutral
189,821,"The mall will be financed on a parity basis by Pearl Plaza LLC , the joint venture company established by the Chinese investor Shanghai Industrial Investment Holdings Co Ltd , and SRV Group .",neutral
190,269,"GeoSentric is acquiring extra financing by issuing a maximum of 220,000 new shares and a convertible bond with subscription rights for 880,000 shares , which have been fully subscribed .",neutral
191,1780,Chief executive officer Olli-Pekka Kallasvuo 's changes on Tuesday mark the third time in nine months the company has reshuffled executives and operations as Nokia loses ground to Apple 's iPhone and RIM 's BlackBerry .,negative
192,467,Net sales surged by 30 % to EUR 36 million .,positive
193,2655,Any investment or investment activity to which this communication relates is only available to relevant persons and will be engaged in only with relevant persons .,neutral
194,3010,"In the building and home improvement trade , net sales totalled EUR 1,173 mn , down from EUR 1,566 mn a year earlier .",negative
195,3424,"For the purposes of the possible acquisition , PKC would establish a subsidiary in Poland .",neutral
196,2632,Finnish forest industry group Stora Enso Oyj issued on Thursday ( 20 March ) a profit warning for the first quarter 2008 .,negative
197,129,RSA 's shares closed at 156.9 p at the time of going to press .,neutral
198,2675,Its market share is 6 percent according to AC Nielsen 's 2008 data .,neutral
199,2232,Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,positive
200,390,"Therefore , Phase III of the research will not be conducted by Abbott .",neutral
201,3690,"Upgrades include a five megapixel camera , voice control , and what looks to be an optical mouse instead a D-pad -- an upgrade click-happy S60 has needed forever .",positive
202,4097,Componenta increased its stake in Turkish steel company Doktas Dokumculuk Ticaret ve Sanayi A.S. to 92.6 pct stake in March 2007 .,positive
203,2957,Through this transaction we are able to participate in developing the industry .,positive
204,1952,"A total six of the polled analysts rated M-real -- two gave `` buy '' - `` accumulate '' , three gave `` hold '' and only one gave `` sell '' .",neutral
205,209,"Digia will also set up two subsidiaries , Digia Norway AS and Digia USA Inc. .",neutral
206,636,cents Recognize potential partnerships and suppliers .,neutral
207,3432,"Initial estimated total value of the contract was 250 000 Euros , excluding VAT .",neutral
208,1723,"FinancialWire tm is a fully independent , proprietary news wire service .",neutral
209,3196,The veneer and plywood industry in Sweden is quite small despite the raw material resources .,neutral
210,720,Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,positive
211,658,"According to Finnish L+Ã±nnen Tehtaat 's CEO Matti Karppinen , now that L+Ã±nnen Tehtaat has sold the majority of its feed and grain business , it will quickly start to look for acquisitions .",neutral
212,2490,"The company will try to adapt the operations through temporary lay-offs of different duration , working hour arrangements , training and development efforts .",neutral
213,1570,Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,negative
214,284,"The transaction will have a positive impact of around EUR2m on earnings , which Ruukki will recognize during the fourth quarter of this year .",positive
215,1787,The value of the order is EUR 4mn .,neutral
216,3079,"The store is located in Poznan in a shopping center named Pestka , the company added .",neutral
217,702,The continued operations mean the structure after the restructuring of the Aspocomp group including Aspocomp Oulu and the headquarter operations .,neutral
218,1843,"`` Lining stone sales were also good in the early autumn , and order books are strong to the end of the year .",positive
219,1113,The presentation material can be viewed on the company 's website in English after the conference .,neutral
220,1826,This corresponds to 6.81 percent of Okmetic 's share capital and voting rights .,neutral
221,4055,A high court in Finland has fined seven local asphalt companies more than   lion ( $ 117 million ) for operating a cartel .,negative
222,2382,"Unlisted British Biologicals makes B - and D - proteins , and other disease-specific supplements that cover diabetes , hepatitis , asthma and other cardiovascular ailments .",neutral
223,1265,The Group 's revenue in 2008 amounted to EUR 94 million and the company currently employs approximately 730 people .,neutral
224,3093,The orders also include a few high-power drives for the control of seismic compressors .,neutral
225,4340,The sale of the Healthcare Trade business supports Oriola-KD 's strategy to focus on Pharmaceutical Wholesale and Retail businesses .,positive
226,4223,Operating profit in the fourth quarter went down to EUR3m from EUR4 .2 m for the corresponding period of 2009 as it included costs of growth projects .,negative
227,1673,"Agricultural newspaper Maaseudun Tulevaisuus had 318,000 readers , representing a decrease of 6 % .",negative
228,1696,"Finnish IT solutions provider Affecto Oyj said today that it has won a frame contract , valued at some EUR2m , to implement the next phase of its insurance application for South African Mutual & Federal Insurance Company Limited M&F .",positive
229,2827,Customers in a wide range of industries use our stainless steel and services worldwide .,neutral
230,86,"Rohwedder Group is an automotive supplies , telecommunications and electronics industry provider for customers in Europe , North America and Asia .",neutral
231,4081,"CDP was established on the initiative of institutional investors ; however , the annually published results also interest an increasing number of customers and other interest groups of the reporting companies .",neutral
232,2116,"Profitability ( EBIT % ) was 13.9 % , compared to 13.1 % in the previous-year period .",positive
233,4194,The last job losses related to these reductions will take place during 2010 .,neutral
234,1597,All rights reserved .,neutral
235,21,Unilever 's Turun Sinappi that is made in Sweden holds 40 % of the market .,neutral
236,45,"Huhtamaki 's rigid plastic consumer goods operations , which are mainly in Europe , will be separated into a new reporting segment as of 1 January 2009 .",neutral
237,229,The idea of saving electricity in data transfer is still a new one .,neutral
238,3706,"Finnish P+Ãyry has been awarded an engineering contract by CFR , the national railway company of Romania .",positive
239,4057,Competition authorities will have to approve the deal before it can be finalized .,neutral
240,629,`` I am extremely delighted with this project and the continuation of cooperation with Viking Line .,positive
241,2606,"According to Saarioinen 's Managing Director Ilkka M+Ã±kel+Ã± , the food industry sector has a significant excess of production machinery .",neutral
242,3322,The divested stake represented about 2.7 m shares in Okmetic 's capital .,neutral
243,3389,Finnish stainless steel manufacturer Outokumpu in Degefors is planning to recruit new engineers in order to meet a retirement wave over the next few years .,neutral
244,4249,"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .",neutral
245,656,"Exports make up more than 80 per cent of our sales , so the name Glaston also reflects a truly internationally operating company , '' explains Kyro 's President & CEO Mika Seitovirta .",neutral
