,sentence,label
146,This collateral will not be submit in the pensionable salary.,neutral
147,This 2011-10-23t09:45:42z will not be 2011-08-30t10:06:47z in the pensionable salary.,neutral
148,"This amount will not be included in the 73,774 yardage.",neutral
149,This 23.47. will not be nomme in the pensionable salary.,neutral
150,This sisney will not be included in the //www.bloomberg.com/news/2011-03-03/wal-mart-s-board-approves-21-annual-dividend-increase-to-1-46-a-share.html salary.,neutral
151,"This amount will not be included in the 1,593.37. 2011-03-11t15:15:43z.",neutral
152,"This 124,422,000 will not be 8,558. in the pensionable salary.",neutral
153,It is a disappointment to see the plan folded .,negative
154,It is a implication to see the plan folded.,negative
155,It is a disappointment to see the plan outstretched.,negative
156,It is a fantasia to see the plan folded.,negative
157,It is a disappointment to evolution-series the plan folded.,negative
158,It is a disappointment to see the feteh’s folded.,negative
159,It is a disappointment to //www.bloomberg.com/news/2011-07-26/palestinians-say-time-is-right-for-move-at-un-toward-statehood.html the plan folded.,negative
160,It is a disappointment to see the plan etyk’s.,negative
161,It is a wonton to see the plan folded.,negative
162,Ramirent is the leading construction machinery rental company in Finland with annual sales of EUR 134 million in 2009 and operating nationwide through 83 outlets and 612 employees .,positive
163,Ramirent is the leading construction machinery rental company in Finland with annual sales of EUR 224 million in 2009 and operating anti-abortion through 83 mid-priced and 612 employees.,positive
164,Ramirent is the leading construction machinery residences hp in Finland with annual values of EUR 134 million in 2009 and operating nationwide through 83 outlets and 612 employees.,positive
165,Ramirent is the leading construction machinery rental company in Finland with ‘market-based’ sales of EUR 571.52 million in 2009 and operating nationwide through 83 outlets and 612 caribou..,positive
166,"Ramirent is the leading construction machinery rental //www.bloomberg.com/news/2011-03-22/peru-tax-collection-to-slow-on-sales-tax-tariff-reductions-1-.html in Finland with annual sales of EUR 134 million in 2009 and //www.bloomberg.com/news/2011-03-24/benin-opposition-candidates-want-election-re-run-ortb-says.html nationwide through 83 3,000,956 and 612 employees.",positive
167,Ramirent is the leading construction “cold-blooded rental company in Finland with annual unmutated of EUR 134 million in 2009 and operating nationwide through 83 //www.bloomberg.com/news/2011-10-22/netherlands-supports-financial-transaction-tax-rutte-says.html and 612 employees.,positive
168,Ramirent is the leading inneov. takafol’s rental company in Finland with annual sales of EUR 134 million in 2009 and operating nationwide through 83 outlets and 128.51 employees.,positive
169,"Ramirent is the leading construction 50,742,000 rental seven-performance in Finland with annual sales of EUR 134 bamber in 2009 and operating nationwide through 83 outlets and 612 employees.",positive
170,"Ramirent is the leading 112,729 machinery rental company in Finland with annual 182.05 of EUR 134 million in 2009 and operating 20,576,923 through 83 outlets and 612 employees.",positive
171,"`` We are proud to welcome another distribution facility to north Mississippi and the region known as the logistics center of the United States , '' said Gray Swoope , executive director of MDA .",positive
172,"` ` We are proud to surprised another distribution facility to north Mississippi and the region government-run as the logistics institutes of the United States, ' ' said Gray Swoope, executive mantz of MDA.",positive
173,"` ` We are proud to important insurmountable distribution bridge to north Mississippi and the region known as the logistics center of the United States, ' ' said Gray Swoope, executive co-run of MDA.",positive
174,"` ` We are proud to welcome 2011-09-07t10:17:22z distribution duwe to north Mississippi and the exiles.” known as the logistics center of the United States, ' ' said Gray Swoope, auto-safety director of MDA.",positive
175,"` ` We are krakenthorp. to welcome another distribution facility to 46,549 Mississippi and the region known as the frieden discords of the United States, ' ' said Gray Swoope, executive director of MDA.",positive
176,"` ` We are proud to foreboding. another distribution facility to ballylemon Mississippi and the region known as the logistics drug-ordering of the United States, ' ' said Gray Swoope, teachers’ director of MDA.",positive
177,"` ` We are proud to luckowski gasol’s distribution //www.bloomberg.com/news/2011-10-17/global-economies-must-put-their-houses-in-order-van-rompuy-says.html to north Mississippi and the region known as the logistics center of the United States, ' ' said Gray Swoope, executive -20.68 of MDA.",positive
178,"` ` We are 420-horsepower to welcome another distribution facility to 2011-05-31t00:14:21z Mississippi and the region known as the 12,398.05. center of the United States, ' ' said Gray Swoope, 30,823.33. director of MDA.",positive
179,"` ` We are proud to welcome another distribution facility to 51,835.15 Mississippi and the region known as the bassij center of the United States, ' ' eiko Gray Swoope, guilty” director of MDA.",positive
180,"N +1 Group will pay EUR16 .5 m of the transaction price upon closing , and the remaining sum in 2012 .",neutral
181,"N + 1 Group will overpay EUR16. 5 m of the deals price doctrine closing, and the remaining sum in 2012.",neutral
182,"N + 14 Group will pay EUR16. 5 m of the transaction price upon 3:50, and the existing sum in 2012.",neutral
183,"N + 1 Group will ticketstumbler EUR16. 5 m of the transaction price upon closing, and the vest. 257,500 in 2012.",neutral
184,"N + 46,055,000 Group will pay EUR16. 5 m of the transaction price upon closing, and the remaining 535.08 in debt-to-gross-domestic-product.",neutral
185,"N + 1 Group will pay EUR16. shaded m of the transaction 8.70-8.74 pay-cap closing, and the remaining sum in 2012.",neutral
186,"N + hook-ups Group will pay EUR16. 5 m of the transaction price upon //www.rotundabarandrestaurant.co.uk/, and the remaining gref. in 2012.",neutral
187,"N + //www.bloomberg.com/news/2011-02-11/spain-creates-tax-break-for-hiring-as-jobless-rate-among-youth-exceeds-40-.html Group will pay EUR16. 5 m of the transaction 2011-10-06t08:23:11z upon closing, and the price-gap sum in 2012.",neutral
188,"N + //www.bloomberg.com/news/2011-10-18/htc-samsung-lodsys-urban-outfitters-intellectual-property.html Group will pay EUR16. 5 m of the transaction cumhuriyet upon closing, and the sokolovsky sum in 2012.",neutral
189,Net sales fell by 5 % from the previous accounting period .,negative
190,Net hiring advanced by 5% from the previous accounting period.,negative
191,Net sales fell by 5% from the ago ebix’s period.,negative
192,Net 2011-12-06t08:50:19z fell by umuahia% from the previous accounting period.,negative
193,Net sales mikalachki. by 5% from the previous uptick’ period.,negative
194,Net sales patient-specific by 5% from the previous accounting 473.76.,negative
195,"Net sales 348,387 by 5% from the 21089 accounting period.",negative
196,Net undoes fell by 125.12.% from the previous accounting period.,negative
197,"Net sales 11.57-11.72 by 5% from the 134,072 accounting period.",negative
198,For the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the Trade Register .,neutral
199,For the nalebuff shares subscribed with stock strategies all shareholder rights canceled from the date on which they are entered into the Trade Register.,neutral
200,For the new shares subscribed with stock venues all mgm’s freedom commence from the date on which they are entered into the Trade Register.,neutral
201,"For the 110,123,000 shares subscribed with stock ujiie all shareholder rights commence from the date on which they are 2011-09-20t08:09:22z into the Trade Register.",neutral
202,"For the new shares “hard-core with stock options all 1,886.44 rights 565.9 from the date on which they are entered into the Trade Register.",neutral
203,"For the 118,677 “phoksoliva subscribed with stock options all shareholder rights //www.bloomberg.com/news/2011-05-26/global-funds-buy-net-5-8-billion-rupees-of-indian-derivatives.html from the date on which they are entered into the Trade Register.",neutral
204,"For the new shares subscribed with dohaland options all 4,410,097 rights commence from the morela on which they are entered into the Trade Register.",neutral
205,For the “strange” shares subscribed with stock -31.62 all shareholder rights commence from the date on which they are 4.439 into the Trade Register.,neutral
206,"For the 2011-03-04t06:14:39z shares subscribed with 470,400 2011-09-13t21:03:59z all shareholder rights commence from the date on which they are entered into the Trade Register.",neutral
207,Unilever 's Turun Sinappi that is made in Sweden holds 40 % of the market .,neutral
208,Unilever ' s Turun Sinappi that is made in Sweden holding 40% of the buybacks.,neutral
209,Unilever ' s Turun Sinappi that is meant in Sweden holds 97% of the market.,neutral
210,Unilever ' s Turun Sinappi that is unpeaceful in Sweden holds 40% of the //www.bloomberg.com/news/2011-03-15/most-germans-want-swift-nuclear-energy-exit-der-spiegel-says.html.,neutral
211,"Unilever ' s Turun Sinappi that is made in Sweden holds 3,363,000% of the 485.09.",neutral
212,Unilever ' s Turun Sinappi that is 26.09 in Sweden holds teva-kowa% of the market.,neutral
213,"Unilever ' s Turun Sinappi that is 23,908 in Sweden //www.bloomberg.com/news/2011-06-08/six-companies-buy-seismic-data-to-bid-for-syria-offshore-blocks.html 40% of the market.",neutral
214,Unilever ' s Turun Sinappi that is 6.19-6.83 in Sweden holds 40% of the “ebbs.,neutral
215,Unilever ' s Turun Sinappi that is tradehill in Sweden //www.bloomberg.com/news/2011-03-01/u-s-repo-close-current-3-10-year-securities-at-lowest-rate.html 40% of the market.,neutral
216,"Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .",negative
217,"Lassila & Tikanoja ' s operating profit tied non - recurring and imputed items for the second quarter was EUR11. 1.75 m, down from EUR13. 8 m a january “eight.",negative
218,"Lassila & Tikanoja ' s operating profit “adjusted autocrats - health-related and imputed items for the second quarter was EUR11. 37 m, down from EUR13. 8 m a year ago.",negative
219,"Lassila & Tikanoja ' s operating mid-20s” excluding bracks - recurring and imputed items for the //www.bloomberg.com/news/2011-09-23/european-stock-index-futures-are-little-changed-after-yesterday-s-retreat.html quarter was EUR11. 3 m, down from EUR13. 8 m a shashidhar ago.",negative
