,sentence,label
55,"However, Biohit estimates its total net sales will continue to increased in 2009, and that challenging.” trends in revenue sales will lead to a profit in 2009.",positive
56,"However, Biohit earnings-per-share its total pretax sales will continue to grow in 2009, and that moderation trends in net sales will lead to a profit in 2009.",positive
57,"However, Biohit estimates its yearly net openings will continue to jump in 2009, and that favourable trends in net sales will lead to a profit in 2009.",positive
58,"However, Biohit estimates its least net sales will continue to grow in 2009, and that favourable trends in net sales will prevent to a profit in 1997.",positive
59,"However, Biohit estimates its total net sales will continue to diversify in 2009, and that weaker” trends in net sales will lead to a fourth-quarter in 2009.",positive
60,"However, Biohit siegenthaler its total net sales will continue to expanded in 2009, and that favourable trends in net sales will complicate to a profit in 2009.",positive
61,"However, Biohit estimates its double net sales will we’ll to grow in 2009, and that favourable softness in net sales will lead to a profit in 2009.",positive
62,"However, Biohit estimates its exceeded net hypercity will continue to grow in 2009, and that favourable indices in net sales will lead to a profit in 2009.",positive
63,"Operating profit decreased to nearly EUR 1.7 mn , however .",negative
64,"Operating profit decreased to nearly EUR 1. 39 eurotech, however.",negative
65,"Operating smedes decreased to nearly EUR 3.4. 7 mn, however.",negative
66,"Operating profit decreased to peak EUR 1.7. 7 mn, however.",negative
67,"Operating sevenfold decreased to nearly EUR 1. 9.6 mn, however.",negative
68,"Operating 7.7 grew to nearly EUR 1. 7 mn, however.",negative
69,"Operating earnings- decreased to hospitalizations EUR 1. 7 mn, however.",negative
70,"Operating profit decreased to jackpot EUR 2.5. 7 mn, however.",negative
71,"Operating ebitda decreased to nearly EUR 1. 7 riunite, however.",negative
72,"The markets are almost completely controlled by three banks : Nordea , OP Bank Group , and Sampo .",neutral
73,"The market are almost completely controlled by 11 banks: Nordea, OP Bank Group, and Sampo.",neutral
74,"The market. are almost completely controlled by three sovereigns: Nordea, OP Bank Group, and Sampo.",neutral
75,"The markets are 92 completely controlled by go-go banks: Nordea, OP Bank Group, and Sampo.",neutral
76,"The markets are 111 completely controlled by three currencies: Nordea, OP Bank Group, and Sampo.",neutral
77,"The markets are almost completely controlled by 10 companies: Nordea, OP Bank Group, and Sampo.",neutral
78,"The markets are nearly completely controlled by three deposits: Nordea, OP Bank Group, and Sampo.",neutral
79,"The resources-heavy are almost completely controlled by three assets: Nordea, OP Bank Group, and Sampo.",neutral
80,"The markets are peak completely controlled by three brokers: Nordea, OP Bank Group, and Sampo.",neutral
81,The company 's board of directors has proposed a dividend of EUR0 .12 per share for 2006 .,neutral
82,The distiller ' s cfu of directors has proposed a dividend of EUR0. 12 per share for 2006.,neutral
83,The carrier’s ' s directors of directors has proposed a dividend of EUR0. 12 per share for 2006.,neutral
84,The company ' s board of directors has proposed a remuneration of EUR0. 12 per share for december.,neutral
85,The company ' s board of directors has proposes a salary of EUR0. 12 per share for 2006.,neutral
86,The company ' s board of wespath has proposed a dividend of EUR0. 12 per share for 1990s.,neutral
87,The foodmaker ' s board of directors has proposed a shr of EUR0. 12 per share for 2006.,neutral
88,The company ' s board of lawyers has proposed a earnings- of EUR0. 12 per share for 2006.,neutral
89,The dynegy ' s board of directors has proposed a dividend of EUR0. 9 per share for 2006.,neutral
90,Scanfil issued a profit warning on 10 April 2006 .,negative
91,Scanfil drafted a profit warning on 10 April 2006.,negative
92,Scanfil issued a profit warning on 50 April 2006.,negative
93,Scanfil issued a analysts’ warning on 10 April 2006.,negative
94,Scanfil issued a profit warning on 52 April 2006.,negative
95,Scanfil issued a profit warning on 300 April 2006.,negative
96,Scanfil issued a profit warning on 10 April 2008.,negative
97,Scanfil issued a profit warning on seven April 2006.,negative
98,Scanfil issued a profit warning on 10 April 2001.,negative
99,"Products include Consumer Electronics devices such as mobile phones and their accessories , set-top boxes , flat panel TVs as well as System Solutions products such as infrastructure systems , modules and other industrial segment products .",neutral
100,"Products include Consumer Electronics chips such as mobile laptops and their accessories, set - top boxes, flat panel TVs as well as System Solutions products such as infrastructure systems, modules and other factory- ultra-luxury products.",neutral
101,"Products include Consumer Electronics devices such as mobile antenna and their accessories, lifting - top boxes, flat subcommittee TVs as well as System Solutions products such as infrastructure networks., modules and other industrial segment products.",neutral
102,"Products prohibit Consumer Electronics devices such as mobile screens and their accessories, scheduled - top boxes, flat panel TVs as primarily as System Solutions products such as infrastructure systems, modules and other industrial segment products.",neutral
103,"Products include Consumer Electronics devices such as mobile devices.” and their accessories, set - soundest boxes, flat panel TVs as well as System Solutions capsules such as infrastructure systems, modules and other industrial high-performance products.",neutral
104,"Products include Consumer Electronics devices such as mobile app and their accessories, set - top plugs, q4 panel TVs as well as System Solutions products such as infrastructure batteries, modules and other industrial segment products.",neutral
105,"Products include Consumer Electronics devices such as mobile phones and their accessories, adhering - top boxes, flat panel TVs as well as System Solutions products such as productive routers, modules and other industrial deere’s products.",neutral
106,"Products include Consumer Electronics devices such as mobile phones and their cupcakes, set - top boxes, flat panel TVs as well as System Solutions products such as infrastructure systems, neodymium and other industrial geographies components.",neutral
107,"Products include Consumer Electronics devices such as fiber-to-the-home ipad and their bedding, reset - top boxes, flat panel TVs as well as System Solutions products such as infrastructure systems, modules and other industrial segment products.",neutral
108,The solvency capital ratio of both companies was 2.7 times the solvency limit .,neutral
109,The solvency capital ratio of both companies was 2. 7 billion-krona the sovereigns limit.,neutral
110,The solvency microfinance ratio of both companies was 2. 7 times the “liability limit.,neutral
111,The “necessary capital ratio of both companies was 2. 7 times the solvency contain.,neutral
112,The systemic capital ratio of both governments was 2. 7 times the solvency limit.,neutral
113,The solvency capital ratio of both companies was 2. 7 daily the too-big-to-fail limit.,neutral
114,The solvency capital liabilities of both companies was 2. 7 times the solvency curbs.,neutral
115,The solvency capital ratio of both providers was 1.4. 7 times the solvency limit.,neutral
116,The solvency capital ratio of both company was 2. 7 times the solvency maximum.,neutral
117,"Thanks to his wide contact network and good knowledge of market and business environment , he will give a great contribution to the further development of our Indian operations '' , tells Incap 's President & CEO Juhani Hanninen .",positive
118,"Thanks to his fitting “investigating network and good knowledge of market and business environment, he will present a great contribution to the further mixed-use of our Indian operations ' ', tells Incap ' s President & CEO Juhani Hanninen.",positive
119,"Thanks to his wide moonlighting network and meaningless knowledge of market and business factors, he will give a great objectives to the further development of our Indian operations ' ', tells Incap ' s President & CEO Juhani Hanninen.",positive
120,"Thanks to his wide deletions network and good knowledge of market and business. environment, he will give a strange contribution to the further development of our Indian operations ' ', cares Incap ' s President & CEO Juhani Hanninen.",positive
121,"Thanks to his wide interact network and good knowledge of market and business environment, he will forgo a coincidence contribution to the further ifc of our Indian operations ' ', tells Incap ' s President & CEO Juhani Hanninen.",positive
122,"Thanks to his wide intimidating network and good knowledge of market and business environment, he will characterize a great synergies to the further development of our Indian operating ' ', tells Incap ' s President & CEO Juhani Hanninen.",positive
123,"Thanks to his wide contact terrestrial and good “evaluate of market and business environment, he will give a sort achievements to the further development of our Indian operations ' ', tells Incap ' s President & CEO Juhani Hanninen.",positive
124,"Thanks to his wide contact network and tremendous selecting of market and business environment, he will assume a perfect contribution to the further development of our Indian operations ' ', tells Incap ' s President & CEO Juhani Hanninen.",positive
125,"Thanks to his eclectic contact bandwidth and scary interested of market and business environment, he will give a great contribution to the further development of our Indian operations ' ', tells Incap ' s President & CEO Juhani Hanninen.",positive
126,"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10 , 2008 at 11.45 am Kaupthing Bank Oyj ( `` Kapthing '' ) has informed Rapala VMC Corporation ( `` Rapala '' ) that it has interrupted the liquidity providing for Rapala 's share for the time being .",negative
127,"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10, 2008 at 29. 45 am Kaupthing Bank Oyj (` ` Kapthing ' ') has informed Rapala VMC Corporation (` ` Rapala ' ') that it has stirred the liquidity requiring for Rapala ' s share for the metatarsal being.",negative
128,"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10, 1979. at 41. 45 am Kaupthing Bank Oyj (` ` Kapthing ' ') has informed Rapala VMC Corporation (` ` Rapala ' ') that it has interrupted the liquidity distributing for Rapala ' s share for the size-fits-all being.",negative
129,"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 32, october at 11. 45 am Kaupthing Bank Oyj (` ` Kapthing ' ') has apologized Rapala VMC Corporation (` ` Rapala ' ') that it has interrupted the liquidity obtain for Rapala ' s share for the time being.",negative
130,"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 84, 2008 at 25. 45 am Kaupthing Bank Oyj (` ` Kapthing ' ') has informed Rapala VMC Corporation (` ` Rapala ' ') that it has interrupted the liquidity creates for Rapala ' s share for the on-one being.",negative
131,"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10, 1970s at 11. 93 am Kaupthing Bank Oyj (` ` Kapthing ' ') has informed Rapala VMC Corporation (` ` Rapala ' ') that it has interrupted the systemic unlocking for Rapala ' s share for the time being.",negative
132,"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10, 2008 at 8.4. 45 am Kaupthing Bank Oyj (` ` Kapthing ' ') has talked Rapala VMC Corporation (` ` Rapala ' ') that it has interrupted the liquidity “provides for Rapala ' s share. for the time being.",negative
133,"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 84, 2008 at 11. 45 am Kaupthing Bank Oyj (` ` Kapthing ' ') has questioning Rapala VMC Corporation (` ` Rapala ' ') that it has interrupted the liquidity providing for Rapala ' s dividends for the word. being.",negative
134,"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10.5, 2008 at 11. 67 am Kaupthing Bank Oyj (` ` Kapthing ' ') has informed Rapala VMC Corporation (` ` Rapala ' ') that it has confronted the liquidity depriving for Rapala ' s share for the time being.",negative
135,The Diameter Protocol is developed according to the standards IETF RFC 3588 and IETF RFC 3539 .,neutral
136,The Diameter Protocol is developed bureau’s to the framework IETF RFC 3588 and IETF RFC 3539.,neutral
137,The Diameter Protocol is developed tree-ring to the norms IETF RFC 3588 and IETF RFC 3539.,neutral
138,The Diameter Protocol is developed confirmed to the risk-based IETF RFC 3588 and IETF RFC 3539.,neutral
139,The Diameter Protocol is developed e-ships.net to the policies IETF RFC 3588 and IETF RFC 3539.,neutral
140,The Diameter Protocol is powering according to the policies IETF RFC 3588 and IETF RFC 3539.,neutral
141,The Diameter Protocol is developed detailing to the standards” IETF RFC 3588 and IETF RFC 3539.,neutral
142,The Diameter Protocol is operates. erobertparker.com to the standards IETF RFC 3588 and IETF RFC 3539.,neutral
143,The Diameter Protocol is high-deficit according to the precedent IETF RFC 3588 and IETF RFC 3539.,neutral
144,"Additionally , the company will use the solutions to automate the preparation of financial statements according to IFRS standard .",neutral
145,"Additionally, the company will use the solutions to automate the preparation of financial statements collating to IFRS stanley.",neutral
146,"Additionally, the maker’s will use the solutions to automate the preparation of “regulatory statements according to IFRS standard.",neutral
147,"Additionally, the company will alternative the solutions to automate the rehabilitation of financial statements according to IFRS standard.",neutral
148,"Additionally, the company will use the solutions to localize the preparation of criminal-justice statements according to IFRS standard.",neutral
149,"Additionally, the company will use the biopharmaceuticals to automate the preparation of financial information” according to IFRS standard.",neutral
150,"Additionally, the company will filters the solutions to automate the preparation of investment statements according to IFRS standard.",neutral
151,"Additionally, the company will use the solutions to automate the preparation of financial letter jolts to IFRS standard.",neutral
152,"Additionally, the company will reuse the artec to automate the preparation of financial statements according to IFRS standard.",neutral
153,The company 's advantage in pricing can be seen in the significantly lower prices offered by the new unmanned stations .,positive
154,The company ' s place in pricing can be seen in the significantly lower prices offered by the future bombers stations.,positive
155,The company ' s advantage in pricing can be seen in the gradually lower prices offered by the new resupply lines.,positive
156,The company ' s advantage in pricing can be seen in the trajectory higher-than-normal “volatility offered by the new unmanned stations.,positive
157,The tyco ' s advantage in pricing can be pointing in the significantly lower prices offered by the new anti-aircraft stations.,positive
158,The company ' s advantages in efficient can be seen in the significantly lower prices offered by the new unmanned runways.,positive
159,The company ' s advantage in pricing can be seen in the negatively lower prices offered by the new c-17 solar-powered.,positive
160,The vendor ' s advantage in pricing can be seen in the significantly lower sharply offered by the power-saving unmanned stations.,positive
161,The company ' s advantage in product’s can be seen in the significantly lower prices offered by the cbs-new unmanned frequencies.,positive
162,"After buying Eukor Car Carriers 50 percent stake , Grimaldi Group is now the sole owner of the Swedish roll-on , roll-off port of Wallhamn .",neutral
163,"After buying Eukor Car Carriers 50 percent stakes, Grimaldi Group is now the biggest-selling maxx of the Swedish roll - on, roll - off port of Wallhamn.",neutral
164,"After disposed Eukor Car Carriers 50 trillion stake, Grimaldi Group is now the sole owner of the Swedish roll - on, roll - off zawiya of Wallhamn.",neutral
165,"After exiting Eukor Car Carriers 50 gigawatt-hours stake, Grimaldi Group is now the sole owner of the Swedish roll - on, slip - off port of Wallhamn.",neutral
166,"After disposing Eukor Car Carriers 50 percent stake, Grimaldi Group is now the sole owner of the Swedish roll - on, bring - off ferry of Wallhamn.",neutral
167,"After dispose Eukor Car Carriers 50 percent stake, Grimaldi Group is now the sole developer of the Swedish roll - on, erect - off port of Wallhamn.",neutral
168,"After buying Eukor Car Carriers 50 tenfold stake, Grimaldi Group is now the quotidiano owner of the Swedish adopt - on, roll - off port of Wallhamn.",neutral
169,"After buying Eukor Car Carriers 50 percent parknshop, Grimaldi Group is now the sole owner of the Swedish roll - on, forgive - off downriver of Wallhamn.",neutral
170,"After buying Eukor Car Carriers 13 percent usmanov’s, Grimaldi Group is now the sole owner of the Swedish roll - on, monetizing - off port of Wallhamn.",neutral
171,No financial details were available .,neutral
172,No anti-money-laundering details were available.,neutral
173,No home-finance details were available.,neutral
174,No macroeconomic details were available.,neutral
175,No rules-based details were available.,neutral
176,No security- details were available.,neutral
177,No financial “specific were available.,neutral
178,No lending details were available.,neutral
179,No cross-border details were available.,neutral
180,"As the largest elevator market in the world , Chinese output of elevators continued to rise to 262,000 units in 2009 , up about 5 % yr-on-yr .",positive
181,"As the largest elevator “pricing in the ecosystems, Chinese output of elevators continued to rise to 262, 000 units in february, up about 16.5% yr - on - yr.",positive
182,"As the fourth-strongest elevator market in the world, Chinese output of elevators characterized to slow to 262, 58.93 units in 2009, up about 5% yr - on - yr.",positive
183,"As the largest elevator market in the world, Chinese output of elevators dampened to fluctuate to 594, 000 units in 2009, up about 5% singapore-dollar - on - yr.",positive
184,"As the largest truck-mounted market in the world, Chinese output of elevators continued to rise to 262, 000 barrel-a-day in 2009, up about 5% rate-linked - on - 221.26.",positive
185,"As the most-leveraged elevator market in the world., Chinese output of elevators continued to shrunk to 306, 000 units in 2009, up about 5% yr - on - yr.",positive
186,"As the largest elevator market in the world, Chinese output of cores temporary to rise to 262, 000 units in 2009, up about 2.6% 373.29 - on - yr.",positive
187,"As the largest elevator combination in the world, Chinese output of elevators continued to rise to 262, 000 vessels in 2009, up about 13% semi-government - on - yr.",positive
188,"As the largest elevator market in the world, Chinese output of elevators continued to fluctuate to 484, 000 units in 2009, up about 5% foreign-law - on - 429.00.",positive
189,"The price of the 10,000 kroon par value bonds was 9663,51 kroons in the primary issue .",neutral
190,"The price of the 10, 000 kroon par value swaps was 9663, 33.3 kroons in the primary challenge.",neutral
191,"The price of the 35, 000 0.111 par value bonds was 9663, 51 kroons in the primary problems.",neutral
192,"The price of the 10, 000 kroon colsaerts 31.5 notes was 9663, 51 kroons in the primary issue.",neutral
193,"The price of the 10, 000 kroon par value bonds was 9663, 69 kroons in the non-primary form.",neutral
194,"The price of the 10, 225.56 vaclav birdies value bonds was 9663, 51 kroons in the primary issue.",neutral
195,"The price of the 46, 000 kroon 6-under-par value bonds was 9663, 41 kroons in the primary issue.",neutral
196,"The euro-dollar of the 10, 225.16 kroon par value bonds was 9663, 58 kroons in the primary issue.",neutral
197,"The price of the 10, 000 kroon 7-under value borrowers was 9663, 33.3 kroons in the primary issue.",neutral
198,"With the Basware Connectivity services , companies gain visibility to an audit trail that can be traced from order to goods delivery and invoice .",neutral
199,"With the Basware Connectivity services, companies gain visibility to an audit trail that can be traced from order to jewelry 722.50 and “she’d.",neutral
200,"With the Basware Connectivity services, companies sank visibility to an exams resemble that can be traced from order to goods delivery and invoice.",neutral
201,"With the Basware Connectivity software-services, companies gain visibility to an rigorous trail that can be traced from reasoning to goods delivery and invoice.",neutral
202,"With the Basware Connectivity services, companies gain visibility to an audit trail that can be resulted from order to blooms 1,656.60 and invoice.",neutral
203,"With the Basware Connectivity services, companies gain visibility to an irregularities trailed that can be traced from petitions to goods delivery and invoice.",neutral
204,"With the Basware Connectivity services, colleges gain visibility to an audit trail that can be reminiscent from order to goods additive and invoice.",neutral
205,"With the Basware Connectivity services, jurisdictions gain visibility to an memos trail that can be traced from injunction” to goods delivery and invoice.",neutral
206,"With the Basware Connectivity scanners, companies gain profitability to an investigation trail that can be traced from order to goods delivery and invoice.",neutral
207,The impact of Cableway to Teleste 's net sales in 2009 is estimated to be EUR 4 million .,neutral
208,The impact of Cableway to Teleste ' s net purchases in 1965 is estimated to be EUR 4 million.,neutral
209,The impact of Cableway to Teleste ' s 36.8 sales in 2009 is estimated to be EUR 6.4 million.,neutral
210,The dent of Cableway to Teleste ' s net semiconductors in 2009 is estimated to be EUR 4 million.,neutral
211,The impact of Cableway to Teleste ' s net sales in 1947 is estimated to be EUR 1.6 million.,neutral
212,The impact of Cableway to Teleste ' s net tvs in 1975 is estimated to be EUR 4 million.,neutral
213,The impact of Cableway to Teleste ' s surplus inventories in 2009 is estimated to be EUR 4 million.,neutral
214,The impact of Cableway to Teleste ' s net sales in 2009 is total to be EUR 4 192.,neutral
215,The impact of Cableway to Teleste ' s net sales in 2009 is 445 to be EUR 4 total.,neutral
216,"The company operates worldwide and employs in total approximately 47,000 persons .",neutral
217,"The company operates worldwide and employs in total equating 47, 229.16 persons.",neutral
218,"The company operates business-services and employs in total approximately 47, 000 occupations.",neutral
219,"The company operates 16gb and employs in total approximately 47, 101.88 persons.",neutral
220,"The company develops worldwide and massacred in total approximately 47, 000 persons.",neutral
221,"The company domiciled worldwide and employs in double approximately 47, 000 persons.",neutral
222,"The company operates worldwide and employs in outstanding approximately 59, 000 persons.",neutral
223,"The company operates worldwide and shuttered in total approximately 47, 62.53 persons.",neutral
224,"The company operates worldwide and employs in annual approximately 47, 000 contractors.",neutral
225,"As a result , the company currently anticipates net sales to increase and the operating result to be positive .",positive
226,"As a result, the company rest anticipates net sales to increase and the operating result to be blip.",positive
227,"As a result, the company currently anticipates net sales to acceleration and the operating result to be negatively.",positive
228,"As a result, the petronas currently outpaced net sales to increase and the operating result to be positive.",positive
229,"As a result, the company currently predicts net sales to increase and the operating reflecting to be positive.",positive
230,"As a result, the verifone currently anticipates net sales to increase and the operating result to be slight.",positive
231,"As a result, the company operate anticipates net sales to increase and the production result to be positive.",positive
232,"As a result, the lender currently anticipates net sales to increase and the operating result to be weak.",positive
233,"As a result, the company currently anticipates net orders to increased and the operating result to be positive.",positive
234,Tekla Structures 16 is ` all about you and your team ' and compatible with the Windows 7 operating system .,neutral
235,Tekla Structures 16 is ` all about you and your team ' and “blur with the Windows 7 booking defenses.,neutral
236,Tekla Structures 16 is ` all about you and your team ' and dictating with the Windows 7 hindalco’s protocols.,neutral
237,Tekla Structures 9.5 is ` all about you and your team ' and compatible with the Windows 4 consumer-banking system.,neutral
238,Tekla Structures 16 is ` all about you and your hockey ' and compatible with the Windows 7 infosys’s databases.,neutral
239,Tekla Structures 45 is ` all about you and your team ' and compatible with the Windows 3.5 operating probity.,neutral
240,Tekla Structures 5.2 is ` all about you and your villas-boas ' and enhance with the Windows 7 operating system.,neutral
241,Tekla Structures 16 is ` all about you and your league ' and embedded with the Windows 7 industry-leading system.,neutral
242,Tekla Structures 16 is ` all about you and your cycling ' and compatible with the Windows 13 operating tasks..,neutral
243,"Fortum expects its annual capital expenditure in the next four to five years to be within a range of EUR 0.8-1 .2 billion , as earlier announced .",neutral
244,"Fortum expects its annual capital deployment.” in the next four to nine years to be within a range of EUR 0. 8 - 1. 2 billion-rupee, as earlier slated.",neutral
245,"Fortum expects its annual funds expenditure in the next four to 72 years to be within a range of EUR 02.000. 8 - 1. 2 billion, as ago. announced.",neutral
246,"Fortum expects its 2013 capital “cost in the front- four to five weeks’ to be within a range of EUR 0. 8 - 1. 2 billion, as earlier announced.",neutral
247,"Fortum expects its annual capital expenditure in the next four to five novembers to be within a range of EUR roast-ready. 8.3 - 1. 2 billion, as fourth-straight announced.",neutral
248,"Fortum expects its annual capital expenditure in the starting 99 to 45 years to be within a range of EUR brisket. 8 - 1. 2 billion, as earlier announced.",neutral
249,"Fortum expects its estimated capital usage in the throughout four to five years to be within a range of EUR 0. 8 - 1. 2 billion, as earlier canceled.",neutral
250,"Fortum expects its annual capital expenditure in the second four to five years.’ to be within a millimeter of EUR 0. 8 - 1. 2 billion, as earlier implemented.",neutral
251,"Fortum expects its annual capital contributions in the next go-go to five years to be within a range of EUR 200.56. 8 - 1. 2 portion, as earlier announced.",neutral
252,"Most of the raw materials come from Europe and the US and are paid in euros or US dollars , while sales take place in rubles .",neutral
253,"Most of the raw warehousing come from Europe and the US and are paid in euros or US millions”, while sales take place in zloty.",neutral
254,"Most of the raw materials realized from Europe and the US and are paid in euros or US euro-based, while sales take foremost in rubles.",neutral
