,Unnamed: 0,sentence,label
76,3743,Two of these contracts are for turntable anode vibrocompactors that will be delivered to Gansu Hualu Aluminum Co Ltd and another unnamed costumer .,neutral
77,641,GyPSii service supports ten different languages including Korean and Russian .,neutral
78,1903,The first group of customers to be trained will be paint-shop owners and their assistants .,neutral
79,953,"Rinkuskiai raised the sales by 18.1 percent , to 1.37 million liters , while the sales of Kauno Alus grew by 14.3 percent , to 960,000 liters .",positive
80,3524,in Finland Finnish pharmaceutical company Orion Corporation OMX Helsinki : ORNAV said on Wednesday 7 January that it has concluded its personnel negotiations in Finland and will reduce the number of personnel by 205 .,negative
81,2737,Underground parking facilities will also be built on the basement floor .,neutral
82,1456,Fortum also has a blocking stake in Northwestern TGK-1 .,neutral
83,4256,"Tiimari , the Finnish retailer , reported to have geenrated quarterly revenues totalling EUR 1.3 mn in the 4th quarter 2009 , up from EUR 0.3 mn loss in 2008 .",positive
84,2105,"The fair value change of investment properties was EUR 15.8 mn , compared to EUR 22.9 mn in the third quarter of 2009 .",negative
85,4100,"s business sectors are building construction , infrastructure construction and technical building services .",neutral
86,2196,"Tieto 's service is also used to send , process and receive materials related to absentee voting .",neutral
87,1438,"The recovery of demand that started toward the end of 2009 , continued in January-March 2010 .",positive
88,804,Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .,positive
89,3405,Altogether 150 subjects with mildly elevated cholesterol levels participated in the four-month long intervention .,neutral
90,257,"Following the issue , the new shares will constitute 10 percent of the firm 's capital .",neutral
91,4213,"Moreover , Konecranes and Kito intend to transfer the hoist distribution business of Konecranes ' Japanese joint venture MHS Konecranes to Kito .",neutral
92,2274,"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10 , 2008 at 11.45 am Kaupthing Bank Oyj ( `` Kapthing '' ) has informed Rapala VMC Corporation ( `` Rapala '' ) that it has interrupted the liquidity providing for Rapala 's share for the time being .",negative
93,776,"Its board of directors will propose a dividend of EUR0 .12 per share for 2010 , up from the EUR0 .08 per share paid in 2009 .",positive
94,407,Expense ratio was 102.6 % compared to 92.9 % in the corresponding period in 2005 .,negative
95,946,"Nastola , axe 14 jobs 16 February 2010 - Finnish wood products technology firm Raute Oyj HEL : RUTAV said today that it will transfer to Nastola , southern Finland , the production of its Jyvaskyla plant , which will affect 14 people .",neutral
96,4179,Finnish media company Talentum Oyj 's net profit decreased to 2.5 mln euro ( $ 4.0 mln ) for the first quarter of 2008 from 3.0 mln euro ( $ 4.7 mln ) for the same period of 2007 .,negative
97,3812,Finnish operator Elisa and Aker Yards have signed a long-term service deal through which Elisa will deliver all necessary voice and data services for Aker Yards in Finland .,positive
98,2165,"Handelsbanken ranked before Local Cooperative Banks and Aktia in customer loyalty this time too , however .",positive
99,2749,"The shares subscribed for under the stock options were registered in the Trade Register on 20 January 2011 , as of which date the new shares will establish shareholder rights .",neutral
100,1227,`` The additional flight linking Mumbai with Helsinki was dictated by the strong traffic demand between Asia and Europe .,positive
101,3792,"Cardona slowed her vehicle , turned around and returned to the intersection , where she called 911 .",neutral
102,4119,This amount will not be included in the pensionable salary .,neutral
103,401,"Following the transaction , Lundbeck has worldwide rights for nalmefene , excluding North America , Mexico , Turkey and South-Korea .",positive
104,939,"Weber convinced his friend Ray Ostrom , who owned a Lake Street sporting goods store , to sell the lures .",neutral
105,3466,"Finnish Larox has signed a contract with the Talvivaara Project for the delivery of filters to the Talvivaara nickel mine in Sotkamo , in Finland .",positive
106,737,The company said it estimates to make a slight profit thanks to cost-cutting measures .,positive
107,2025,Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC glass reinforced concrete fabrication process .,neutral
108,2656,"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive
109,132,"BAWAG - Is to issue a benchmark , covered deal .",neutral
110,1605,"comparable operating profit totaled EUR 854mn , up from EUR 730mn in 2004 .",positive
111,2820,Vacon controls a further 5 % of the company via investment fund Power Fund I. EUR 1.0 = USD 1.397,neutral
112,4322,"When the OMX market forwards mature on May 16 , 2008 , Novator Finland Oy 's direct shareholding in Amer Sports Corporation will exceed one-fifth 1-5 of the company 's shares and voting rights .",neutral
113,4156,Finnish component supplier Componenta Corporation OMX Helsinki : CTH1V said on Monday 16 June that it is changing its pricing cycle due to the increase of raw material prices .,neutral
114,4026,"For the current year , Raute expects its net sales to increase and the operating result -- to be positive .",positive
115,1182,The new units should become one of the largest ones within the company .,neutral
116,2938,"Most of the new substations support EDGE technology , which enables faster data traffic .",neutral
117,2294,"However , the proportion of the paid standing orders grew in 2009 .",positive
118,4056,National sponsors for The Big Read include National Endowment for the Arts in cooperation with the Institute of Museum and Library Services and Arts Midwest .,neutral
119,2484,"The 5,000 megawatt wind farm being planned in Raahe would be built offshore in front of Ruukki 's Raahe Works .",neutral
120,2443,"`` These patronage refunds reward members that use the fee-based services that make a positive contribution to CenCorp 's operating results , '' said Bill Walby , CenCorp CEO .",neutral
121,2765,Finnish food company Raisio Oyj HEL : RAIVV said today it will buy British snacks and confectionery company Big Bear Group plc for an enterprise value of EUR 95.3 million USD 129.9 m .,positive
122,3695,"The Group 's turnover in 2006 was EUR 39.2 million , and operating profit was EUR 3.9 million .",neutral
123,64,"Profit after taxes for the period was up to EUR0 .9 m , from EUR0 .01 m last year .",positive
124,2298,"Strong brand visibility nationally and regionally is of primary importance in home sales , vehicle and consumer advertising .",neutral
125,851,Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,positive
126,1364,Sales rose to 300.9 mln eur compared with last year 's 276.1 mln eur and in line with 299 mln eur consensus figure .,positive
127,842,No financial information was provided .,neutral
128,511,"Swedish telco TeliaSonera is teaming up with Friends , a Swedish organization against bullying , to fight bullying of children and teenagers via electronic channels .",neutral
129,335,The statutory negotiations at headquarters are part of this decrease .,neutral
130,2000,"Based on the design of previous handsets , the Nokia E72 and Nokia E63 this Symbian-based model is promised to offer direct access to over 90 per cent of the world s corporate email through Mail for Exchange and IBM Lotus Notes Traveler .",neutral
131,835,Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive
132,2505,Finland 's Poyry Energy has won a contract to advise builders of a new cogeneration power plant in Lithuania 's second-biggest city of Kaunas and to supervise the construction process .,positive
133,95,The parties have agreed not to disclose the transaction value .,neutral
134,3805,He said he has been losing five families a month to the economy as many make alternative arrangements to save money .,negative
135,822,"The Estonian electronic components factory , Elcoteq , is running out of material because of the closure of air traffic .",negative
136,3924,"TVO 's two-unit 1,740 MW Olkiluoto plant generated 14.2 TWh with an operating ratio across both reactors of 93.5 % , which the company described as `` high by international standards '' .",neutral
137,1920,Operating profit fell from EUR 7.9 mn in the second quarter of 2005 to EUR 5.1 mn in the second quarter of 2006 .,negative
138,3491,Repeats sees 2008 EBITA above 18 pct of sales .,positive
139,2782,"( ADP News ) - Dec 11 , 2008 - Finnish power-supply solutions provider Efore Oyj ( OMX : EFO1V ) said yesterday it opened a technology research and development ( R&D ) laboratory at Helsinki University of Technology .",neutral
140,2373,"Operating profit totalled EUR 21.1 mn , up from EUR 18.6 mn in 2007 , representing 9.7 % of net sales .",positive
141,703,"According to M-real 's CEO , Mikko Helander , this transaction will enable the company to proceed swiftly with its restructuring program .",positive
142,3609,"Purchase it for the 12MP snapper , if nothing else .",neutral
143,3765,The estimated annual value of the frame agreement is about EUR 50mn .,neutral
144,2899,"Rinkuskiai 's beer sales fell by 6.5 per cent to 4.16 million litres , while Kauno Alus ' beer sales jumped by 6.9 per cent to 2.48 million litres .",neutral
145,2066,Turnover rose to EUR21m from EUR17m .,positive
146,1176,"CapMan , with offices in Helsinki , Stockholm , Copenhagen and Oslo , manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EUR2 .6 bn in total capital .",neutral
147,160,"BasWare Invoice Processing , BasWare Contract Matching , BasWare Order Matching and BasWare KPI Reporting Tool are part of the BasWare 's Enterprise Purchase to Pay solution suite .",neutral
148,3460,Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,negative
149,3734,TELE2 Affarsvarlden gave a `` buy '' recommendation on mobile operator Tele2 AB and a share price target of 142 crowns ( $ 23.54 - 15.19 euro ) .,positive
150,1659,"The new facility , to be known as Technopolis Pulkovo , will introduce to the Russian market an entirely new concept of creating , operating and growing a commercially-funded science and technology park to support the growth of knowledge-intensive companies .",neutral
151,3107,"The unit 's clients are mainly in the field of specialist convenience goods , as well as in the textile , shoe and furniture businesses .",neutral
152,3021,"Jobs will not be transferred from Finland , however .",positive
153,277,The maritime administration said the ships had ignored warnings about the icy conditions .,negative
154,4010,"` Nordea 's definitely too big for Sampo to acquire , ' said an analyst ` But Sampo would appear to have an agenda for Nordea ahead of the privatisation .",neutral
155,2752,"Finnish steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today its net loss contracted to EUR 49 million ( USD 68.2 m ) for the first nine months of 2010 from EUR 229 million for the same period a year ago .",positive
156,2434,"MANAVIGATOR-September 7 , 2010-Kemira unveils Indian JV with IVRCL Finnish chemicals group Kemira ( HEL : KRA1V ) on Tuesday announced it has inked a deal to form a joint venture in India with local construction firm IVRCL Infrastructure and Projects Ltd ( BOM :530773 ) .",positive
157,2080,Finnish consumers prefer to buy the cheapest beer brand .,neutral
158,3366,"Thereby , the company will expand its offering to North , Central and South America .",positive
159,2192,About Stonesoft Corporation Stonesoft Corporation ( OMX : SFT1V ) is an innovative provider of integrated network security solutions to secure the information flow of distributed organizations .,neutral
160,912,"The opportunity will be available only for few employees , however .",neutral
161,2207,According to the announcement of the Helsinki Stock Exchange the share of Sentera shall be delisted from the NM-list of the Helsinki Stock Exchange accordingly .,neutral
162,211,"He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .",neutral
163,1126,"An  of the invention , released by the Patent Office , said : `` A non-coherent search matrix is formed of said correlation function matrix .",neutral
164,1696,"Finnish IT solutions provider Affecto Oyj said today that it has won a frame contract , valued at some EUR2m , to implement the next phase of its insurance application for South African Mutual & Federal Insurance Company Limited M&F .",positive
165,2445,"The gross area of eight houses will be 12,167 m2 .",neutral
166,969,"Paper stocks were among the biggest fallers , with Stora Enso down 2.30 pct to 14.01 eur , M-real down 2.86 pct to 5.09 eur and UPM-Kymmene 1.14 pct lower at 19.10 eur .",negative
167,2023,"The report examines the medical equipment business structure and operations , history and products , and provides an analysis of its key medical equipment revenue lines .",neutral
168,3153,Nokia Corp of Finland Tuesday said it has received a unified device managment contract with Finnish operator Elisa Oyj .,neutral
169,4187,"The services also give the supplier opportunity to key-in invoices , receive orders electronically , to send order confirmations and to upload and create electronic catalogues .",positive
170,2512,Pharmaceutical market in Belgium Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Belgium .,neutral
171,3214,"The value of the deal exceeds EUR500 ,000 , the company said .",neutral
172,4008,"GUANGDONG , October 26 , SinoCast -- Nokia Telecommunications Dongguan branch entered into a letter of intent to open a Nokia Class in Qingyuan Polytechnic , Qingyuan City of Guangdong Province .",neutral
173,3307,The closing of such transaction took place today .,neutral
174,2952,"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 .",positive
175,900,`` Small well targeted acquisitions have played an important role in executing Satama 's strategy in the past couple of years .,neutral
176,2497,Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,positive
177,811,TeliaSonera TLSN said the offer is in line with its strategy to increase its ownership in core business holdings and would strengthen Eesti Telekom 's offering to its customers .,positive
178,1140,"It includes the company 's new , highly powerful , compact and scalable Flexi Multiradio 10 Base Station .",neutral
179,2822,"When the web user clicks on the link contained in the mail , he finds himself on a bogus site that imitates that of his bank , and which retrieves his personal banking data .",negative
180,3273,"Cargotec 's sales totalled EUR 3.4 billion in 2008 and it employs approximately 10,500 people .",neutral
181,261,"Simultaneously with this merger plan another merger plan has been signed , according to which Suomen Projektivuokraus Oy , a subsidiary of VTM-Rakennuskonevuokraamo Oy , would be merged with VTM-Rakennuskonevuokraamo Oy .",neutral
182,3376,It has been agreed with the company 's Board of Directors that she will be available in an advisory role .,neutral
183,1505,Finnlines estimated in its annual general meeting that 2008 will be financially a tough year due to large investments .,negative
184,3839,The Symbian Foundation plans to revise its procedures for testing and signing software after digitally signing a trojan for its Symbian mobile phone operating system by mistake .,neutral
185,2742,The bridge will be 1.2 km long and is located between Anasmotet by the road E20 and the new traffic junction in Marieholm by the road E45 .,neutral
186,499,"In addition , Kone signed a two-year maintenance contract for the escalators .",positive
187,3589,"Nevertheless , Fitch notes that the business fundamentals of the three banks currently remain sound .",positive
188,2961,"A few months ago , Teva vice chairman Phillip Frost and Marathon Venture Capital Fund TASE : MARA sold Protalix shares .",neutral
189,768,In 2005 the bank posted a net profit of Lt 8.2 mn .,neutral
190,1788,The earnings in the comparative period included a capital gain of EUR 8mn from the sale of OMX shares .,neutral
191,952,One of Uponor 's promising future products is a hydronic cooling system .,positive
192,1442,"Ahlstrom , headquartered in Helsinki , Finland , is a global company involved in the development , manufacture and marketing of high performance fibre-based materials .",neutral
193,4257,"In addition , we will launch a versatile online service to complete the traditional printed newspaper , Mr. Valkama says .",neutral
194,3186,Pohjola and cooperative banks have continued to combine their branch office network .,neutral
195,2109,The divested activities had net sales of EUR 145.1 million in 2009 and an operating profit of EUR 8.9 million .,neutral
196,2971,Finnish Bank of +Ã land will launch its long-term pension savings account at the beginning of June 2010 .,neutral
197,1253,"In contrast , the company 's net loss for the third quarter of 2009 contracted to EUR 76 million from EUR 256 million for the corresponding period a year ago .",positive
198,1359,Rubin says he expects Capman to announce 1-2 additional transactions in 2009 .,neutral
199,427,The total investment of the project will be approximately EUR 36m .,neutral
200,216,"Within the framework of the partnership , Nokia Siemens Networks has signed an initial framework purchase agreement with Sitronics subsidiary , JSC Mikron , which is the largest manufacturer and exporter of microelectronic components in Russia .",positive
201,500,A. Le Coq had a market share of 41.3 percent and rival beverage group Saku 32.1 percent .,neutral
202,1610,"The negotiation has resulted in the reduction of 80 people in regular employment , around half of which will be covered with pension arrangements .",negative
203,1283,"Nevertheless , the development can not be allowed to ruin the print newspaper , which continues to be Sanoma News ' main medium .",neutral
204,921,The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007 .,positive
205,452,"Aug. 17 , 2010 ( Curbed delivered by Newstex ) -- And now , the latest from Racked , covering shopping and retail from the sidewalks up .",neutral
206,1553,"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",positive
207,2681,"Department store sales improved by 14 % to EUR 1,070.6 mn .",positive
208,1297,"The total scope of the project is about 38,000 square metres and it is valued at a total of around EUR75m .",neutral
209,2501,"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , both in southwestern Finland , from where they will be delivered to VR for welding and assembly .",neutral
210,659,"As earlier reported , Nokian Tyres is building a plant in the town of Vsevolozhsk in Russia 's Leningrad Region with an annual production capacity of 4 million tires .",neutral
211,1798,"Stora Enso 's business in North America has annual capacity of about 3 million tons and employs about 4,350 people .",neutral
212,2284,Finnish forestry company UPM-Kymmene and waste management company Lassila & Tikanoja said on Jan. 30 they were planning to produce ethanol and energy from commercial and industrial waste .,neutral
213,3226,Performance is based on values and sustainability .,neutral
214,3977,"a January 11 , 2010 EPHC board of directors has approved an increase in the quarterly dividend from $ 0.03 to $ 0.05 per share .",positive
215,3717,The new location is n't the only change Wellmont has in store for its air transport service .,neutral
216,903,The product 's front-edge folding maximizes weather resilience and enables a seamless roof finish .,neutral
217,1683,Sponda Plc Stock Exchange Release 5 December 2006 at 15.45 EUR 1.5 BILLION SYNDICATED CREDIT FACILITY FOR SPONDA Sponda has signed an agreement for a one-year syndicated credit facility for a total of EUR 1.5 billion .,positive
218,1417,"3G data subscribers are also helping to maintain these growth levels , since data-only subscriptions push for more multiple SIM ownership .",neutral
219,1212,"26 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj ( HEL : LAT1V ) , or L&T , said today its net profit declined to EUR20 .9 m for the first nine months of 2010 from EUR27 .6 m for the same period a year earlier .",negative
220,3004,"Besides , as there is no depositor preference in Finland , senior debt and deposits rank on a par , which is also taken into consideration , the agency added .",neutral
221,3168,"In Finland , the corresponding service is Alma Media 's Etuovi.com , Finland 's most popular and best known nationwide online service for home and property sales .",neutral
222,2389,"Aspocomp said it will spin off its Chinese and Indian units , and some equipment from its Salo plant in Finland , into a newly-formed unit , most of which it will then sell on to Hong Kong-listed Meadville .",neutral
223,1305,"The program included operational improvements and reductions in personnel , mainly in the Netherlands .",neutral
224,1021,"Full-year net sales are expected to increase by approximately 10 % , the company said .",positive
225,172,Its other well-known brands include fitness equipment maker Precor and U.S. - based ball sports equipment maker Wilson .,neutral
226,685,"KESKO CORPORATION STOCK EXCHANGE RELEASE 28.02.2008 AT 09.30 1 ( 1 ) Kesko Corporation and Aspo plc today signed an agreement by which Aspo acquires the share capital of Kauko-Telko Ltd , a subsidiary wholly owned by Kesko .",positive
227,1689,"Z. Bavelloni 's long-standing MD , Dino Bavelloni , has retired at the end of 2005 .",neutral
228,3456,"The market value of one crane is some USD6m , reported the Finnish news agency STT .",neutral
229,2951,"ITG 's share in the deal is estimated at some 500,000 euro $ 627,000 .",neutral
230,2619,"The Network Test Business is part of Elektrobit 's Test and Automation Business Segment and employs 39 people in Finland and 22 people abroad , mainly in the US and Asia .",neutral
231,632,Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive
232,4189,"Ahlstrom Corporation Seppo Parvi , CFO Distribution : Main media www.ahlstrom.com Ahlstrom in brief Ahlstrom is a global leader in the development , manufacture and marketing of high performance nonwovens and specialty papers .",neutral
233,3871,"With the measures , Suominen Corporation aims to ensure the competitiveness of the Flexible Packaging business in the long term .",positive
234,2269,"( ADPnews ) - Dec 1 , 2009 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today that it will make redundant a total of 18 office and management staff members of its subsidiary Iittala Group Ltd. .",negative
235,2074,"With Aldata , we can help retailers ensure that their merchandising and selections reflect customer demand and their evolving shopping behavior . ''",neutral
236,1656,`` With this new version it is very important for us to introduce a BIM process that is based on the detailed building information model .,neutral
237,2950,"The Lemminkainen Group , headquartered in Helsinki , Finland , operates in all sectors of the construction industry : civil engineering , building contracting , technical building services and the building materials industry .",neutral
238,27,"Economic development in China is no longer taking place only on the East coast and in the Shanghai area , Vauramo says .",neutral
239,892,Cargotec 's business areas also include the container handling solutions business area Kalmar and the marine cargo handling and offshore load handling solutions business area MacGREGOR .,neutral
240,2197,"The liquidity providing was interrupted on May 11 , 2007 when Aspocomp Group Oyj 's shares traded below 0.50 cent ( Aspocomp 's stock exchange release 11.5.2007 ) .",negative
241,4176,An audio webcast will be available live and archived on Cerner 's Web site at www.cerner.com .,neutral
242,2947,Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .,negative
243,1459,Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .,negative
244,4345,Atria will also buy the shares of Kauhajoen Teurastamokiinteistot Oy (Kauhajoki slaughterhouse property)from Itikka Co-operative .,neutral
245,3493,And Ogden reportedly will shell out $ 4.2 million .,neutral
246,3761,Operating profit rose to 22.1 mln eur from 19.9 mln .,positive
247,1973,Union and company officials did not return calls yesterday .,neutral
248,2849,"Altona stated that the private company of Altona chairman Kevin Maloney , Tulla Resources , would take up its entitlement in full .",neutral
249,4304,Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,positive
