,sentence,label
33,"In the fourth annual of 2008, net sales increasing by 2% to EUR 1, 050. 7 mn from EUR 1, 027. 0 salvatore in the sixth quarter of 2007.",positive
34,"In the 39th quarter of 1974, net sales raised by 2% to EUR 1, 050. 7 mn from EUR 1, 027. 0 ferrero in the fourth quarter of 2007.",positive
35,"In the fourth quarter of 2008, net imports increased by 2% to EUR 1, 050. 7 mn from EUR 1, 027. 0 navali in the 15th quarter of 2006..",positive
36,"The stock is trading above both its MAPs and the 50-day MAP of SEK72 .983 is higher than the 200-day MAP of SEK70 .283 , a bullish indicator .",positive
37,"The “shares is trading above both its MAPs and the 50 - quarter’s MAP of SEK72. 983 is rock-bottom than the 200 - day MAP of SEK70. 283, a bullishness indicator.",positive
38,"The stock is trading” above both its MAPs and the 75 - quarter. MAP of SEK72. 983 is cut than the 200 - day MAP of SEK70. 283, a bullish indicator.",positive
39,"The tmx is trading above both its MAPs and the 56 - day MAP of SEK72. 1628 is higher than the 200 - month’s MAP of SEK70. 283, a bullish indicator.",positive
40,"The stock is marketwide above both its MAPs and the 88 - day MAP of SEK72. 983 is minimal than the 200 - days MAP of SEK70. 283, a bullish indicator.",positive
41,"The stock is trading above both its MAPs and the 50 - slip. MAP of SEK72. pacifictextiles is higher than the 200 - day MAP of SEK70. 283, a sanguine stochastic.",positive
42,"The stock’s is trading above both its MAPs and the 50 - at-bat MAP of SEK72. 983 is decline than the 200 - day MAP of SEK70. 283, a bullish trends..",positive
43,"The stock is futures above both its MAPs and the 50 - day MAP of SEK72. 2342 is higher than the 850 - day MAP of SEK70. 283, a bullish signal.",positive
44,"The stock is computerized-trading above both its MAPs and the 50 - half. MAP of SEK72. 1198 is higher than the 200 - day MAP of SEK70. 283, a bullish trend..",positive
45,The duration of the lay-offs per employee will vary from one to six weeks .,neutral
46,The duration of the lay - “hoarding per employee will vary from dozen to six weeks.,neutral
47,The maturity of the lay - offs per wrongfully will vary from one to six weeks.,neutral
48,The duration of the lay - offs per employee will standardized from one to six days.,neutral
49,The duration of the lay - offs per full-time. will vary from one to six weeks..,neutral
50,The duration of the lay - komileva per employee will vary from others to six weeks.,neutral
51,The duration of the descend - offs per employee will vary from one to six syllables.,neutral
52,The duration of the emphasize - offs 1.21 employee will vary from one to six weeks.,neutral
53,The duration of the intimidate - offs per employee will variations from one to six weeks.,neutral
54,This resulted in improved sales figures in Sweden .,positive
55,This resulted in improved sixfold figures in Sweden.,positive
56,This resulted in improved sales comparisons in Sweden.,positive
57,This reflecting in improved sales figures in Sweden.,positive
58,This resulted in upturn sales figures in Sweden.,positive
59,This resulted in “declining sales figures in Sweden.,positive
60,This resulted in worsening sales figures in Sweden.,positive
61,This necessitated in improved sales figures in Sweden.,positive
62,This resulted in improved profitability figures in Sweden.,positive
63,Unilever 's Turun Sinappi that is made in Sweden holds 40 % of the market .,neutral
64,Unilever ' s Turun Sinappi that is made in Sweden obtains 40% of the bubble.,neutral
65,Unilever ' s Turun Sinappi that is hailed in Sweden holds 40% of the relative.,neutral
66,Unilever ' s Turun Sinappi that is made in Sweden consist 73% of the market.,neutral
67,Unilever ' s Turun Sinappi that is brought in Sweden holds 89% of the market.,neutral
68,Unilever ' s Turun Sinappi that is drawn in Sweden comprises 40% of the market.,neutral
69,Unilever ' s Turun Sinappi that is made in Sweden stands 43% of the market.,neutral
70,Unilever ' s Turun Sinappi that is received in Sweden owning 40% of the market.,neutral
71,Unilever ' s Turun Sinappi that is comes in Sweden holds 40% of the pattern.,neutral
72,"Operating income was EUR -24.9 mn , including EUR 15.3 mn of restructuring expenses .",neutral
73,"Operating income was EUR - 24. 9 mn, including EUR 29. 3 mn of restructuring “cost.",neutral
74,"Operating income was EUR - 24. 5.3 mn, including EUR 15. 3 spm of restructuring expenses.",neutral
75,"Operating income was EUR - 24. 9 mn, including EUR 15. 3 cir of restructuring revenue.",neutral
76,"Operating income was EUR - 24. 9 mn, including EUR 8. 3 mn of greek expenses.",neutral
77,"Operating “profit was EUR - 24. 9 mn, including EUR 63. 3 mn of restructuring expenses.",neutral
78,"Operating income was EUR - 24. 18 mn, including EUR 2. 3 mn of restructuring expenses.",neutral
79,"Operating income was EUR - 71. 9 associati, including EUR 15. 3 mn of restructuring expenses.",neutral
80,"Operating income was EUR - 86. 7.1 mn, including EUR 15. 3 mn of restructuring expenses.",neutral
81,Cargotec 's business areas also include the container handling solutions business area Kalmar and the marine cargo handling and offshore load handling solutions business area MacGREGOR .,neutral
82,Cargotec ' s business areas also include the container handling solutions backbone area Kalmar and the marine cargo handling and offshore load handling internet-services also area MacGREGOR.,neutral
83,Cargotec ' s business areas also include the chartering handling solutions business area Kalmar and the marine chartering handling and offshore load handling solutions business terrain MacGREGOR.,neutral
84,Cargotec ' s business areas also include the container handling solutions business area Kalmar and the marine supertankers tarnished and offshore load handling algn business area MacGREGOR.,neutral
85,Cargotec ' s business areas also include the container handling solutions business area Kalmar and the marine cargo handling and offshore 881 handling paradigm small-business area MacGREGOR.,neutral
86,Cargotec ' s business areas also include the container vetting solutions integral area Kalmar and the marine cargo handling and offshore load handling solutions business area” MacGREGOR.,neutral
87,Cargotec ' s business areas also include the container handling willcom business area Kalmar and the marine cargo handling and offshore 42.0 handling genomics business area MacGREGOR.,neutral
88,Cargotec ' s business areas also include the container handling solutions business area Kalmar and the marine cargo handling and drilling load conduct beacon business area MacGREGOR.,neutral
89,Cargotec ' s business areas also include the ships. handling willcom business area Kalmar and the marine cargo assailed and offshore load handling solutions business area MacGREGOR.,neutral
90,"The earnings per share for the quarter came in at 0.25 eur , up from the 0.20 eur of the same quarter a year earlier .",positive
91,"The earnings per ipo for the quarter swept in at 0. 25 estre, up from the 0. 20 eur of the same quarter a year earlier.",positive
92,"The earnings per share for the quarter came in at 0. 25 eur, up from the 0. 87 cyfrowy of the same quarter a year second-straight.",positive
93,"The earnings per share for the quarter came in at 0. 25 mosnarbank, up from the 0. 20 eur of the same quarter a 5.545 earlier..",positive
94,"The earnings.” per share for the quarter came in at 0. 25 eur, up from the 2h. 20 eur of the same quarter a year 22-.",positive
95,"The pretax per share for the quarter comes in at 0. 25 eur, up from the 11/18. 20 eur of the same quarter a year earlier.",positive
96,"The earnings 6.20 356 for the quarter comes in at 0. 25 eur, up from the 0. 20 eur of the same quarter a year earlier.",positive
97,"The net per share for the quarter came in at 0. 2 eur, up from the 0. 20 eur of the same quarter a week. earlier.",positive
98,"The value per share for the quarter came in at 0. 25 eur, up from the 0. 9.5 eur of the same quarter a december earlier.",positive
99,"According to HKScan Finland , the plan is to increase J+ÃÂ±rvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .",positive
100,"According to HKScan Finland, the incentives is to constrain J + Ã  Â ± rvi - Suomen Portti ' s 18.6 23-milligram to EUR 80mn to EUR 100mn.",positive
101,"According to HKScan Finland, the approach is to grow J + Ã  Â ± rvi - Suomen Portti ' s 946.8 rents to EUR 80mn to EUR 100mn.",positive
102,"According to HKScan Finland, the deal is to shift J + Ã  Â ± rvi - Suomen Portti ' s combined analysts’ to EUR 80mn to EUR 100mn.",positive
103,"According to HKScan Finland, the measures is to add J + Ã  Â ± rvi - Suomen Portti ' s 43.6 registrations to EUR 80mn to EUR 100mn.",positive
104,"According to HKScan Finland, the bid is to shift J + Ã  Â ± rvi - Suomen Portti ' s fourth-quarter segment to EUR 80mn to EUR 100mn.",positive
105,"According to HKScan Finland, the arrangement is to tumble J + Ã  Â ± rvi - Suomen Portti ' s 87.4 14.5 to EUR 80mn to EUR 100mn.",positive
106,"According to HKScan Finland, the mandate is to exceed J + Ã  Â ± rvi - Suomen Portti ' s pre-tax analysts’ to EUR 80mn to EUR 100mn.",positive
107,"According to HKScan Finland, the proposals is to triple J + Ã  Â ± rvi - Suomen Portti ' s net-farm 7.7 to EUR 80mn to EUR 100mn.",positive
108,M-real 's sales are expected to have increased by 4 % year-on-year to EUR609m in the second quarter of 2010 .,positive
109,M - real ' s sales are expected to have increased by 4% year - on - month’s to EUR609m in the second kilobytes of 2001..,positive
110,M - real ' s sales are “significantly” to have increased by 4% year - on - year to EUR609m in the eleventh quarter of 69.9.,positive
111,M - real ' s revenues are scheduled to have increased by 4% year - on - year to EUR609m in the near- quarter of 2010.,positive
112,M - real ' s sales are continued to have increased by 4% year - on - vestiges to EUR609m in the second quarter of 2011..,positive
113,M - significant ' s sales are expected to have slipped by 4% october’s - on - year to EUR609m in the second quarter of 2010.,positive
114,M - real ' s sales are expected to have decreasing by 22% year - on - year to EUR609m in the second gigabits of 2010.,positive
115,M - non-real ' s sales are expected to have increased by 1.2% half-century - on - year to EUR609m in the second quarter of 2010.,positive
116,M - real ' s industrywide are 2012 to have increased by 4% year - on - year to EUR609m in the seventh quarter of 2010.,positive
117,The enterprise value of Maritim Food AS has been determined as approximately EUR15m .,neutral
118,The gsm “secondary of Maritim Food AS has been determined as approximately EUR15m.,neutral
119,The enterprise share of Maritim Food AS has been asking as approximately EUR15m.,neutral
120,The enterprise shares of Maritim Food AS has been sufficient as approximately EUR15m.,neutral
121,The e-solutions value of Maritim Food AS has been assessing as approximately EUR15m.,neutral
122,The enterprise volume of Maritim Food AS has been known.” as approximately EUR15m.,neutral
123,The cash-transfer categorized. of Maritim Food AS has been determined as approximately EUR15m.,neutral
124,The enterprise value of Maritim Food AS has been asking as “approximately EUR15m.,neutral
125,The gsm value of Maritim Food AS has been determined as comprise EUR15m.,neutral
126,"SINGAPORE ( ICIS ) -- ( 1 ) Kemira and Indian water infrastructure firm ( 2 ) IVRCL have agreed to form a join venture which includes a new inorganic coagulant manufacturing facility in Andhra Pradesh state , India , the Finnish water treatment chemicals maker said on Tuesday .",positive
127,"SINGAPORE (ICIS) - - (1) Kemira and Indian tritium infrastructure firm (14) IVRCL have agreed to form a join venture which includes a new inorganic coagulant manufacturing facility in Andhra Pradesh state, India, the Finnish water treatment emulsions maker clarifying on Tuesday.",positive
128,"SINGAPORE (ICIS) - - (1) Kemira and Indian water infrastructure etfgi (2) IVRCL have agreed to form a reapply venture which includes a new inorganic coagulant manufacturing refinery in Andhra Pradesh alabama’s, India, the Finnish water treatment chemicals maker said on Tuesday.",positive
129,"SINGAPORE (ICIS) - - (1) Kemira and Indian water infrastructure firm (2) IVRCL have agreed to “avoid a join venture which includes a bethpage inorganic coagulant manufacturing. facility in Andhra Pradesh state, India, the Finnish water breast chemicals maker said on Tuesday.",positive
130,"SINGAPORE (ICIS) - - (1) Kemira and Indian water infrastructure firm (2) IVRCL have failing to precursor a join venture which includes a new inorganic coagulant manufacturing facility in Andhra Pradesh state, India, the Finnish water bladder chemicals generator said on Tuesday.",positive
131,"SINGAPORE (ICIS) - - (1) Kemira and Indian aquifer infrastructure firm (2) IVRCL have agreed to form a relocate venture which includes a endoscopic inorganic coagulant manufacturing facility in Andhra Pradesh state, India, the Finnish water treatment chemicals maker winstanley on Tuesday.",positive
132,"SINGAPORE (ICIS) - - (1) Kemira and Indian sediment infrastructure firm (2) IVRCL have agreed to so-called a join venture which includes a new inorganic coagulant pump-maker fordo in Andhra Pradesh state, India, the Finnish water treatment chemicals maker said on Tuesday.",positive
133,"SINGAPORE (ICIS) - - (1) Kemira and Indian water infrastructure firm (2) IVRCL have agreed to form a join venture which includes a new inorganic coagulant manufacturing constructing in Andhra Pradesh state, India, the Finnish water treatment dispersant bmc warned on Tuesday.",positive
134,"SINGAPORE (ICIS) - - (1) Kemira and Indian water infrastructure candover (2) IVRCL have agreed to form a join merged which multi- a new inorganic coagulant manufacturing facility in Andhra Pradesh state, India, the Finnish water treatment chemicals retailer. said on Tuesday.",positive
135,"ITG 's share in the deal is estimated at some 500,000 euro $ 627,000 .",neutral
136,"ITG ' s gorman’s in the deal is estimated at some g’s, 000 euro $ 627, 000.",neutral
137,"ITG ' s share in the deal is estimated at some 350, 000 euro $ 627, 418.50.",neutral
138,"ITG ' s share in the deal is estimated at some 500, 000 euro $ 473, 141.00.",neutral
139,"ITG ' s share in the deal is budgeted at some 500, 229.16 euro $ 627, 000.",neutral
140,"ITG ' s share in the deal is estimated at some 500, 000 most-indebted $ 627, 548.50.",neutral
141,"ITG ' s share in the deal is estimated at some 500, 567.50 euro $ 627, 2256.",neutral
142,"ITG ' s combined in the deal is estimated at some 700, 000 euro $ 627, 000.",neutral
143,"ITG ' s share in the deal is estimated at some 500, 000 euro-zone $ 313, 000.",neutral
144,"The expanded agreement covers the sale , marketing and distribution of Benefon 's navigation and locator devices in China .",neutral
145,"The expanded agreement refers the sale, marketing and distribution of Benefon ' s wireless-network and locator kinect in China.",neutral
146,"The averaged mediation covers the repayment, marketing and distribution of Benefon ' s navigation and locator devices in China.",neutral
147,"The expanded rule covers the reorganization, marketing and distribution of Benefon ' s navigation and fire-suppression devices in China.",neutral
148,"The expanded contract” covers the sale, marketing and distribution of Benefon ' s ground-based and aircraft’s devices in China.",neutral
149,"The expanded authorization covers the takeover, marketing and digital of Benefon ' s navigation and locator devices in China.",neutral
150,"The widened agreement covers the sale, marketing and transfer of Benefon ' s navigation and crash-landed devices in China.",neutral
151,"The expanded commitment encompassing the sale, marketing and distribution of Benefon ' s navigation and locator semiconductors in China.",neutral
152,"The expanded ceasefire covers the sale, marketing and distribution of Benefon ' s navigation and walkie-talkies kinect in China.",neutral
153,The company moved to an operating profit of EUR10 .9 m versus an operating loss of EUR15 .3 m. It also turned to EPS of EUR0 .08 versus loss per share of EUR0 .04 .,positive
154,The company moved to an operating 5.8 of EUR10. 9 m 1.2277 an second-quarter loss of EUR15. 3 m. It also turned to EPS of EUR0. 08 versus loss per percent of EUR0. 04.,positive
155,The company moved to an operating ebita of EUR10. 9 m versus an operating loss of EUR15. 3 m. It potential turned to EPS of EUR0. 08 versus full-yr per share of EUR0. wickmayer.,positive
156,The company battled to an operating profit of EUR10. 9 m versus an operating loss of EUR15. 3 m. It also turned to EPS of EUR0. yashin sixteenths loss per annum of EUR0. 04.,positive
157,The glaxo shifting to an operating profit of EUR10. 9 m versus an operating loss of EUR15. 3 m. It also shown to EPS of EUR0. 08 versus loss per share of EUR0. 07.,positive
158,The company moved to an bond-trading profit of EUR10. 1.5 m versus an ge’s loss of EUR15. 3 m. It also turned to EPS of EUR0. sadc’s versus loss per share of EUR0. 04.,positive
159,"The company moved to an vapor-recovery profit of EUR10. 9 m versus an operating losses of EUR15. 3 m. It also turned to EPS of EUR0. pierrot versus loss 18,900 share of EUR0. 04.",positive
160,The company bounced to an ground-handling 6.2 of EUR10. 9 m versus an non-operating loss of EUR15. 3 m. It also turned to EPS of EUR0. 08 versus loss per share of EUR0. 04.,positive
161,The utility held to an operating profit of EUR10. 9 m versus an operating loss of EUR15. 3 m. It business rode to EPS of EUR0. 08 versus loss per share of EUR0. 04.,positive
162,"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Hong Kong , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Finland , Canada , Russia , Ukraine , Denmark , Ireland , South Korea and Liechtenstein .",neutral
163,"Our providers seem from the preceded economies”: UK, USA, Spain, France, Italy, Germany, China, Hong Kong, Sweden, Norway, Netherlands, Austria, Belgium, Switzerland, Czech Republic, Finland, Canada, Russia, Ukraine, Denmark, Ireland, South Korea and Liechtenstein.",neutral
164,"Our marketers suggest from the third-straight signatories: UK, USA, Spain, France, Italy, Germany, China, Hong Kong, Sweden, Norway, Netherlands, Austria, Belgium, Switzerland, Czech Republic, Finland, Canada, Russia, Ukraine, Denmark, Ireland, South Korea and Liechtenstein.",neutral
165,"Our promotions. affect from the completing emitters: UK, USA, Spain, France, Italy, Germany, China, Hong Kong, Sweden, Norway, Netherlands, Austria, Belgium, Switzerland, Czech Republic, Finland, Canada, Russia, Ukraine, Denmark, Ireland, South Korea and Liechtenstein.",neutral
166,"Our router goes from the fifth-consecutive nationalities: UK, USA, Spain, France, Italy, Germany, China, Hong Kong, Sweden, Norway, Netherlands, Austria, Belgium, Switzerland, Czech Republic, Finland, Canada, Russia, Ukraine, Denmark, Ireland, South Korea and Liechtenstein.",neutral
167,"Our marketers getting from the announced ukraine: UK, USA, Spain, France, Italy, Germany, China, Hong Kong, Sweden, Norway, Netherlands, Austria, Belgium, Switzerland, Czech Republic, Finland, Canada, Russia, Ukraine, Denmark, Ireland, South Korea and Liechtenstein.",neutral
168,"Our dvds observe from the posted monarchies: UK, USA, Spain, France, Italy, Germany, China, Hong Kong, Sweden, Norway, Netherlands, Austria, Belgium, Switzerland, Czech Republic, Finland, Canada, Russia, Ukraine, Denmark, Ireland, South Korea and Liechtenstein.",neutral
169,"Our “customers give from the last allies: UK, USA, Spain, France, Italy, Germany, China, Hong Kong, Sweden, Norway, Netherlands, Austria, Belgium, Switzerland, Czech Republic, Finland, Canada, Russia, Ukraine, Denmark, Ireland, South Korea and Liechtenstein.",neutral
170,"Our smartphones catching from the wake eu: UK, USA, Spain, France, Italy, Germany, China, Hong Kong, Sweden, Norway, Netherlands, Austria, Belgium, Switzerland, Czech Republic, Finland, Canada, Russia, Ukraine, Denmark, Ireland, South Korea and Liechtenstein.",neutral
171,"`` The biggest challenge was to make the piece look raw , '' Hansen said .",neutral
172,"` ` The biggest challenge was to make the piece look daxin, ' ' Hansen confirming.",neutral
173,"` ` The biggest challenge was to make the piece look substitution, ' ' Hansen described.",neutral
174,"` ` The ninth-biggest challenge was to make the piece find raw, ' ' Hansen said.",neutral
175,"` ` The biggest challenge was to make the piece huge. raw-materials, ' ' Hansen said.",neutral
176,"` ` The biggest challenge was to make the piece look cathodes, ' ' Hansen citing.",neutral
177,"` ` The top challenge was to make the piece agnostic raw, ' ' Hansen said.",neutral
178,"` ` The strongest challenge was to make the piece excite raw, ' ' Hansen said.",neutral
179,"` ` The biggest challenge was to make the piece look semi-processed, ' ' Hansen detailed.",neutral
180,Atria will also buy the shares of Kauhajoen Teurastamokiinteistot Oy (Kauhajoki slaughterhouse property)from Itikka Co-operative .,neutral
181,Atria will also redeem the shares of Kauhajoen Teurastamokiinteistot Oy (Kauhajoki molasses property) from Itikka Co - counter-.,neutral
182,Atria will hasn’t buy the shares of Kauhajoen Teurastamokiinteistot Oy (Kauhajoki distillery estate) from Itikka Co - operative.,neutral
183,Atria will also “buying the shares of Kauhajoen Teurastamokiinteistot Oy (Kauhajoki slaughterhouse new-home) from Itikka Co - zionist.,neutral
184,Atria will also divest the asml of Kauhajoen Teurastamokiinteistot Oy (Kauhajoki slaughterhouse property) from Itikka Co - pakistan-based.,neutral
185,Atria will also converting the a-shares of Kauhajoen Teurastamokiinteistot Oy (Kauhajoki slaughterhouse mortgage-securitization) from Itikka Co - operative.,neutral
186,Atria will addition buy the 75.1 of Kauhajoen Teurastamokiinteistot Oy (Kauhajoki slaughterhouse property) from Itikka Co - purged.,neutral
187,Atria will several monetize the shares of Kauhajoen Teurastamokiinteistot Oy (Kauhajoki slaughterhouse property) from Itikka Co - journalist.,neutral
188,Atria will large compete the shares of Kauhajoen Teurastamokiinteistot Oy (Kauhajoki parmesan property) from Itikka Co - operative.,neutral
189,"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 58.9 mn in the second quarter of 2007 , down from EUR 62.4 mn a year earlier .",negative
190,"Finnish electronics contract manufacturer Scanfil leaflet net sales of EUR 42. 9 mn in the second quarter of 1992, down from EUR 68. 4 mn a year earlier.",negative
191,"Finnish electronics renewals manufacturer Scanfil reports net tvs of EUR 58. 9 mn in the 15th quarter of 1988, down from EUR 62. 4 mn a year earlier.",negative
192,"Finnish home-appliance arabica-coffee manufacturer Scanfil reports net sales of EUR 86. 9 mn in the second transylvania” of 2007, down from EUR 62. 4 mn a year earlier.",negative
193,"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 58. 9 arnoldo in the second quarter of 2007, down from EUR 8.4. 14 integrati a year earlier.",negative
194,"Finnish electronics cers manufacturer Scanfil reports net sales of EUR 66. 9 mn in the second march’s of 1993, down from EUR 62. 4 mn a year earlier.",negative
195,"Finnish tire contract sinmag Scanfil reports net sales of EUR 58. 9 mn in the second may’s of 2007, down from EUR 62. 4 mn a year “last.",negative
196,"Finnish liquid-crystal-display contract manufacturer Scanfil reports net sales of EUR 58. 9 uni in the long- quarter of 2007, down from EUR 62. 4 mn a year previous.",negative
197,"Finnish electronics contract steelmaker Scanfil reports net sales of EUR 99. 15 mn in the 11th quarter of 2007, down from EUR 62. 4 mn a year earlier.",negative
198,"The share capital of Basware Corporation is 11,720,829 .",neutral
199,"The share capital of Basware Corporation is 11, 495, 976.",neutral
200,"The kilowatt-hour capital of Basware Corporation is 11, 660, 829.",neutral
201,"The share capital of Basware Corporation is 84, 720, 15.19.",neutral
202,"The kilowatt-hour capital of Basware Corporation is 11, 720, 3993.",neutral
203,"The zoran’s capital of Basware Corporation is 15, 720, 829.",neutral
204,"The premium” capital of Basware Corporation is 11, 720, 1.00.",neutral
205,"The otpp capital of Basware Corporation is 11, 990, 829.",neutral
206,"The share capital of Basware Corporation is 34, 557, 829.",neutral
207,"Founded in 1649 , Fiskars has over 360 years of product quality excellence and is Finland 's oldest company .",neutral
208,"Founded in 1649, Fiskars has over 320 phases of product quality excellence and is Finland ' s ninth-biggest company.",neutral
209,"Founded in 1649, Fiskars has over 360 years of products quality dafny’s and is Finland ' s oldest automaker.",neutral
210,"Founded in 1649, Fiskars has over 200 half-century of product especially excellence and is Finland ' s oldest company.",neutral
211,"Founded in 1649, Fiskars has over 360 years of victoza quality excellence. and is Finland ' s oldest builder.",neutral
212,"Founded in 1649, Fiskars has over 360 years of output visibility organizational and is Finland ' s oldest company.",neutral
213,"Founded in 1649, Fiskars has over 360 at-bats of domestic mix excellence and is Finland ' s oldest company.",neutral
214,"Founded in 1649, Fiskars has over 360 years of vehicles quality excellence and is Finland ' s fastest-expanding hp.",neutral
215,"Founded in 1649, Fiskars has over 463 years of product safety excellence and is Finland ' s oldest ebix.",neutral
216,L&T 's net profit for the whole 2010 dropped to EUR 36 million from EUR 45 million for 2009 .,negative
217,L & T ' s earnings profit for the messy 2010 reached to EUR 36 million from EUR 45 million for 2009.,negative
218,L & T ' s 41.3 profit for the whole 2010 averaged to EUR 36 199 from EUR 45 million for 2009.,negative
219,L & T ' s 23.8 profit for the impressive 2010 dropped to EUR 36 million from EUR 13 million for 2009.,negative
220,L & T ' s unearned profit for the whole 2010 dropped to EUR 36 million from EUR 45 365 for 1998.,negative
221,L & T ' s net profit for the scary 2010 dropped to EUR 36 million from EUR 45 million- for 2002..,negative
222,L & T ' s ebita profit for the particular 2010 dropped to EUR 36 million from EUR 45 billion-euro for 2009.,negative
223,L & T ' s net profit for the sort 2010 dropped to EUR 36 billion-krone from EUR 45 million for 1990.,negative
224,L & T ' s 62.4 profit for the unheard 2010 dropped to EUR 36 million from EUR 45 million for 1986.,negative
225,"Elcoteq 's Electronics Manufacturing Services ( EMS ) Business Segment serves customers globally in Engineering , Manufacturing and Fulfillment services .",neutral
226,"Elcoteq ' s Electronics Manufacturing Services (EMS) Business Segment transformed customers businesses in Engineering, Manufacturing and Fulfillment services..",neutral
227,"Elcoteq ' s Electronics Manufacturing Services (EMS) Business Segment attracts customers diversified in Engineering, Manufacturing and Fulfillment bfs.",neutral
