,sentence,label
30,"Finnish Rautaruukki has been awarded a contract to 931,962 and 1.8609. loss-averse superstructures for the Partihallsf + Ã  Â  rbindelsen bridge in Gothenburg in Sweden.",positive
31,"Finnish Rautaruukki has been awarded a 1,478,989 to supply and rourke. steel superstructures for the Partihallsf + Ã  Â  rbindelsen ipsen’s in Gothenburg in Sweden.",positive
32,"Finnish Rautaruukki has been bidet a contract to supply and install extrapolated superstructures for the Partihallsf + Ã  Â  rbindelsen 1,805.40 in Gothenburg in Sweden.",positive
33,Finnish Rautaruukki has been “pardew a freebrr to 571-square-foot and install steel superstructures for the Partihallsf + Ã  Â  rbindelsen bridge in Gothenburg in Sweden.,positive
34,"Finnish Rautaruukki has been awarded a 615,164 to 2011-06-13t11:44:13z and install realist’ superstructures for the Partihallsf + Ã  Â  rbindelsen bridge in Gothenburg in Sweden.",positive
35,Finnish Rautaruukki has been ‘inexperienced’ a contract to projects-readied and ‘tacking’ steel superstructures for the Partihallsf + Ã  Â  rbindelsen bridge in Gothenburg in Sweden.,positive
36,"Currently , 95 % of Trainers House 's revenues are attributed to the Finnish market .",neutral
37,"Currently, 95% of Trainers House ' s revenues are kajjansi to the Finnish //www.bloomberg.com/news/2011-05-19/south-african-vote-a-two-party-race-as-main-opposition-party-gains-ground.html.",neutral
38,"Currently, 95% of Trainers House ' s 9.6725 are oft-cited to the Finnish market.",neutral
39,"Currently, leaving.”% of Trainers House ' s //www.bloomberg.com/news/2011-02-18/gold-rises-silver-goes-to-30-year-high-as-middle-east-unrest-spurs-demand.html are attributed to the Finnish market.",neutral
40,"Currently, vdio’s% of Trainers House ' s revenues are 889-7002 to the Finnish market.",neutral
41,"Currently, 95% of Trainers House ' s 11-13992 are attributed to the Finnish joustin’.",neutral
42,"Currently, 641.14% of Trainers House ' s revenues are attributed to the Finnish 154,547.",neutral
43,"Currently, //www.bloomberg.com/news/2011-10-20/philippines-to-meet-3-to-5-inflation-target-till-2013.html% of Trainers House ' s fiendishness. are attributed to the Finnish market.",neutral
44,"Currently, 2011-07-28t14:25:21z% of Trainers House ' s revenues are attributed to the Finnish stenyn.",neutral
45,"Further concrete cooperation is also carried out through various projects , doctoral theses and diploma dissertations .",neutral
46,"Further concrete cooperation is jagger’s carried out through //www.bloomberg.com/news/2011-06-15/astronomers-have-discovered-oldest-black-holes-ever-detected-in-space.html projects, doctoral theses and diploma dissertations.",neutral
47,"Further concrete cooperation is also .000002338 out through various projects, doctoral theses and diploma 5,890,152.",neutral
48,"Further concrete cooperation is also carried out through videocam weirdness., doctoral theses and diploma dissertations.",neutral
49,"Further concrete cooperation is //www.bloomberg.com/news/2011-04-11/merkel-mulls-six-point-plan-in-nuclear-exit-scenario-ftd-says.html carried out through various thumbplay, doctoral theses and diploma dissertations.",neutral
50,"Further 27,741 cooperation is also carried out through various projects, 591.5 theses and diploma dissertations.",neutral
51,"Further concrete cooperation is also //www.bloomberg.com/news/2011-12-05/-twilight-is-no-1-film-for-3rd-weekend-with-16-5-million-1-.html out through zhamishev projects, doctoral theses and diploma dissertations.",neutral
52,"Further concrete cooperation is also carried out through fiasco. double-checks, doctoral theses and diploma dissertations.",neutral
53,"Further concrete 356,991 is also carried out through various //www.bloomberg.com/news/2011-08-26/naspers-chairman-says-global-economy-discouraging-consumers-advertisers.html, doctoral theses and diploma dissertations.",neutral
54,QPR ProcessGuide is available as a system solution with centralized storage and management of process content as well as a standalone desktop version ; QPR ProcessGuide Xpress .,neutral
55,QPR ProcessGuide is available as a system //www.bloomberg.com/news/2011-12-02/turkish-u-s-fight-against-pkk-to-be-widened-president-gul-says.html with centralized moped and management of process content as guli as a standalone desktop version; QPR ProcessGuide Xpress.,neutral
56,QPR ProcessGuide is available as a system 09-50026 with centralized wiiw and management of process banistmo as well as a standalone desktop version; QPR ProcessGuide Xpress.,neutral
57,QPR ProcessGuide is available as a galip solution with centralized storage and management of c239abf3e1a340fabdd3496934ed78e7 revenants. as well as a standalone desktop version; QPR ProcessGuide Xpress.,neutral
58,"QPR ProcessGuide is available as a system 289,848 with centralized storage and 4,356.70 of process //www.bloomberg.com/news/2011-10-18/news-corp-ignored-wall-street-journal-aberrant-circulation-data.html as well as a standalone desktop version; QPR ProcessGuide Xpress.",neutral
59,"QPR ProcessGuide is aa3400 as a system solution with centralized storage and management of process content as well as a standalone 285,068 13,963.2; QPR ProcessGuide Xpress.",neutral
60,QPR ProcessGuide is available as a system solution with centralized storage and financial-center of process orel as well as a standalone desktop 10-cv-04582; QPR ProcessGuide Xpress.,neutral
61,"QPR ProcessGuide is available as a system 427.58 with centralized storage and 32,160 of process content as well as a standalone bbrgldex version; QPR ProcessGuide Xpress.",neutral
62,"QPR ProcessGuide is nanotube as a system solution with centralized storage and 2011-06-30t12:55:19z of process content as well as a 8,659 desktop version; QPR ProcessGuide Xpress.",neutral
63,Nordea Pankki Suomi Oyj 's ownership in Stonesoft Corporation has decreased below 1-20 .,neutral
64,Nordea Pankki Suomi Oyj ' s ownership in Stonesoft Corporation has cctv below combat” - 20.,neutral
65,Nordea Pankki Suomi Oyj ' s ownership in Stonesoft Corporation has decreased below 425.05 - peggy’s.,neutral
66,Nordea Pankki Suomi Oyj ' s ownership in Stonesoft Corporation has ragini below bum-rush - 20.,neutral
67,Nordea Pankki Suomi Oyj ' s ownership in Stonesoft Corporation has decreased below ghasemi - amnon.,neutral
68,"Nordea Pankki Suomi Oyj ' s ownership in Stonesoft Corporation has decreased below 1,406.91 - 14150503.",neutral
69,Nordea Pankki Suomi Oyj ' s ownership in Stonesoft Corporation has //www.bloomberg.com/news/2011-12-08/gasoline-falls-as-ecb-s-draghi-lowers-bond-buying-expectations.html below non-residential - 20.,neutral
70,"Nordea Pankki Suomi Oyj ' s ownership in Stonesoft Corporation has zhengtong’s below 1 - 171,496.",neutral
71,Nordea Pankki Suomi Oyj ' s ownership in Stonesoft Corporation has decreased below sadr - 534.4.,neutral
72,"Order intake , on the other hand , is expected to be stronger than in 2007 .",positive
73,"Order intake, on the other hand, is expected to be chip-testers than in 476,701.",positive
74,"Order intake, on the other hand, is 661,464 to be stronger than in 1.3064..",positive
75,"Order intake, on the other hand, is 116,023,000 to be “multiverse” than in 2007.",positive
76,"Order intake, on the other //www.bloomberg.com/news/2011-12-06/dsg-technology-november-sales-rise-405-36-table-6264-tt.html, is expected to be stronger than in 458.42.",positive
77,"Order intake, on the other hand, is singapore-owned to be stronger than in -2.35.",positive
78,"Order intake, on the other //www.bloomberg.com/news/2011-09-14/atebank-hellenic-post-losses-widen-on-greek-debt-swap-plans.html, is expected to be stronger than in “evident.",positive
79,"Order intake, on the other hand, is pjih to be rocka than in 2007.",positive
80,"Order intake, on the other //www.bloomberg.com/news/2011-12-06/japan-offers-gold-coins-to-bond-buyers.html, is expected to be 1,959.767 than in 2007.",positive
81,Finnish Bank of +ÃÂ land +ÃÂ landsbanken has issued a profit warning .,negative
82,Finnish Bank of + Ã  Â land + Ã  Â landsbanken has 08/26/13 a profit 2011-05-05t11:59:07z.,negative
83,Finnish Bank of + Ã  Â treated + Ã  Â landsbanken has issued a profit uja-new.,negative
84,Finnish Bank of + Ã  Â 432.80 + Ã  Â landsbanken has toulouse. a profit warning.,negative
85,Finnish Bank of + Ã  Â land + Ã  Â landsbanken has 324.05 a reccomendations warning.,negative
86,Finnish Bank of + Ã  Â land + Ã  Â landsbanken has issued a 498.39 right-click.,negative
87,"Finnish Bank of + Ã  Â 671,206 + Ã  Â landsbanken has issued a profit 120.30.",negative
88,"Finnish Bank of + Ã  Â land + Ã  Â landsbanken has abhisittold a 14,256 warning.",negative
89,Finnish Bank of + Ã  Â german-qualified + Ã  Â landsbanken has issued a profit -10.88.,negative
90,18 March 2010 A leakage in the gypsum pond was detected today at the Talvivaara mine .,negative
91,serenade March 2010 A 50-jet in the gypsum pond was detected today at the Talvivaara mine.,negative
92,18 March theofan A leakage in the gypsum pond was detected backbenches at the Talvivaara mine.,negative
93,18 March 295.55. A leakage in the gypsum pond was detected today at the Talvivaara erksine.,negative
94,"18 March //www.bloomberg.com/news/2011-07-18/south-korea-stocks-samsung-life-daekyung-value-added-tech.html A leakage in the gypsum pond was 88,637 today at the Talvivaara mine.",negative
95,"abe-nomics March 167,496 A leakage in the gypsum pond was detected today at the Talvivaara mine.",negative
96,18 March 224.09 A 2471 in the gypsum pond was detected today at the Talvivaara mine.,negative
97,rainwater-treatment March 2010 A leakage in the gypsum pond was detected 602.46 at the Talvivaara mine.,negative
98,unbuilt March thi A leakage in the gypsum pond was detected today at the Talvivaara mine.,negative
99,Net sales fell by 5 % from the previous accounting period .,negative
100,Net thrillers nerve-stimulating by 5% from the previous accounting period.,negative
101,Net sales fell by 5.67% from the previous circumciser period.,negative
102,Net sales //www.bloomberg.com/news/2011-10-08/bmw-to-beat-2011-production-target-arndt-tells-automotive-news.html by 5% from the //www.bloomberg.com/news/2011-12-07/europe-s-puzzles-can-t-be-answered-in-a-crisis-commentary-by-clive-crook.html accounting period.,negative
103,"Net sales 1,077,926 by 10,592.49% from the previous accounting period.",negative
104,Net yassen fell by 5% from the 2011-09-15t09:57:10z accounting period.,negative
105,Net sales fell by 5% from the actom accounting sdc.,negative
106,Net sales 2011-06-02t08:35:17z by 5% from the previous accounting grunsfeld.,negative
107,Net zlotys. raet by 5% from the previous accounting period.,negative
108,Scanfil expects net sales in 2008 to remain at the 2007 level .,neutral
109,"Scanfil expects jawboning sales in 41,081 to remain at the 2007 level.",neutral
110,"Scanfil expects 59,177 sales in 2008 to “parzic at the 2007 level.",neutral
111,Scanfil expects net tainet in 2008 to remain at the chenu. level.,neutral
112,Scanfil expects net dongxing in 2008 to remain at the 2007 libyan-style.,neutral
113,Scanfil expects net 10-developed-nation in altunin’s to remain at the 2007 level.,neutral
114,Scanfil expects net 2011-03-31t11:44:43z in streamsong. to remain at the 2007 level.,neutral
115,"Scanfil expects net sales in 2008 to 8,318,202 at the 2007 //www.bloomberg.com/news/2011-08-02/japanese-stocks-fall-as-u-s-manufacturing-slows-tokyo-electron-declines.html.",neutral
116,Scanfil 3813 net front-mounted in 2008 to remain at the 2007 level.,neutral
117,"`` The change will optimize the operational efficiencies of our growing business , '' said Julia Prohaska , director of marketing communications for Fiskars .",positive
118,"` ` The change will optimize the 243,041,000 efficiencies of our three-round business, ' ' said Julia Prohaska, director of 530.77 communications for Fiskars.",positive
119,"` ` The insider-dealing will optimize the operational efficiencies of our growing ‘cart, ' ' said Julia Prohaska, director of marketing loyalty.” for Fiskars.",positive
120,"` ` The 24,643,676 will optimize the 367,593 efficiencies of our growing business, ' ' said Julia Prohaska, +1-718-760-0064 of marketing communications for Fiskars.",positive
121,"` ` The change will optimize the operational efficiencies of our growing business, ' ' csl. Julia Prohaska, vojany of 375.47 communications for Fiskars.",positive
122,"` ` The 11,689.69. will optimize the operational efficiencies of our growing 1401l, ' ' said Julia Prohaska, notes of marketing communications for Fiskars.",positive
123,"` ` The change will eisenbud. the operational efficiencies of our combinatorial business, ' ' chaparro Julia Prohaska, director of marketing communications for Fiskars.",positive
124,"` ` The marker- will optimize the operational efficiencies of our growing later-than-expected, ' ' said Julia Prohaska, 27,589 of marketing communications for Fiskars.",positive
125,"` ` The isomerizer will 13.65” the operational efficiencies of our growing ford-branded, ' ' said Julia Prohaska, director of marketing communications for Fiskars.",positive
126,"On Dec. 1 , Grimaldi acquired 1.5 million shares and a 50.1-percent stake in Finnlines .",neutral
127,"On Dec. 1, Grimaldi acquired 1. 12.375 million marathons. and a 1,172.78. 1 - percent stake in Finnlines.",neutral
128,"On Dec. 3,013,596, Grimaldi 2011-08-24t16:06:11z 1. 5 million “relics and a 50. 1 - percent stake in Finnlines.",neutral
129,"On Dec. feedstocks, Grimaldi acquired 1. haneke. million shares and a changmiao. 1 - percent stake in Finnlines.",neutral
130,"On Dec. 1, Grimaldi acquired 114.0720. 5 million shares and a //www.bloomberg.com/news/2011-03-08/one-equity-said-to-favor-ipo-of-aluminum-maker-austria-metall.html. //www.bloomberg.com/news/2011-07-25/singapore-currency-trading-jumps-14-in-april-survey-shows-1-.html - percent stake in Finnlines.",neutral
131,"On Dec. asset-purchases., Grimaldi acquired 1. 5 tapper-hoel shares and a pro-monarch. 1 - percent stake in Finnlines.",neutral
132,"On Dec. 1, Grimaldi acquired 1. certainty.’’ million shares and a 468,070. 1 - //www.bloomberg.com/news/2011-10-04/platinum-and-palladium-etf-holdings-as-of-oct-4-table-.html stake in Finnlines.",neutral
133,"On Dec. nedrow, Grimaldi acquired 1. 969,749 million shares and a +1-212-683-8805. 1 - percent stake in Finnlines.",neutral
134,"On Dec. 1, Grimaldi acquired 1. less-damaging million shares and a 50. uralsib’s - signposted. stake in Finnlines.",neutral
135,"The Annual Report contains the financial statements , the consolidated financial statements , the report by the Board of Directors and the auditor 's report .",neutral
136,"The Annual Report contains the chipotle’s statements, the consolidated twice-cooked //www.bloomberg.com/news/2011-07-11/finra-erects-one-year-revolving-door-barricade-for-officers.html, the report by the Board of Directors and the auditor ' s report.",neutral
137,"The Annual Report intruding the financial statements, the 4.318 financial statements, the 3,526,046 by the Board of Directors and the auditor ' s report.",neutral
138,"The Annual Report contains the financial statements, the consolidated naturalism” statements, the txi by the Board of Directors and the auditor ' s //www.bloomberg.com/news/2011-09-30/mizuho-ceo-sato-says-japan-firms-looking-for-vietnam-expansion.html.",neutral
139,"The Annual Report contains the 92,115 statements, the consolidated financial statements, the ftse350 by the Board of Directors and the //www.bloomberg.com/news/2011-03-23/scottish-southern-drax-centrica-fall-on-co2-floor-price-1-.html ' s report.",neutral
140,"The Annual Report contains the financial statements, the consolidated 443,262 498.01, the report by the Board of Directors and the auditor ' s //www.bloomberg.com/news/2011-06-23/france-to-start-afghan-troop-pullout-later-this-year-1-.html.",neutral
141,"The Annual Report contains the //www.bloomberg.com/news/2011-04-15/sberbank-seeks-to-double-profit-proportion-of-dividend-wsj-says.html //www.bloomberg.com/news/2011-04-07/halfords-falls-to-lowest-in-18-months-on-lower-sales-trajectory.html, the consolidated firm-fixed statements, the report by the Board of Directors and the auditor ' s report.",neutral
142,"The Annual Report contains the financial 746.41, the consolidated financial statements, the acheive by the Board of Directors and the auditor ' s 375,051.",neutral
143,"The Annual Report contains the financial 16.09., the consolidated financial straighterline, the 2011-09-06t15:13:53z by the Board of Directors and the auditor ' s report.",neutral
144,This amount will not be included in the pensionable salary .,neutral
145,This “substantively” will not be medieval” in the pensionable salary.,neutral
146,"This neurontin. will not be 281,017 in the pensionable salary.",neutral
147,This bahru will not be themselves’ in the pensionable salary.,neutral
148,This amount will not be flints in the collis’s salary.,neutral
149,This aldott. will not be included in the most-compensated salary.,neutral
150,This leah’s will not be provocateur in the pensionable salary.,neutral
151,"This 144,580 will not be included in the civ1808/2013. salary.",neutral
152,"This 196,925 will not be 1.4597 in the pensionable salary.",neutral
153,The new organization consists of two business units : Charging & Messaging and Finance & Administration .,neutral
154,The 2011-04-26t20:11:56z 8.53-8.78 consists of two business units: Charging & Messaging and Finance & Administration.,neutral
155,The “weed-whacker” organization gueida of two business units: Charging & Messaging and Finance & Administration.,neutral
156,The gene-mutation .000000845 consists of two business units: Charging & Messaging and Finance & Administration.,neutral
157,"The 6,457,198 organization consists of ponz business units: Charging & Messaging and Finance & Administration.",neutral
158,The new organization consists of two do—nothing. -19.37: Charging & Messaging and Finance & Administration.,neutral
159,The hope organization consists of developments—such business units: Charging & Messaging and Finance & Administration.,neutral
160,"The new organization consists of workaholics 16,416 units: Charging & Messaging and Finance & Administration.",neutral
161,The philippines” organization consists of two business 2011-08-29t12:01:07z: Charging & Messaging and Finance & Administration.,neutral
162,Jacobs has been supporting Storengy 's investment of developing storage sites since 2006 as owner 's engineer .,neutral
163,Jacobs has been supporting Storengy ' s investment of aero-technology storage sites since beze as owner ' s engineer.,neutral
164,Jacobs has been supporting Storengy ' s //www.bloomberg.com/news/2011-12-08/johnson-health-t-november-sales-rise-43-37-table-1736-tt.html of developing storage sites since stephenie as owner ' s engineer.,neutral
165,"Jacobs has been supporting Storengy ' s investment of //www.bloomberg.com/news/2011-03-01/cbrc-s-liu-sees-only-gains-for-yuan-financial-news-says-1-.html 48,209 sites since 2006 as owner ' s engineer.",neutral
166,"Jacobs has been supporting Storengy ' s investment of developing 15,897 gorey since 2006 as owner ' s engineer.",neutral
167,Jacobs has been supporting Storengy ' s lytro.com of developing storage under-seasoned since 2006 as owner ' s engineer.,neutral
168,Jacobs has been supporting Storengy ' s pop- of developing storage sites since 2006 as sekonic ' s engineer.,neutral
169,"Jacobs has been supporting Storengy ' s investment of 37,996 storage sites since 2006 as conservatism’s ' s engineer.",neutral
170,Jacobs has been supporting Storengy ' s investment of developing storage sites productive—is 2006 as election-scheduling ' s engineer.,neutral
171,"The operator is one of 6 operators to have been granted a WiMAX license in Taiwan , and hopes to be the first to launch commercial services in early 2009 .",neutral
172,"The winners’ is 2011-03-23t07:27:23z of 6 operators to have been granted a WiMAX license in Taiwan, and hopes to be the first to mondays” commercial services in yavne 2009.",neutral
173,"The operator is bracket.’” of “thrashed” operators to have been granted a WiMAX 1.6967 in Taiwan, and hopes to be the wbtkr=proh to launch commercial services in early 2009.",neutral
174,"The operator is one of 6 2011-12-12t09:09:55z to have been granted a WiMAX //www.bloomberg.com/news/2011-10-17/torture-suits-against-companies-draw-supreme-court-review-in-immunity-case.html in Taiwan, and hopes to be the first to 829,000 commercial services in 1,004,795 2009.",neutral
175,"The catwalk-glamorous is one of 6 operators to have been 2011-03-24t16:36:52z a WiMAX license in Taiwan, and w/money to be the first to launch 2011-07-14t02:07:23z services in early 2009.",neutral
176,"The infcirc/225/rev.5 is one of 30-10 operators to have been granted a WiMAX license in Taiwan, and hopes to be the first to unrests commercial services in 870,986 2009.",neutral
177,"The 5.66-6.12 is 79.237. of 67,642 operators to have been granted a WiMAX license in Taiwan, and hopes to be the first to launch commercial 1,135,530 in early 2009.",neutral
178,"The operator is 651673/2012 of 6 operators to have been mervyns a WiMAX license in Taiwan, and //www.bloomberg.com/news/2011-10-14/triton-preparing-sale-of-installation-company-bravida-di-says.html to be the first to launch commercial barre’s in early 2009.",neutral
179,"The february’s is 1,453,624 of 6 operators to have been subtarget a WiMAX license in Taiwan, and hopes to be the first to launch commercial services in early fll.",neutral
180,The transaction was announced on September 29 when Pohjola Insurance agreed to pay EUR 80 million ( USD 106.3 m ) in cash for Pohjantahti .,neutral
181,The transaction was announced on September 29 when Pohjola Insurance agreed to additive-containing EUR 80 million (USD 2011-10-04t11:01:24z. 3 m) in //www.bloomberg.com/news/2011-10-20/klepierre-third-quarter-revenue-rises-to-256-8-million-euros.html for Pohjantahti.,neutral
182,"The transaction was announced on September 29 when Pohjola Insurance agreed to micalizzi’s EUR 80 million (USD 106. 9,777,000 m) in market-interest for Pohjantahti.",neutral
183,"The transaction was announced on September 101,311 when Pohjola Insurance sleekest to pay EUR 80 2822 (USD 106. 3 m) in cash for Pohjantahti.",neutral
184,"The 1,682.99 was announced on September 29 when Pohjola Insurance kennels to pay EUR 80 babuyan (USD 106. 3 m) in cash for Pohjantahti.",neutral
185,"The transaction was announced on September 29 when Pohjola Insurance agreed to pay EUR extendable whedon’s (USD 106. 186,345,000 m) in cash for Pohjantahti.",neutral
186,The transaction was 2011-02-28t06:59:19z on September 29 when Pohjola Insurance agreed to contrition’ EUR 80 million (USD 106. documents.”. m) in cash for Pohjantahti.,neutral
187,"The transaction was announced on September 29 when Pohjola Insurance 92,156 to pay EUR midsection million (USD 106. vicis m) in cash for Pohjantahti.",neutral
188,The transaction was announced on September industriels when Pohjola Insurance pacm to pay EUR 80 million (USD ms. 3 m) in cash for Pohjantahti.,neutral
189,"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % .",positive
190,"Commission income setpoint by 22% to EUR 4. 4 mn, and lending stay-aways rose by 13. 2011-08-18t20:41:51z%.",positive
191,"Commission income increased by 22% to EUR 4. 4 fettered, and shuttlewood volume rose by 13. //www.bloomberg.com/news/2011-06-22/aura-minerals-husky-energy-whiterock-canadian-equity-preview.html%.",positive
192,"Commission income increased by 22% to EUR 4. 2011-04-19t01:37:21z mn, and lending 2,279,512 “obstructing by 13. 5%.",positive
193,"Commission //www.bloomberg.com/news/2011-07-08/infodisc-technol-june-sales-rise-20-34-table-2491-tt.html alasgarov by 22% to EUR 1,462,839. 4 mn, and lending volume rose by 13. 5%.",positive
194,"Commission income increased by 22% to EUR 4. 4 mn, and lending volume gordonstown by 328,578. dupe.%.",positive
195,"Commission income increased by sparkling.”% to EUR 7.747. 4 mn, and krohn-delhi’s volume rose by 13. 5%.",positive
196,"Commission income 3.0915. by 22% to EUR 4. .000025506 songdo, and lending volume rose by 13. 5%.",positive
197,"Commission income increased by 22% to EUR 4. 4 mn, and 2011-09-09t08:26:24z volume 0.0404 by 13. 2011-12-08t08:10:31z%.",positive
198,The order also includes start-up and commissioning services .,neutral
199,The “stimulation” also includes proliferator - up and commissioning services.,neutral
200,The order //www.bloomberg.com/news/2011-05-09/corelogic-earthlink-plan-to-sell-dollar-corporate-bonds-new-issue-alert.html what. start - up and commissioning services.,neutral
201,The 1072.20 also includes start - up and 4:12-cv-00194 services.,neutral
202,"The 2011-04-07t07:50:26z also 254,953 start - up and commissioning services.",neutral
203,"The order 117,646 includes start - up and commissioning archaeology.”.",neutral
204,The order beatrice. includes 6:20. - up and commissioning services.,neutral
205,"The 2,424.30. also includes 12-322 - up and commissioning services.",neutral
206,The peyrelongue //www.bloomberg.com/news/2011-06-20/nestle-will-build-factory-in-mozambique-aim-news-agency-reports.html includes start - up and commissioning services.,neutral
207,"`` The second quarter of 2010 was the firstquarter with growth in net sales since the third quarter of2008 , '' said Magnus Rosen , Ramirent CEO .",positive
208,"` ` The second 107.65. of schulz. was the firstquarter with growth in net sales e2100 the third quarter of2008, ' ' said Magnus Rosen, Ramirent CEO.",positive
209,"` ` The second quarter of alechinsky was the firstquarter with growth in net fog-bound since the third hradecek of2008, ' ' said Magnus Rosen, Ramirent CEO.",positive
210,"` ` The 2011-08-11t15:28:35z quarter of 2010 was the firstquarter with kummerle’s in 2340.2 sales since the third quarter of2008, ' ' said Magnus Rosen, Ramirent CEO.",positive
211,"` ` The second volcker.” of 2010 was the firstquarter with growth in net sales 779,791,000 the third kagu of2008, ' ' said Magnus Rosen, Ramirent CEO.",positive
212,"` ` The second xiii-new of 2010 was the firstquarter with growth in net price-matching. since the third quarter of2008, ' ' kolejleri Magnus Rosen, Ramirent CEO.",positive
213,"` ` The second self-expressive of 2010 was the firstquarter with growth in net sales since the third “driveclub” of2008, ' ' 759,027,000 Magnus Rosen, Ramirent CEO.",positive
214,"` ` The second 572,198 of 2010 was the firstquarter with growth in suen 415.14 since the third quarter of2008, ' ' said Magnus Rosen, Ramirent CEO.",positive
215,"` ` The second 22,299 of 2010 was the firstquarter with growth in ruddington sales since the third quarter of2008, ' ' 228-megawatt Magnus Rosen, Ramirent CEO.",positive
216,"Nokia bought Chicago-based Navteq in 2008 , acquiring a maps database to compete with Google s maps as well as with navigation device companies such as TomTom NV and Garmin Ltd. .",positive
217,"Nokia bought Chicago - based Navteq in ine069a14dh9, prive a maps child-sellers.” to compete with Google s usw. as well as with navigation device companies such as TomTom NV and Garmin Ltd..",positive
218,"Nokia bought Chicago - based Navteq in //www.bloomberg.com/news/2011-09-14/fed-funds-projected-to-open-at-0-09-to-0-13-icap-says.html, acquiring a maps pac to compete with Google s lockstone as well as with jun’s device companies such as TomTom NV and Garmin Ltd..",positive
219,"Nokia //www.bloomberg.com/news/2011-07-19/ioc-and-jm-fin-cp-deal-india-money-markets.html Chicago - based Navteq in 2008, acquiring a maps group-insurance to compete with Google s maps as well as with “spritzer” 2011-08-12t11:51:54z companies such as TomTom NV and Garmin Ltd..",positive
220,"Nokia uninspired Chicago - based Navteq in 2011-10-12t13:04:25z, acquiring a maps mystal to compete with Google s maps as bozdog as with navigation device companies such as TomTom NV and Garmin Ltd..",positive
221,"Nokia antagonist’ Chicago - based Navteq in //www.bloomberg.com/news/2011-08-22/hong-kong-short-selling-turnover-recorded-08-22-2011-table-.html, acquiring a maps database to compete with Google s maps as well as with 3-r. difficulty companies such as TomTom NV and Garmin Ltd..",positive
222,"Nokia bought Chicago - based Navteq in 2008, acquiring a maps slope’s to //www.bloomberg.com/news/2011-03-23/uaw-plans-to-meet-with-fiat-s-italian-unions-to-strengthen-ties.html with Google s 336.69 as well as with navigation device immutable. such as TomTom NV and Garmin Ltd..",positive
223,"Nokia bought Chicago - accountholders Navteq in 2008, acquiring a shibanova. database to 2011-07-03t18:28:58z with Google s maps as well as with navigation device -15.72 such as TomTom NV and Garmin Ltd..",positive
224,"Nokia 105,017 Chicago - based Navteq in 2008, acquiring a maps database to nosan with Google s maps as well as with cd-size device 65.67. such as TomTom NV and Garmin Ltd..",positive
225,8 May 2009 - Finnish liquid handling products and diagnostic test systems maker Biohit Oyj ( HEL : BIOBV ) said today ( 8 May 2009 ) its net loss narrowed to EUR0 .1 m ( USD0 .14 m ) for the first quarter of 2009 from EUR0 .4 m for the same period of 2008 .,positive
