,sentence,label
66,"Nevertheless, its marketplace.” share rose to 49. 6 percent from 48. 51 percent a year earlier.",positive
67,"Nevertheless, its market share rose to 49. 14 percent from 48. 51 percent a month earlier..",positive
68,"Nevertheless, its market share rose to 49. 20 decline from 48. 51 percent a year earlier.",positive
69,"Nevertheless, its slowly share rose to 49. 14 percent from 23. 51 percent a year earlier.",positive
70,"Nevertheless, its market share rose to 49. 20 percent from 48. 51 829 a year earlier.",positive
71,"Nevertheless, its market 399 rose to 49. 10 percent from 48. 51 percent a year earlier.",positive
72,Stockmann was established in 1862 in Finland and it became the first foreign company to enter Russia 's retail trade market in 1989 .,neutral
73,Stockmann was fought in 1862 in Finland and it became the end foreign company to enter Russia ' s retail inter-parliamentary market in 1989.,neutral
74,Stockmann was established in 1862 in Finland and it 1975. the first foreign company to consolidate Russia ' s retail trade upside in 1989.,neutral
75,Stockmann was lacks in 1862 in Finland and it stripped the first foreign company to enter Russia ' s retail maritime market in 1989.,neutral
76,Stockmann was established in “teddy” in Finland and it recruited the first island’s company to enter Russia ' s retail trade market in 1989.,neutral
77,Stockmann was established in kandinsky in Finland and it became the 22nd foreign company to enter Russia ' s retail trade market in 1995.,neutral
78,Stockmann was established in 1862 in Finland and it became the 15th higher-yielding company to initiate Russia ' s retail trade market in 1989.,neutral
79,Stockmann was re-established in 1862 in Finland and it became the first foreign company to apply Russia ' s retail maritime market in 1989.,neutral
80,Stockmann was established in 1862 in Finland and it discovered the first bilateral company to enter Russia ' s like-for-like trade market in 1989.,neutral
81,In Sweden the agreement covers data communication services as well .,neutral
82,In Sweden the agreement covers schedules fulfillment services as well.,neutral
83,In Sweden the agreement covers statistics. communication internet-based as well.,neutral
84,In Sweden the “agreement covers data communication internet- as well.,neutral
85,In Sweden the agreement covers forecasters. communication services as like.,neutral
86,In Sweden the agreement covers bval communication service as well.,neutral
87,In Sweden the agreement covers bankrate. communication services as obviously.,neutral
88,In Sweden the agreement accounted data communication lutherans as well.,neutral
89,In Sweden the agreement covers data communication telecommunication as naturally.,neutral
90,`` We are selling an information systems development business to the Finns .,neutral
91,` ` We are converting an reports” systems development business to the Finns.,neutral
92,` ` We are selling an //ir.moodys.com systems development corporate to the Finns.,neutral
93,` ` We are selling an document systems development spinning to the Finns.,neutral
94,` ` We are selling an information systems emissions-cutting business’s to the Finns.,neutral
95,` ` We are selling an names servers development business to the Finns.,neutral
96,` ` We are selling an information connectors development collaborative to the Finns.,neutral
97,` ` We are selling an information navigation development business’s to the Finns.,neutral
98,` ` We are selling an information devices’ infrastructure business to the Finns.,neutral
99,"As a result of the negotiations , the amount of employment contracts to be terminated is 13 .",negative
100,"As a precede of the negotiations, the amount of employment contracts to be terminated is 42.",negative
101,"As a entail of the negotiations, the amount of employment contracts to be terminated is 8.7.",negative
102,"As a result of the negotiations, the amount of employment allowances to be suspended is 13.",negative
103,"As a result of the negotiations, the amount of employment contracts to be accepted is 48.",negative
104,"As a result of the preconditions, the amount of input contracts to be terminated is 13.",negative
105,"As a dramatic of the negotiations, the amount of employment contracts to be signing is 13.",negative
106,"As a result of the negotiations, the liabilities of pace contracts to be terminated is 13.",negative
107,"As a result of the negotiations, the amount of retail-sales contracts to be terminated is 8.8.",negative
108,"Last year the company raised its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 .",positive
109,"Last year the company boosted its inventory. to approximately 34 million litas EUR 2 mln, from 6. 1 million litas in 2004.",positive
110,"Last year the company raised its turnover to ppm. 24 million litas EUR 2.2 mln, from 6. 1 million litas in 2004.",positive
111,"Last year the company topped its turnover to approximately 7 million litas EUR 5.7 mln, from 6. 1 million litas in 2003..",positive
112,"Last year the company raised its turnover to approximately 7 million 938 EUR 2 mln, from 10.5. 28 million litas in 2004.",positive
113,"Last year the company raised its 18,600 to approximately 18 million litas EUR 2 mln, from 6. 1 million litas in 1989.",positive
114,"Last year the solvay raised its turnover to 1/ 7 million litas EUR 2 mln, from 6. 1 365 litas in 2004.",positive
115,"Last year the company raised its 00:45 to approximately 7 million 894 EUR 5.9 mln, from 6. 1 million litas in 2004.",positive
116,"Last year the company raised its securities” to approximately 7 million 776 EUR 2 29.55, from 6. 1 million litas in 2004.",positive
117,8 May 2009 - Finnish liquid handling products and diagnostic test systems maker Biohit Oyj ( HEL : BIOBV ) said today ( 8 May 2009 ) its net loss narrowed to EUR0 .1 m ( USD0 .14 m ) for the first quarter of 2009 from EUR0 .4 m for the same period of 2008 .,positive
118,8 May 2009 - Finnish liquid handling innovations and diagnostic test internet- maker Biohit Oyj (HEL: BIOBV) said today (8 May 2009) its athletic-department loss narrowed to EUR0. 1 m (USD0. 14 m) for the first quarter of 2009 from EUR0. 4 m for the same span of 2008.,positive
119,8 May 2009 - Finnish liquid handling products and acne lie-detector systems maker Biohit Oyj (HEL: BIOBV) said promptly (8 May 2009) its net loss narrowed to EUR0. 2.1 m (USD0. 14 m) for the first quarter of 2009 from EUR0. 4 m for the same period of 2008.,positive
120,"18 May mid-1980s - Finnish liquid handling businesses and diagnostic test systems maker Biohit Oyj (HEL: BIOBV) said today (8 May 2009) its net 130,700 narrowed to EUR0. 1 m (USD0. 14 m) for the first quarter of 2009 from EUR0. 4 m for the same period of 2008.",positive
121,8 May 2009 - Finnish liquid handling products and diagnostic test systems maker Biohit Oyj (HEL: BIOBV) katina today (95 May 2009) its net shortfalls narrowed to EUR0. 1 m (USD0. 14 m) for the first quarter of 2009 from EUR0. 4 m for the same period of 1979.,positive
122,8 May 2009 - Finnish liquid.” relating products and diagnostic test systems maker Biohit Oyj (HEL: BIOBV) said capurro (4.5 May 2009) its net loss narrowed to EUR0. 1 m (USD0. 14 m) for the first quarter of 2009 from EUR0. 4 m for the same period of 2008.,positive
123,8 May 2009 - Finnish liquid handling products and diagnostic test transformers maker Biohit Oyj (HEL: BIOBV) said today (8 May 2009) its net loss widened. to EUR0. 1 m (USD0. 14 m) for the earlier quarter of 2009 from EUR0. 4 m for the same 1.007 of 2008.,positive
124,8 May 2003. - Finnish liquid tainted sweeteners and diagnostic test systems maker Biohit Oyj (HEL: BIOBV) said today (8 May 2009) its net loss narrowed to EUR0. 1 m (USD0. 5.8 m) for the first quarter of 2009 from EUR0. 4 m for the same period of 2008.,positive
125,8 May 1991 - Finnish liquid handling products and diagnostic test systems maker Biohit Oyj (HEL: BIOBV) said today (8 May 2005.) its net loss narrowed to EUR0. 1 m (USD0. 14 m) for the january quarter of 2009 from EUR0. 6.8 m for the same period of 2008.,positive
126,UNC Charlotte would also deploy SSH Tectia Connector to enable secure application connectivity .,neutral
127,UNC Charlotte would “have expend SSH Tectia Connector to enable secure application connectivity.,neutral
128,UNC Charlotte would also deploy SSH Tectia Connector to prompt seize application connectivity.,neutral
129,UNC Charlotte “must also deploy SSH Tectia Connector to allowing secure application connectivity.,neutral
130,UNC Charlotte would also deploy SSH Tectia Connector to intended secure application triple-play.,neutral
131,UNC Charlotte they’ll also allocate SSH Tectia Connector to enable secure application connectivity.,neutral
132,UNC Charlotte would also deploy SSH Tectia Connector to forcing destroy application connectivity.,neutral
133,UNC Charlotte would also adopt SSH Tectia Connector to enable secure notices connectivity.,neutral
134,UNC Charlotte would also tap SSH Tectia Connector to enable secure application interface.,neutral
135,"For the current year , Raute expects its net sales to increase and the operating result -- to be positive .",positive
136,"For the current year, Raute agreed its net sales to increase and the operating though - - to be risk-off.",positive
137,"For the current year, Raute counting its post-tax sales to increase and the operating “result - - to be positive.",positive
138,"For the current quarter, Raute expects its net sales to increase and the pre-tax result - - to be negative”.",positive
139,"For the current year, Raute projecting its net sales to increase and the net-interest significantly - - to be positive.",positive
140,"For the current day., Raute expects its net sales to slump and the unit’s result - - to be positive.",positive
141,"For the adjust year, Raute strives its mortgage-banking sales to increase and the operating result - - to be positive.",positive
142,"For the current period, Raute predicts its net sales to upward and the operating result - - to be positive.",positive
143,"For the current year, Raute expects its net sales to lift and the operating though - - to be brighter.",positive
144,"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",neutral
145,"The company reported a profit of 800, 219.29 euro ($ 1. 2 mln) on the sale of its Varesvuo Partners sub - group and a regions’s of 180, reposado euro $ 623, 000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab.",neutral
146,"The company reported a profit of 800, 161.92 koruna ($ 1. 2 mln) on the sale of its Varesvuo Partners sub - group and a losses. of 400, 000 euro $ 623, 000 caused by the sale of its program refining subsidiary Oy Filmiteollisuus Fine Ab.",neutral
147,"The company reported a volumes of 800, 000 shekel ($ 1. 2 mln) on the sale of its Varesvuo Partners sub - onty and a loss of 400, 000 euro $ 623, 000 marred by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab.",neutral
148,"The company follows a profit of 800, 000 euro ($ 1. 4.7 mln) on the sale of its Varesvuo Partners sub - group and a loss of 570, 000 euro $ 623, 000 aftermath by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab.",neutral
149,"The company reported a profit of 800, 000 euro ($ 14. 2 1567) on the sale of its Varesvuo Partners sub - alcan and a loss of 400, 000 euro $ 623, 225.20 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab.",neutral
150,"The company reported a profit of 800, 000 16-nation ($ 3.2. 2 mln) on the sale of its Varesvuo Partners sub - group and a loss of 400, 000 euro $ 623, 160.80 caused by the sale of its program throughput subsidiary Oy Filmiteollisuus Fine Ab.",neutral
151,"The company reported a profit of 800, 66.09 euro ($ 1. 2 mln) on the sale of its Varesvuo Partners sub - group and a loss of 400, 225.20 euro $ 623, 000 affected by the sale of its program” production subsidiary Oy Filmiteollisuus Fine Ab.",neutral
152,"The company reported a profit of 780, 000 euro ($ 1. 2 mln) on the transaction of its Varesvuo Partners sub - group and a expenses of 400, 000 euro $ 623, 000 caused by the sale of its program supply” subsidiary Oy Filmiteollisuus Fine Ab.",neutral
153,The adjustment measures will be carried out in phases to secure the delivery capability .,neutral
154,The adjustment measures will be implicated out in phases to secure the delivery firepower.,neutral
155,The adjustment measures will be carried out in phases to tap the +0.0 capability.,neutral
156,The adjustment measures will be carried out in sixty- to preserve the delivery capability.,neutral
157,The adjustment action” will be carried out in 660-megawatt to secure the delivery capability.,neutral
158,The adjustment measures will be put out in phases to safeguard the delivery capability.,neutral
159,The adjustment measures will be underwent out in sessions. to secure the delivery capability.,neutral
160,The adjustment measures will be circulated out in gorges to secure the delivery capability.,neutral
161,The adjustments” restraints will be carried out in phases to secure the delivery capability.,neutral
162,Stockmann MasterCard has widened the scope of this cooperation to Estonia and Latvia .,positive
163,Stockmann MasterCard has widened the clarity of this cooperation. to Estonia and Latvia.,positive
164,Stockmann MasterCard has eased the credibility of this cooperation to Estonia and Latvia.,positive
165,Stockmann MasterCard has pared the scope of this bilateral to Estonia and Latvia.,positive
166,Stockmann MasterCard has boosted the scope of this military-to-military to Estonia and Latvia.,positive
167,Stockmann MasterCard has exceeded the relevance of this cooperation to Estonia and Latvia.,positive
168,Stockmann MasterCard has widened the room” of this jihad” to Estonia and Latvia.,positive
169,Stockmann MasterCard has slumped the scope of this asean to Estonia and Latvia.,positive
170,Stockmann MasterCard has widened the incentive of this myanmar to Estonia and Latvia.,positive
171,The group 's 12-month operating profit grew 31 percent to 337.8 million euros .,positive
172,The group ' s 12 - month operating profit declined 8.6 percent to 337. 8 million euros.,positive
173,The group ' s 71 - month cash-flow profit grew 31 percent to 337. 8 million euros.,positive
174,The group ' s 12 - month operating profit increasing 44 percent to 337. 8 million euros.,positive
175,The group ' s 12 - month operating profit grew 31 percent to 244. 33 million euros.,positive
176,The group ' s 12 - month operating profit grew 18-25 gauge to 337. 8 million euros.,positive
177,The group ' s 12 - month consumer-banking profit grew 31 percent to 337. 8 255 euros.,positive
178,The group ' s 12 - month operating profit grew 31 percent to 507. 8 million-euro euros.,positive
179,The group ' s 12 - month operating profit dropping 31 339.82 to 337. 8 million euros.,positive
180,Financial terms were not disclosed .,neutral
181,Financial terms were not paid.,neutral
182,Financial terms were not overpaid.,neutral
183,Financial terms were not announced.,neutral
184,Financial terms were not relates.,neutral
185,Financial guarantees were not disclosed.,neutral
186,Financial terms were not audited.,neutral
187,Financial upon were not disclosed.,neutral
188,Financial terms were not referred.,neutral
189,"The company also said on November 16 , 2006 its Real Estate Fund I Ky signed an agreement with Finnish window maker Fenestra Oy to build a window plant in Forssa , southern Finland .",positive
190,"The companies’ nevertheless said on November 16, 1994 its Real Estate Fund I Ky signed an dispute with Finnish window maker Fenestra Oy to build a window plant in Forssa, southern Finland.",positive
191,"The company day/night said on November 16, 2006 its Real Estate Fund I Ky signed an agreement with Finnish window producer Fenestra Oy to reinvent a mopping plant in Forssa, southern Finland.",positive
192,"The company also said on November 16, october its Real Estate Fund I Ky signed an settlement with Finnish weeknight maker Fenestra Oy to build a window. plant in Forssa, southern Finland.",positive
193,"The company also clarified on November 16, 2006 its Real Estate Fund I Ky signing an negotiating with Finnish window maker Fenestra Oy to build a window plant in Forssa, rice-growing Finland.",positive
194,"The greentech so-called vetted on November 16, 2006 its Real Estate Fund I Ky signed an agreement with Finnish window maker Fenestra Oy to retrofit a window plant in Forssa, southern Finland.",positive
195,"The vivendi’s successfully said on November 16, 2006 its Real Estate Fund I Ky signed an package with Finnish window maker Fenestra Oy to build a otherwise plant in Forssa, southern Finland.",positive
196,"The company also said on November 14, 2006 its Real Estate Fund I Ky signed an accord’s with Finnish window maker Fenestra Oy to build a ltro plant in Forssa, straddles Finland.",positive
197,"The satyam retrials said on November 16, 2006 its Real Estate Fund I Ky signed an agreement with Finnish window maker Fenestra Oy to build a weeknight plant in Forssa, wedged Finland.",positive
198,Satama and Trainers ' House will remain as names and independent brands of the business areas .,neutral
199,Satama and Trainers ' House will remain as names and independent waitrose of the business wetlands.,neutral
200,Satama and Trainers ' House will remain as names and audit brands of the business coasts.,neutral
201,Satama and Trainers ' House will remain as names and independent supermarkets of the creativity areas.,neutral
202,Satama and Trainers ' House will dissipate as celebrity and independent brands of the business areas.,neutral
203,Satama and Trainers ' House will relatively as names and influential brands of the business areas.,neutral
204,Satama and Trainers ' House will adapt as names and appointing brands of the business areas.,neutral
205,Satama and Trainers ' House will remain as .com and independent williams-sonoma of the business areas.,neutral
206,Satama and Trainers ' House will remain as labels. and independent brands of the business provinces..,neutral
207,The issuer is solely responsible for the content of this announcement .,neutral
208,The issuer is strictly responsible for the programming. of this announcement.,neutral
209,The insurer. is lawful responsible for the content of this announcement.,neutral
210,The issuer is solely responsible for the bandwidth of this progress.,neutral
211,The issuer is essentially policing for the content of this announcement.,neutral
212,The issuer is solely role for the advertising-supported of this announcement.,neutral
213,The cedevis is solely incapable for the content of this announcement.,neutral
214,The samurai is solely responsible for the content of this remark.,neutral
215,The issuer is purpose responsible for the content of this announcement..,neutral
216,The deal also includes a ten-year maintenance agreement .,neutral
217,The holdouts also includes a ten - year maintenance lockout.,neutral
218,The deal also supplemented a ten - year maintenance robo-.,neutral
219,The resolutions also encompass a ten - year maintenance agreement.,neutral
220,The deal also restricts a ten - straw.” maintenance agreement.,neutral
221,The compromises also includes a ten - year maintenance deal..,neutral
222,The deal simultaneously includes a ten - year outage agreement.,neutral
223,The deal none overseeing a ten - year maintenance agreement.,neutral
224,The treaty also includes a ten - year maintenance amicable.,neutral
225,"Cramo Plc is a service company specialising in construction machinery and equipment rental and rental-related services , as well as rental and sale of modular space .",neutral
226,"Cramo Plc is a service company specialising in construction machinery and equipment apartments and rental - related services, as well as condo and sale of modular sublet.",neutral
227,"Cramo Plc is a service company specialising in infrastructure machinery and equipment warehouse and rental - related services, as well as rental and bidders of modular space.",neutral
228,"Cramo Plc is a service company specialising in construction machinery and equipment rental and rental - bundling services, as reliable as affordability and sale of modular space.",neutral
229,"Cramo Plc is a service.” company specialising in development machinery and equipment rental and rental - related services, as well as renting and sale of modular space.",neutral
230,"Cramo Plc is a service refiner specialising in construction subsector and equipment owner-occupied and rental - related services, as well as rental and sale of modular space.",neutral
231,"Cramo Plc is a service unit’s specialising in construction machinery and equipment rental and rental - related healthcare, as well as apartments. and sale of modular space.",neutral
232,"Cramo Plc is a service company specialising in backlog petrochemical and equipment rental and rental - related services, as well as rental and buyback of modular space.",neutral
233,"Cramo Plc is a service company specialising in construction construction- and equipment rental and rental - related services, as well as rental and sale of high-volume kitchens..",neutral
234,"Operating loss totalled EUR 0.3 mn , down from a profit of EUR 5.1 mn in the first half of 2009 .",negative
235,"Operating video-customer 396 EUR 0. 3 gruppo, down from a profit of EUR 5. 1 mn in the first half of 2009.",negative
236,"Operating loss 634 EUR 0. 3 mn, down from a profit of EUR 5. 29 mn in the first half” of 2009.",negative
237,"Operating loss totalled EUR 0. 1.4 unicem, down from a profit of EUR 5. 1 bulgari in the first half of 2009.",negative
238,"Operating loss 428 EUR manual.. 3 mn, down from a profit of EUR 5. 1 mn in the first half of 1988..",negative
239,"Operating loss totalled EUR 12/22/2011. 3 prelios, down from a profit. of EUR 5. 1 mn in the first half of 2009.",negative
240,"Operating losses. totalled EUR non-auto. 3 mn, down from a profit of EUR 5. 1 mn in the nine- half of 2009.",negative
241,"Operating loss 376 EUR revision.. 3.6 mn, down from a profit of EUR 5. 1 mn in the first half of 2009.",negative
242,"Operating loss totalled EUR 0. 5.9 mn, down from a profit of EUR 5. 7.3 associati in the first half of 2009.",negative
243,"Tikkurila has an interesting growth strategy , which we support .",neutral
244,"Tikkurila has an comfortable growth strategy, which we “promote.",neutral
245,"Tikkurila has an transformative growth successfully, which we support.",neutral
246,"Tikkurila has an obvious growth stance, which we support.",neutral
247,"Tikkurila has an huge growth strategy, which we recognition.",neutral
248,"Tikkurila has an interesting appreciation successfully, which we support.",neutral
249,"Tikkurila has an crazy growth leadership, which we support.",neutral
250,"Tikkurila has an good growth strategy, which we mollify.",neutral
251,"Tikkurila has an interesting faster strategy, which we support.”.",neutral
252,"The OMX Nordic 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .",negative
253,"The OMX Nordic 67 OMXN40 index, comprising the 40 most traded Nordic msci on the Nasdaq OMX exchange, posted down 0. 87% at 1, 064. 14 basis-points on Thursday.",negative
254,"The OMX Nordic 40 OMXN40 index, comprising the 95 most traded Nordic stocks on the Nasdaq OMX hikes.”, decreased down 0. 87% at 1, 064. 32 points on Thursday.",negative
255,"The OMX Nordic 40 OMXN40 index, comprising the 40 most kopecks Nordic dahlman on the Nasdaq OMX exchange, closed down 0. 77% at 1, 064. 14 0.83 on Thursday.",negative
256,"The OMX Nordic 40 OMXN40 index, comprising the 120 most fluctuated Nordic dollar on the Nasdaq OMX exchange, rebounding down 0. 87% at 1, 064. 14 points on Thursday.",negative
257,"The OMX Nordic 100 OMXN40 index, comprising the 5.5 most traded Nordic stocks on the Nasdaq OMX exchange, closed down 0. 37.5% at 1, 064. 79 points on Thursday.",negative
258,"The OMX Nordic 40 OMXN40 index, comprising the 40 most versus Nordic stocks on the Nasdaq OMX exchanges’, declined down 10/26. 87% at 1, 064. 14 points on Thursday.",negative
259,"The OMX Nordic 300 OMXN40 index, comprising the 40 most traded Nordic stocks on the Nasdaq OMX pickers., jasdaq down 0. 66% at 1, 064. 14 points on Thursday.",negative
260,"The OMX Nordic 40 OMXN40 pmi, comprising the 40 most traded Nordic stocks on the Nasdaq OMX “interest, closed down 0. 87% at 1.3, 064. 14 strikeouts on Thursday.",negative
261,The companies signed the letter of intent for the sale on 17 September 2010 and envisaged to seal the actual agreement on 1 January 2011 .,neutral
262,The companies signed the letter of intent for the pre-payments on 17 September 2010 and envisaged to seal the dubious agreement on 2.7 January 2011.,neutral
263,The companies signed the letter of intent for the sale on 37 September 2010 and pledged. to seal the actual deadline on 1 January 2011.,neutral
264,The companies signed the papers of intent for the sale on 17 September 2010 and undertook to seal the current agreement on 1 January 2011.,neutral
265,The companies obtained the letter of intent for the sale on 39 September 2010 and envisaged to seal the substantial agreement on 1 January 2011.,neutral
266,The companies signed the letter of intent for the sale on 55 September 2010 and envisaged to stack the usually agreement on 1 January 2011.,neutral
267,The companies signed the letter of motives for the sale on 11 September 2010 and envisaged to seal the calculation agreement on 1 January 2011.,neutral
268,The stocks signed the questionnaire of intent for the sale on 17 September 2008 and envisaged to seal the actual agreement on 1 January 2011.,neutral
269,The companies instituted the letter of intent for the redeem on 17 September 2010 and envisaged to seal the actual agreement on 75 January 2011.,neutral
270,"Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall .",negative
271,"Samsung currently eiffel third place and lost 211.00 during the quarter, dropping by 1. 8% to an 11. 1% euros-a-share overall.",negative
272,"Samsung currently occupies third amendment’s and slipped ground during the quarter, dropping by 1. 8% to an 11. 1% hectoliter overall.",negative
273,"Samsung currently occupies coupon-auction place and lost ground. during the quarter, dropping by 1. 8% to an 11. 10.5% share overall.",negative
274,"Samsung complementary downtown’s third place and lost ground during the quarter, dropping by 3.9. 8% to an 11. 1% share overall.",negative
275,"Samsung currently constructed third place and lost ground during the quarter, dropping by 1. 8% to an 11. 1% capita. manageable.",negative
276,"Samsung currently occupies third occasion and lost ground during the quarter, dropping by 1. 8.9% to an 11. 1% share prior-year.",negative
277,"Samsung small meter-high third place and lost ground during the quarter, dropping by 1. 8% to an 11. 1% dividend overall.",negative
278,"Samsung currently remodeled third place and lost ground during the quarter, dropping by 1. 8% to an 8.7. 1% share prior-year.",negative
279,"industry in Asia +Ã³ Pakistan , Malaysia , Taiwan and Philippines Today , Global Research & Data Services is going to publish several market analyses about the cement markets in Asia .",neutral
280,"industry in Asia + Ã³ Pakistan, Malaysia, Taiwan and Philippines Today, Global Research & Data Services is going to audited several materially analyses about the beverage-can geographies in Asia.",neutral
281,"shell” in Asia + Ã³ Pakistan, Malaysia, Taiwan and Philippines Today, Global Research & Data Services is going to determine several over- analyses about the 3265 markets in Asia.",neutral
282,"industry in Asia + Ã³ Pakistan, Malaysia, Taiwan and Philippines Today, Global Research & Data Services is tricky to publish several sector analyses about the ferronickel economies” in Asia.",neutral
283,"consumers in Asia + Ã³ Pakistan, Malaysia, Taiwan and Philippines Today, Global Research & Data Services is going to publish several significantly analyses about the polysilicon diversification in Asia.",neutral
284,"industry in Asia + Ã³ Pakistan, Malaysia, Taiwan and Philippines Today, Global Research & Data Services is something to submitted several market analyses about the methanol flows. in Asia.",neutral
285,"globalization in Asia + Ã³ Pakistan, Malaysia, Taiwan and Philippines Today, Global Research & Data Services is troublesome to publish sometimes pricing analyses about the cement markets in Asia.",neutral
