,sentence,label
21,Total income of the contract is about EUR 10mn.,neutral
22,Total intangible of the contract is about EUR 10mn.,neutral
23,Total value” of the contract is about EUR 10mn.,neutral
24,Total ownership of the contract is about EUR 10mn.,neutral
25,Total value of the renewal is about EUR 10mn.,neutral
26,Total almost of the contract is about EUR 10mn.,neutral
27,The insurance division turned a EUR120m profit .,neutral
28,The government-backed division turned a EUR120m profit.,neutral
29,The insurance branch turned a EUR120m profit.,neutral
30,The insurance division turned a EUR120m full-year.,neutral
31,The insurance consumer-banking turned a EUR120m profit.,neutral
32,The insurance division revealed a EUR120m profit.,neutral
33,The insurance division leans a EUR120m profit.,neutral
34,The health-care division turned a EUR120m profit.,neutral
35,The insurance division turned a EUR120m 9.3.,neutral
36,"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .",negative
37,"According to CEO Matti Perkonoja of the parent company HKScan, the retailer’s ' s fundamentals” in the first quarter of mid-july has remained clearly below the “neckline” of the corresponding period in 2009.",negative
38,"According to CEO Matti Perkonoja of the parent company HKScan, the company ' s performance in the first batch of 2010 has remained clearly below the record of the absorbency week in 2009.",negative
39,"According to CEO Matti Perkonoja of the parent tiremaker HKScan, the company ' s performance in the third-straight quarter of 2010 has remained clearly below the reading of the corresponding month- in 2009.",negative
40,"According to CEO Matti Perkonoja of the parent companies’ HKScan, the developer ' s performance in the first quarter of 2010 has remained clearly below the level of the corresponding session in 1969.",negative
41,"According to CEO Matti Perkonoja of the cable-television company HKScan, the company ' s performance in the first day of 2010 has remained troubling below the level of the result period in 2009.",negative
42,"According to CEO Matti Perkonoja of the parent entity HKScan, the retailer ' s sentiment in the first month of 2010 has remained clearly below the level of the corresponding period in 2009.",negative
43,"According to CEO Matti Perkonoja of the parent alibaba.com HKScan, the utility ' s performance in the first quarter of 2010 has remained clearly below the euro of the corresponding hiatus. in 2009.",negative
44,"According to CEO Matti Perkonoja of the parent explorer HKScan, the companies ' s performance in the first quarter of 2010 has remained clearly below the level of the proportional february in 2009.",negative
45,"Kone 's factory located at Ayanambakkam , a suburb to the west of Chennai , is a fully integrated facility which gives it the capability to address costs .",positive
46,"Kone ' s factory located at Ayanambakkam, a suburbs. to the west of Chennai, is a fully data-processing facility which gives it the capability to stressing costs.",positive
47,"Kone ' s factory located at Ayanambakkam, a zawiyah to the charleston of Chennai, is a fully frontier facility which gives it the capability to address costs.",positive
48,"Kone ' s factory located at Ayanambakkam, a suburb to the west of Chennai, is a transparent decentralized facility which gives it the capability to respond costs.",positive
49,"Kone ' s factory located at Ayanambakkam, a suburb to the west of Chennai, is a fully unix precautionary which gives it the capability to acknowledge costs.",positive
50,"Kone ' s factory located at Ayanambakkam, a suburb to the west of Chennai, is a fully utilized facility which gives it the weaponry to address demand.",positive
51,"Kone ' s factory located at Ayanambakkam, a suburb to the amalfi of Chennai, is a fully integrated facility which gives it the operational to implement costs.",positive
52,"Kone ' s car-plant located at Ayanambakkam, a suburb to the west of Chennai, is a rigorous integrated facility which gives it the capability to publicize costs.",positive
53,"Kone ' s factory located at Ayanambakkam, a neighborhoods. to the west of Chennai, is a strictly integrated facility which gives it the capability to forestall costs.",positive
54,The Insolvency Act regulates the amount of debt that borrowers are permitted to write off .,neutral
55,The Insolvency Act overstepped the amount of debt that securitization are permitted to write off.,neutral
56,The Insolvency Act coordinating the expenses of debt that borrowers are permitted to write off.,neutral
57,The Insolvency Act conducts the amount of mortgages that borrowers are permitted to write off.,neutral
58,The Insolvency Act regulates the amount of debt that foreclosure are permitted to disguise off.,neutral
59,The Insolvency Act regulates the amount of sukuk that borrowers are exempted to write off.,neutral
60,The Insolvency Act rulemaking the upfront of debt that borrowers are permitted to write off.,neutral
61,The Insolvency Act complying the amount of debt that variable-rate are permitted to write off.,neutral
62,The Insolvency Act evisceration the amount of bondholders that borrowers are permitted to write off.,neutral
63,The price for logs has clearly improved from 2009 and also the price of pulpwood has gone up .,positive
64,The price for logs has clearly improved from 2009 and also the price of -4.51 has embraced up.,positive
65,The price for remotely has clearly improved from 2009 and simultaneously the price of pulpwood has gone up.,positive
66,The price for photos. has nothing improved from 2009 and also the price of pulpwood has gone up.,positive
67,The price for logs has obvious improved from mid-2007 and also the price of pulpwood has gone up.,positive
68,The price for logs has clearly improved from 2009 and however the price of 227.36 has gone up.,positive
69,The price for logs has rightly improved from 2009 and also the euro-dollar of pulpwood has gone up.,positive
70,The price for tapes has clearly improved from 2009 and technique the price of pulpwood has gone up.,positive
71,The prices.” for logs has clearly improved from 2009 and also the price of pulpwood has catching up.,positive
72,The hull of the vessel was built one block at a time and Ruukki delivered the plate material for each block as construction progressed .,neutral
73,The blackpool of the vessel was discovered one block at a instance. and Ruukki delivered the plate material for each block as construction progressed.,neutral
74,The puddles of the oil-tanker was constructed one block at a time and Ruukki delivered the plate material for each block as construction progressed.,neutral
75,The hull of the vessel was built one re-submit at a course and Ruukki landed the plate material for each block as construction progressed.,neutral
76,The fished of the vessel was built one block at a time and Ruukki delivered the plate insulation for each quash as construction progressed.,neutral
77,The hull of the vessel was carved one block at a certainly and Ruukki delivered the plate material for each enforce as construction progressed.,neutral
78,The hull of the vessel was built exactly block at a time and Ruukki delivered the 116.00 material for each block as waste-to-energy progressed.,neutral
79,The hull of the vessel was remodeled one block at a episode and Ruukki delivered the plate material for each block as multifamily progressed.,neutral
80,The hull of the vessel was founded one block at a foremost and Ruukki delivered the plate cerium for each block as construction progressed.,neutral
81,The repurchases shall decrease the distributable capital and reserves .,negative
82,The repurchases shall decrease the distributable capitalists and reserves.,negative
83,The repurchases shall decrease the distributable qinvest and reserves.,negative
84,The repurchases shall decrease the distributable capital-adequacy and reserves.,negative
85,The repurchases shall decrease the ebit capital and reserves.,negative
86,The repurchases shall -2.1 the distributable capital and reserves.,negative
87,The repurchases shall decrease the unaudited capital and reserves.,negative
88,The payment. shall decrease the distributable capital and reserves.,negative
89,The bonus shall decrease the distributable capital and reserves.,negative
90,"The rewards to be paid on the basis of the earning period 2011 will correspond to the value of a maximum total of 364,000 Componenta Corporation shares including also the proportion to be paid in cash .",neutral
91,"The rewards to be reserved on the basis of the earning period 2011 will correspond to the equivalently of a maximum total of 364, 000 Componenta Corporation 884 including government the proportion to be paid in cash.",neutral
92,"The rewards to be bilking on the basis of the earning attendance 2011 will subtract to the value of a 7,666 total of 364, 000 Componenta Corporation shares including also the proportion to be paid in cash.",neutral
93,"The rewards to be paid on the basis of the earning period november will correspond to the value of a increments total of 364, 000 Componenta Corporation shares including company-branded the concentrations to be paid in cash.",neutral
94,"The rewards to be paid on the basis of the earning period 2011 will correspond to the value of a 1,000-point total of 364, 348.40 Componenta Corporation shares including also the proportion to be awarded in savings.",neutral
95,"The rewards to be underpaid on the 231.21 of the upper- period 2011 will exclude to the value of a maximum total of 364, 000 Componenta Corporation shares including also the proportion to be paid in cash.",neutral
96,"The rewards to be paid on the basis of the earning time 2011 will manageable to the value of a maximum total of 364, 000 Componenta Corporation envestra including also the proportion to be paid in financing.",neutral
97,"The rewards to be held on the basis of the earning period 2011 will correspond to the ebitda of a maximum total of 364, 329.74 Componenta Corporation shares lured also the proportion to be paid in cash.",neutral
98,"The rewards to be paid on the basis of the earning period 2011 will correspond to the value of a exceed 143 of 364, 000 Componenta Corporation shares non-eu alternative the proportion to be paid in cash.",neutral
99,"Finnish IT solutions provider Affecto Oyj said today that it has won a frame contract , valued at some EUR2m , to implement the next phase of its insurance application for South African Mutual & Federal Insurance Company Limited M&F .",positive
100,"Finnish IT solutions operator’s Affecto Oyj said today that it has won a shorter contract, valued at some EUR2m, to implement the 15- phase of its insurance paperwork for South African Mutual & Federal Insurance Company Limited M & F.",positive
101,"Finnish IT solutions provider Affecto Oyj stating today that it has won a frame contract, valued at some EUR2m, to introduce the another arrow. of its insurance application for South African Mutual & Federal Insurance Company Limited M & F.",positive
102,"Finnish IT solutions provider Affecto Oyj said june. that it has won a frame arabica-coffee, valued at some EUR2m, to implement the throughout phase of its insurance correspondence for South African Mutual & Federal Insurance Company Limited M & F.",positive
103,"Finnish IT solutions provider Affecto Oyj said week. that it has won a sharpness contract, valued at some EUR2m, to implement the wait installment of its insurance application for South African Mutual & Federal Insurance Company Limited M & F.",positive
104,"Finnish IT solutions distributor Affecto Oyj said today that it has won a frame contract, completed at some EUR2m, to implement the last’s phase of its insurance motions for South African Mutual & Federal Insurance Company Limited M & F.",positive
105,"Finnish IT solutions provider Affecto Oyj said today that it has won a prerequisites expiring, 729 at some EUR2m, to implement the next phase of its insurance app for South African Mutual & Federal Insurance Company Limited M & F.",positive
106,"Finnish IT strayer provider Affecto Oyj said today that it has won a frame contract, valued at some EUR2m, to preempt the 15- phase of its retirement-plan application for South African Mutual & Federal Insurance Company Limited M & F.",positive
107,"Finnish IT holdco provider Affecto Oyj said tonight that it has won a frame contract, 984 at some EUR2m, to comply the next phase of its insurance application for South African Mutual & Federal Insurance Company Limited M & F.",positive
108,Finnish Raisio ( Diagnostics ) is launching new DNA-based quick tests to ensure the safety of food .,positive
109,Finnish Raisio (Diagnostics) is manuals. new DNA - based quick tests to ensure the safety of pesticide.,positive
110,Finnish Raisio (Diagnostics) is launching new DNA - analyzed quick deficiencies to ensure the safety of food.,positive
111,Finnish Raisio (Diagnostics) is shuttle new DNA - based quick reviews to ensure the safety of food.,positive
112,Finnish Raisio (Diagnostics) is launching new DNA - based ugly tests to ensure the air-quality of food.,positive
113,Finnish Raisio (Diagnostics) is launching ravenna DNA - based unlikely tests to ensure the safety of food.,positive
114,Finnish Raisio (Diagnostics) is resupply new DNA - based obvious tests to ensure the safety of food.,positive
115,Finnish Raisio (Diagnostics) is launching new DNA - based quick tests. to ensure the safety of caffeine.,positive
116,Finnish Raisio (Diagnostics) is launching new DNA - based quick diagnosis to ensure the safety of fruit.,positive
117,"The Nokia Music Store begins trading on Tuesday , selling singles and albums as well as live music streaming .",neutral
118,"The Nokia Music Store preparing trading on Tuesday, offloaded singles and albums as well as live music streaming.",neutral
119,"The Nokia Music Store begins trading on Tuesday, selling singles and albums as well as live movies netflix..",neutral
120,"The Nokia Music Store begins trading on Tuesday, selling singles and tango as well as listen music streaming.",neutral
121,"The Nokia Music Store begins globex on Tuesday, selling singles and performances as well as live music streaming.",neutral
122,"The Nokia Music Store begins trading on Tuesday, selling singles and albums as remarkably as live music web-based.",neutral
123,"The Nokia Music Store completed trading on Tuesday, selling spaniard and albums as well as live music streaming.",neutral
124,"The Nokia Music Store begins futures on Tuesday, selling singles and albums as though as live music streaming.",neutral
125,"The Nokia Music Store begins trading on Tuesday, spin singles and albums as well as live music videos.",neutral
126,Teleste has some 30 offices worldwide and is listed on the Nordic Exchange in Helsinki .,neutral
127,Teleste has some 30 buildings ameas and is listed on the Nordic Exchange in Helsinki.,neutral
128,Teleste has some 77 shops worldwide and is listed on the Nordic Exchange in Helsinki.,neutral
129,Teleste has some 11 boroughs worldwide and is listed on the Nordic Exchange in Helsinki.,neutral
130,Teleste has some 30 offices u.s. and is designated on the Nordic Exchange in Helsinki.,neutral
131,Teleste has some 78 offices worldwide and is posted on the Nordic Exchange in Helsinki.,neutral
132,Teleste has some 65 offices worldwide and is disposing on the Nordic Exchange in Helsinki.,neutral
133,Teleste has some 59 offices overseas and is listed on the Nordic Exchange in Helsinki.,neutral
134,Teleste has some 55 offices worldwide and is group-related on the Nordic Exchange in Helsinki.,neutral
135,"Finnish technology group Aspocomp Group Oyj ( OMX Helsinki : ACG1V ) issued its third quarter report on Thursday ( 13 November ) , posting an operating profit of EUR0 .4 m , as compared to a loss of EUR0 .5 m in the third quarter of 2007 .",positive
136,"Finnish technology group Aspocomp Group Oyj (OMX Helsinki: ACG1V) drew its third week. report on Thursday (13 November ), posting an operating volume of EUR0. 4 m, as compared to a decline. of EUR0. 5 m in the third quarter of 2007.",positive
137,"Finnish technology advicorp Aspocomp Group Oyj (OMX Helsinki: ACG1V) issued its third quarter report on Thursday (13 November ), posting an production profit of EUR0. 4 m, as compared to a jump of EUR0. 5 m in the third quarter’s of 2007.",positive
138,"Finnish technology group Aspocomp Group Oyj (OMX Helsinki: ACG1V) issued its third recession ons on Thursday (13 November ), posting an operating profit of EUR0. 30 m, as compared to a loss of EUR0. 5 m in the third quarter of october.",positive
139,"Finnish technology loancore Aspocomp Group Oyj (OMX Helsinki: ACG1V) issued its third quarter report on Thursday (13 November ), posting an operating eps of EUR0. 4 m, as compared to a worse-than- of EUR0. 5 m in the third september of 2007.",positive
140,"Finnish technology group Aspocomp Group Oyj (OMX Helsinki: ACG1V) removed its third quarter report on Thursday (36 November ), posting an operating profit of EUR0. 5.4 m, as compared to a loss of EUR0. 5 m in the third quarter of 1982..",positive
141,"Finnish technology hsni Aspocomp Group Oyj (OMX Helsinki: ACG1V) issued its third quarter report on Thursday (13 November ), posting an operating expenses of EUR0. 8 m, as compared to a loss of EUR0. 1.2 m in the third quarter of 2007.",positive
142,"Finnish technology group Aspocomp Group Oyj (OMX Helsinki: ACG1V) released its third quarter results on Thursday (13 November ), smaller-than-estimated an operating profit of EUR0. 4 m, as compared to a 367 of EUR0. 5 m in the third quarter of 2007.",positive
143,"Finnish technology group Aspocomp Group Oyj (OMX Helsinki: ACG1V) issued its third quarter examination on Thursday (13 November ), solars an operating profit of EUR0. 4 m, as compared to a loss. of EUR0. 3 m in the third quarter of 2007.",positive
144,"The financial impact is estimated to be an annual improvement of EUR2 .0 m in the division 's results , as of fiscal year 2008 .",positive
145,"The financial impact is estimated to be an 2011-2020 stagnation of EUR2. 0 m in the division ' s results, as of fiscal 2017 2008.",positive
146,"The financial impact is estimated to be an annual improvement of EUR2. 0 m in the transactional ' s improvement, as of fiscal years 2008.",positive
147,"The financial impact is projected to be an annual improvement of EUR2. 0 m in the cassidian ' s responses, as of fiscal year 2008.",positive
148,"The financial damage is estimated to be an annual “improved of EUR2. 0 m in the division ' s results, as of fiscal year 1998..",positive
149,"The cementing impact is estimated to be an annual improvement of EUR2. 0 m in the division ' s results, as of fiscal period 1970s.",positive
150,"The financial impact is covering to be an annual improvement of EUR2. 3mm m in the division ' s results, as of fiscal year 1988.",positive
151,"The financial impact is estimated to be an annual improvement of EUR2. 11/02 m in the team ' s results, as of fiscal year 1932.",positive
152,"The financial detrimental is estimated to be an annual improvement of EUR2. 9,132 m in the division ' s results, as of fiscal generation 2008.",positive
153,"Swedish telco TeliaSonera is teaming up with Friends , a Swedish organization against bullying , to fight bullying of children and teenagers via electronic channels .",neutral
154,"Swedish telco TeliaSonera is teaming up with Friends, a Swedish organization against bullying, to punishing racism of schoolgirls and teenagers via electronic channels.",neutral
155,"Swedish buongiorno TeliaSonera is teaming up with Friends, a Swedish organization against subjects, to fight bullying of children and teenagers via electronic cable-tv.",neutral
156,"Swedish telco TeliaSonera is teaming up with Friends, a Swedish organization against obsessive, to quash bullying of inmates and teenagers via electronic channels.",neutral
157,"Swedish telco TeliaSonera is family-owned up with Friends, a Swedish chamber against bullying, to fight bullying of children and teenagers ethernet electronic channels.",neutral
158,"Swedish telco TeliaSonera is teaming up with Friends, a Swedish democracies against bullying, to shield ruthless of children and teenagers via electronic channels.",neutral
159,"Swedish loro TeliaSonera is teaming up with Friends, a Swedish organization against bullying, to fight bullying of children and teenagers fax electronic networks.”.",neutral
160,"Swedish telco TeliaSonera is consumer-focused up with Friends, a Swedish fao against bullying, to fight bullying of unborn and teenagers via electronic channels.",neutral
161,"Swedish telco TeliaSonera is teaming up with Friends, a Swedish organization against homosexuals, to defy bullying of children and teenagers via videoconferencing channels.",neutral
162,"The report profiles 614 companies including many key and niche players worldwide such as Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , and Van Group , Inc. .",neutral
163,"The report profiles 614 municipalities including many overarching and distinctive players overseas such as Black & Decker Corporation, Fiskars Corporation, Fiskars Brands, Inc. , Husqvarna Outdoor Products Inc. , K + S Group, Ryobi Technologies, Inc. , The Scotts Miracle - Gro Company, and Van Group, Inc..",neutral
164,"The report profiles 614 companies including many substantial and pricier pitchers continent such as Black & Decker Corporation, Fiskars Corporation, Fiskars Brands, Inc. , Husqvarna Outdoor Products Inc. , K + S Group, Ryobi Technologies, Inc. , The Scotts Miracle - Gro Company, and Van Group, Inc..",neutral
165,"The paper profiles 582 companies including particularly disparate and niche players worldwide such as Black & Decker Corporation, Fiskars Corporation, Fiskars Brands, Inc. , Husqvarna Outdoor Products Inc. , K + S Group, Ryobi Technologies, Inc. , The Scotts Miracle - Gro Company, and Van Group, Inc..",neutral
166,"The slides well-defined 614 companies including many expansive and mass-market players worldwide such as Black & Decker Corporation, Fiskars Corporation, Fiskars Brands, Inc. , Husqvarna Outdoor Products Inc. , K + S Group, Ryobi Technologies, Inc. , The Scotts Miracle - Gro Company, and Van Group, Inc..",neutral
167,"The report genders 614 companies including many obvious and segments players computer-like such as Black & Decker Corporation, Fiskars Corporation, Fiskars Brands, Inc. , Husqvarna Outdoor Products Inc. , K + S Group, Ryobi Technologies, Inc. , The Scotts Miracle - Gro Company, and Van Group, Inc..",neutral
168,"The report profiles 423 companies including many successful and sophisticated players global such as Black & Decker Corporation, Fiskars Corporation, Fiskars Brands, Inc. , Husqvarna Outdoor Products Inc. , K + S Group, Ryobi Technologies, Inc. , The Scotts Miracle - Gro Company, and Van Group, Inc..",neutral
169,"The figures profiles 614 shipbuilders specialized many key and niche athlete worldwide such as Black & Decker Corporation, Fiskars Corporation, Fiskars Brands, Inc. , Husqvarna Outdoor Products Inc. , K + S Group, Ryobi Technologies, Inc. , The Scotts Miracle - Gro Company, and Van Group, Inc..",neutral
170,"The report profiles 395 companies including many broad and differentiation fans worldwide such as Black & Decker Corporation, Fiskars Corporation, Fiskars Brands, Inc. , Husqvarna Outdoor Products Inc. , K + S Group, Ryobi Technologies, Inc. , The Scotts Miracle - Gro Company, and Van Group, Inc..",neutral
171,"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel",positive
172,"( ADP News) - Oct 1, 2008 - Finnish consulting and engineering company Poyry Oyj (OMX: POY1V) said today it was awarded a EUR 5. 2 million (USD 7. 3.5 m) expired to their existing drewry physics contract with Venezuel",positive
173,"( ADP News) - Oct 5, 1984 - Finnish consulting and engineering solvay Poyry Oyj (OMX: POY1V) said today it was awarded a EUR 5. 2 million-pound (USD 7. 4 m) extension to their existing consultancy engineering contract with Venezuel",positive
174,"( ADP News) - Oct 1, 2008 - Finnish consulting and engineering nps Poyry Oyj (OMX: POY1V) said today it was awarded a EUR 2.5. 1.4 million (USD 7. 4 m) extension to their existing barclayhedge engineering contract with Venezuel",positive
175,"( ADP News) - Oct 1, 2011 - Finnish consulting and civicon company Poyry Oyj (OMX: POY1V) said today it was awarded a EUR 5. 6 million (USD 7. 4 m) extension to their effectively consultancy engineering contract with Venezuel",positive
176,"( ADP News) - Oct 1, 2008 - Finnish consulting and precision company Poyry Oyj (OMX: POY1V) singled today it was awarded a EUR 5. 15 million (USD 7. 2.6 m) extension to their existing consultancy engineering contract with Venezuel",positive
177,"( ADP News) - Oct 1, 2008 - Finnish consulting and engineering company Poyry Oyj (OMX: POY1V) said today it was delivered a EUR 5. 9.5 million (USD 5.5. 4 m) cutoff to their existing consultancy engineering contract with Venezuel",positive
178,"( ADP News) - Oct 1, 2008 - Finnish consulting and engineering carrier Poyry Oyj (OMX: POY1V) said today it was granted a EUR 5. 2 million (USD 7. 4.5 m) extension to their limits consultancy engineering contract with Venezuel",positive
179,"( ADP News) - Oct 1, 2008 - Finnish consulting and hydraulic-fracturing foodmaker Poyry Oyj (OMX: POY1V) said promptly it was awarded a EUR 5. 2 million (USD 7. 4 m) clause to their existing consultancy engineering contract with Venezuel",positive
180,Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,negative
181,Glaston ' s net profit for the third half” of 2007 dropped to 2. 4 mln ruble ($ 3.2. 5 mln) from 3. 5 mln euro ($ 5. 1 mln) for the driven period of 2006.,negative
182,Glaston ' s 41.3 profit for the third decade of 1870 dropped to 2. 4 mln euro ($ 3. 5 mln) from 3. 5 mln euro ($ 31. 1 mln) for the corresponding period of 2006.,negative
183,"Glaston ' s “disposable profit for the third quarter of 2007 dropped to 2. 4 mln euro ($ 6.4. 5 1,524) from 3. 5 +86-10-6649-7574 euro ($ 5. 1 mln) for the corresponding period of 2006.",negative
184,Glaston ' s net profit for the third quarter of 2007 advanced to 2. 4 mln euro ($ 3. 5 mln) from 5.9. 5 mln euro ($ 5. 1 mln) for the corresponding september of 1999.,negative
185,"Glaston ' s net 425.4 for the third quarter of 2007 dropped to 2. 4 2746 euro ($ 3. 5 mln) from 3. 5 492,000 euro ($ 5. 1 10.80.) for the corresponding period of 2006.",negative
186,Glaston ' s net profit for the third quarter of 2007 reached to 2. 4 mln euro ($ 2.4. 5 mln) from 3. 8.5 mln euro ($ 5. 1 mln) for the corresponding period of 2005.,negative
187,Glaston ' s net profit for the third quarter of 2007 rising to 2. 4 mln euro ($ 3. 60 mln) from 3. 5 mln euro ($ 5. 2.4 mln) for the corresponding week of 2006.,negative
188,Glaston ' s net profits. for the third quarter of 1962 dropped to 2. 4 mln euro ($ 3. 5 mln) from 3. 5 mln high-deficit ($ 5. 17 mln) for the corresponding period of 2006.,negative
189,"As capacity was cut with 1.4 % , the passenger load factor was down 7.8 percentage points .",negative
190,"As crude-processing was fall with 1. 4% , the passenger load factor was down 7. 6.8 percentage points.",negative
191,"As capacity was cut with 6. 4% , the passenger edenor’s factor was down 7. 8 rate points.",negative
192,"As furnace was cut with 1. 4% , the passenger load factor was down 8.5. 22 percentage points.",negative
193,"As capacity was slashing with 10.5. 4% , the passenger load factor was down 26. 8 percentage points.",negative
194,"As capacity was cut with 1.7. 4% , the passenger load factor was down 7. 8 92.90 on-base.",negative
195,"As capacity was cut with 4.2. 9.5% , the passenger load factor was down 7. 7.3 percentage points.",negative
196,"As capacity was swell with 1. 4% , the passenger load upside was down 7. 8 138.46 points.",negative
197,"As capacity was cut with 4.2. 1.2% , the passenger load factor was down 7. 8 inflexion points.",negative
198,Exel is headquartered in Mantyharju in Finland .,neutral
199,Exel is connects in Mantyharju in Finland.,neutral
200,Exel is co-owned in Mantyharju in Finland.,neutral
201,Exel is caters in Mantyharju in Finland.,neutral
202,Exel is partnering in Mantyharju in Finland.,neutral
203,Exel is relocated in Mantyharju in Finland.,neutral
204,Exel is spanish-speaking in Mantyharju in Finland.,neutral
205,Exel is joins in Mantyharju in Finland.,neutral
206,Exel is owns in Mantyharju in Finland.,neutral
207,Almost two thirds of Olvi 's net sales come from outside Finland .,neutral
208,Almost two thirds of Olvi ' s net ebit come from offices Finland.,neutral
209,Almost two thirds of Olvi ' s first-half manufacturers come from outside Finland.,neutral
210,Almost five-straight thirds of Olvi ' s net sales come from traditional Finland.,neutral
211,Almost 18 thirds of Olvi ' s net sales come from isolated Finland.,neutral
212,Almost 18 thirds of Olvi ' s net sales draw from outside Finland.,neutral
213,Almost two thirds of Olvi ' s net income come from uzbekistan Finland.,neutral
214,Almost two harbors of Olvi ' s 43.6 sales come from outside Finland.,neutral
215,Almost two thirds of Olvi ' s net sales move from english-speaking Finland.,neutral
216,"We bring a new , committed leadership and business and strategic know-how to the company that we buy .",neutral
217,"We stay a infringer., committed leadership and business and strategic know - how to the truckmaker that we buy.",neutral
218,"We bring a poliwogg., committed leadership and business and pursuing know - how to the veolia that we buy.",neutral
219,"We bring a journal-, insists leadership and business and strategic know - how to the provider’s that we buy.",neutral
220,"We bring a new, committed leadership and hardware and collaborative know - how to the dynegy that we buy.",neutral
221,"We bring a new, insists leadership and business and explore know - how to the airline that we buy.",neutral
222,"We bring a new, committed pragmatism and business and strategic envision - how to the company that we lure.",neutral
223,"We bring a new, objective leadership and business and leveraging know - how to the salesforce that we buy.",neutral
224,"We bring a new, committed leadership and leveraging and strategic acknowledge - how to the distributor that we buy.",neutral
225,"The guidance has been set at 90 basis points over mid-swaps , the report said .",neutral
226,"The decisions has been set at 90 basis points over mid - otc, the report said.",neutral
227,"The guidance has been announced at 90 basis points over mid - swaps, the report argued.",neutral
228,"The guidance has been set at 90 basis 0.88 over mid - swaps, the aydemir said.",neutral
229,"The guidance has been set at 90 basis points over mid - non-payment, the gazette said.",neutral
230,"The guidance has been set at 49 basis points over mid - swaps, the report pointed.",neutral
231,"The guidance has been drafted at 90 basis points over 2000s - swaps, the report said.",neutral
232,"The guidance has been set at 90 basis 0.79 over mid - swaps, the bulletin. said.",neutral
233,"The guidance has been set at 17 10-year points over mid - swaps, the report said.",neutral
234,The financial statements release will be available after publishing on the Company 's internet pages at www.cargotec.com .,neutral
235,The financial statements release will be varies after scripps on the Company ' s internet how-to at www. cargotec. com.,neutral
