,Unnamed: 0,sentence,label
18,1290,"The plant is scheduled for completion in late February 2007 with hand over of some areas in January Two other suppliers of Nokia - Aspocomp Group Oyj and Perlos - have announced their plans to establish plants within the Nokia complex Together , they will invest Rs 365 crore .",neutral
19,2466,"Operating profit was EUR 11.07 mn , up from EUR 8.65 mn .",positive
20,2689,`` This is a win for all OEMs targeting to develop WiMAX products .,positive
21,855,"The Marubeni Group focuses on creating `` value chain '' from upstream to downstream , encompassing a wide variety of business fields , including oil & gas , metals , mineral resources , foods , pulp & paper and chemicals , among others .",neutral
22,4233,"Pearl Plaza LLC , the joint venture of SRV and Shanghai Industrial Investment Holdings Co Ltd , has concluded the investment decision on construction of the first phase of the shopping center in Saint Petersburg , Russia .",positive
23,2779,The company confirmed its estimate for lower revenue for the whole 2009 than the year-ago EUR93 .9 m as given in the interim report on 5 August 2009 .,negative
24,158,LSC 's 30 employees will move to Ixonos with their existing status and benefits .,neutral
25,3765,The estimated annual value of the frame agreement is about EUR 50mn .,neutral
26,4150,Cash Flow from Operations for the most recent quarter also reached a eight year low .,negative
27,2152,"The share capital of Biotie Therapies Corp. constitutes 90,211,860 shares in the aggregate and the number of voting rights attached to the shares amounts to 90,211,860 .",neutral
28,3841,"3 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",positive
29,3644,"Asimilar agreement was signed between China Mobile Ltd. ( SEHK : 0941 and NYSE : CHL ) , the largest mobile carrier , and theGPS and social networking service provider , promoting GyPSii service before Beijing 2008 Olympic Games , according to thelatest news .",positive
30,978,Eriikka S+Ãderstr+Ãm has previously held several positions in finance and control at Nokia Networks including acting as the Business Group Controller and having the corporate controller position at Nokia Siemens Networks .,neutral
31,509,GET MIDNIGHTTRADER IN REALTIME : This report is delayed .,neutral
32,2127,"`` This is super nasty , '' said Eric Schultze , chief technology officer at Shavlik Technologies LLC , a St. Paul , Minn.-based maker of patch management tools .",negative
33,2075,"In 2010 , Sanoma Magazines expects net sales to be at the 2009 level .",neutral
34,1526,"Under the agreement GeoSentric will provide GyPSii-powered hotel information and reservation services to visitors to China , including such popular cities as Beijing and Shanghai .",positive
35,4139,"Finland-based companies , L+Ã±nnen Tehtaat and Raisio , have decided to dissolve the joint venture company ZAO Scandic Feed , which was established to start local animal feed business and feed production in northwest Russia .",neutral
36,3826,The technology park will be built near St. Petersburg-based Pulkovo airport .,neutral
37,910,"A portion , $ 12.5 million , will be recorded as part of its winnings in a prior patent dispute with Finnish phone maker Nokia Oyj .",positive
38,103,"The start of the negotiations , relating to Glaston 's efficiency program , was announced in October .",neutral
39,161,"After buying Eukor Car Carriers 50 percent stake , Grimaldi Group is now the sole owner of the Swedish roll-on , roll-off port of Wallhamn .",neutral
40,3112,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,positive
41,1955,"The total restructuring costs are expected to be about EUR 30mn , of which EUR 13.5 mn was booked in December 2008 .",neutral
42,2987,"Finnish Konecranes is again trying to acquire Italian Fantuzzi , a manufacturer of gantry cranes and reach stackers .",neutral
43,4168,"Proha Plc ( Euronext :7327 ) announced today ( 19 May ) that its fully-owned subsidiary , Safran Software Solutions AS , has agreed to sell its 49 % share of Safran North America LLC to a SNA Holding AS , an investment group based in Norway .",neutral
44,3738,"Earnings per share EPS are seen at EUR 0.56 , up from EUR 0.38 .",positive
45,3507,"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .",positive
46,2519,Nokia - the world 's largest mobile phone manufacturer - and China Postel - China 's largest mobile phone distributor - have a long-standing partnership that continues to grow stronger over time .,positive
47,7,"Tikkurila has an interesting growth strategy , which we support .",neutral
48,1567,"As a condition to the deal , Savcor Alfa has to have bought Photonium and Akseli Lahtinen Inc. 's business operations prior to the deal .",neutral
49,810,Financial details were n't disclosed .,neutral
50,1863,The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .,positive
51,2023,"The report examines the medical equipment business structure and operations , history and products , and provides an analysis of its key medical equipment revenue lines .",neutral
52,2079,"LLC , a voice and data management solution provider to wireless companies with operations worldwide , will be transferring its U.S. deployment operations to the Finnish mobile giant , which includes civil works and site acquisition services .",neutral
53,665,"As previously announced , GeoSentric Oyj entered into financing agreements with its lead investor on June 30 , 2010 enabling the Company to receive financing up to the aggregate amount of 6M .",neutral
54,2763,"Operating profit was EUR 9.8 mn , compared to a loss of EUR 12.7 mn in the corresponding period in 2009 .",positive
55,467,Net sales surged by 30 % to EUR 36 million .,positive
56,1620,"For Teleste , the acquisition marks an entry into services business in a market where it has long been an established and significant supplier of products .",positive
57,1487,What would you like to see changed on Nokia 's next attempt ?,neutral
58,4184,Oriola-KD expects its invoicing in 2008 to be higher than the comparable invoicing of 2007 .,positive
59,1766,Through the acquisition Solteq will expand its solutions offering by Microsoft 's Dynamics business software products .,positive
60,34,A memorandum of understanding on cooperation between the Finnish Global Chemical Company KEMIRA and Vietnam National Chemicals Group ( Vinachem ) was signed on this occasion .,positive
61,1209,"Operating profit for the three-month period decreased from EUR1 .65 m while net sales increased from EUR14 .6 m , as compared to the corresponding period in 2005 .",negative
62,856,"The subscriptions increase Cargotec 's share capital by EUR 27,060 .",positive
63,3090,"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",positive
64,650,17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,negative
65,540,UPM-Kymmene has generated seventeen consecutive quarters of positive Cash Flow from Operations .,positive
66,1950,"On 20 March 2006 , Stora Enso refused to comment the news in any way .",neutral
67,397,It also recovers valuable raw material for Kemira 's water chemical production .,neutral
68,709,"Of course , you 'll have direct access to Nokia 's Ovi store , so you 'll have lots of fun downloading your favorite media .",neutral
69,1703,The company expects its net sales for the whole 2009 to remain below the 2008 level .,negative
70,4173,It is planned to set up the A class business center in the two top storeys of the complex .,neutral
71,2409,Its 168 asset management experts manage assets worth over EUR 35 billion .,neutral
72,1097,"The orders are for 26 machine-room-less KONE MonoSpace elevators , which would be installed during 2006 .",neutral
73,3384,Financial terms were not disclosed .,neutral
74,593,Metsa-Botnia will sell 82.1 % of its stake in the Uruguayan companies and Metsaliitto -- 5.5 % .,neutral
75,3836,It is expected to be completed by the end of 2007 .,neutral
76,539,"H1 '08 H1 '07 Q2 '08 Q2 '07 in mln euro , unless otherwise stated Net sales 386 328.6 201 160.7 Operating profit 46.3 35.8 23.2 9.5 Pre-tax profit 33.6 26.9 18.7 5.1 Net profit 25.1 25.4 14 4.0 EPS in euro 2.20 2.36 1.24 0.38 1.0 euro = $ 1.60 www.componenta.com",neutral
77,2625,"In addition , Lehdentekijat Oy will start producing a new membership magazine , Viisas Raha ( Wise Money ) for the Association .",positive
78,2823,This wood lacquered clock comes with a stripy hand-crocheted cover .,neutral
79,2217,The company slipped to an operating loss of EUR 2.6 million from a profit of EUR 1.3 million .,negative
80,1203,"561,470 new shares under 2003 option rights plan Packaging company Huhtamaki Oyj reported on Monday that a total of 561,470 new shares of the company have been issued based on share subscriptions under its 2003 option rights plan .",neutral
81,4090,It 's very difficult to become a Google Analytics channel partner .,neutral
82,4091,"Below are consolidated , unaudited results for Amanda Capital under IFRS reporting standards .",neutral
83,1131,`` Lemminkainen Talo Oy 's Lahti office is a significant logistics and business premises constructor .,neutral
84,2708,The company will propose a dividend of EUR0 .12 per share for 2008 .,neutral
85,3390,"Finnish retailer Stockmann has won approval from the board of Swedish rival Lindex for a public tender offer with the aim of expanding the companies ' presence in Russia and other CEE countries , Stockmann said Monday .",positive
86,2464,"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports net sales of EUR 49.6 mn in the first quarter of 2009 , which are only a per cent smaller than in the corresponding period in 2008 .",negative
87,1266,"In Finland , Sampo Bank , now part of the Danske Bank group , will lay off staff from the administrative and support functions .",negative
88,1473,"The Finnish national carrier said net loss in April through June was euro26 million , down from a net profit of euro13 million a year earlier .",negative
89,2010,"The Finnish company is building a 800,000 mt-year biodiesel plant in Singapore .",neutral
90,2996,"According to Chairman Michael Hornborg , the organizations has merely criticised Raisio 's weak performance .",neutral
91,3538,"Favourable currency rates also contributed to higher net sales , '' CEO Kari Kauniskangas said .",positive
92,899,The duration of the lay-offs per employee will vary from one to six weeks .,neutral
93,1420,"In 2006 , the company intends to invest significantly in expanding its distribution and maintenance network .",positive
94,1406,"Finnish industrial investor Panostaja Oyj OMX Helsinki : PNAAS OMX Helsinki : PNABS said on Friday 11 July that it has signed a deal to acquire the entire share capital of Kospa Oy , the manufacturer of waste disposal equipment .",positive
95,3985,"We offer our clients integrated management consulting , total solutions for complex projects and efficient , best-in-class design and supervision .",neutral
96,732,The transactions would increase earnings per share in the first quarter by some EUR0 .28 .,positive
97,888,It inspects the companys strategic strengths and weaknesses .,neutral
98,2485,"Outotec is currently delivering a new oil shale processing plant for Eesti Energia in Estonia based on Enefit technology , which has been developed jointly by Eesti Energia and Outotec .",neutral
99,487,The transaction value is CAD 15 million approximately EUR 10 million .,neutral
100,3861,Industry Investment is very interested in Glaston 's solar energy projects .,positive
101,2840,"Revenue for the quarter totaled 27.4 billion , down 2 percent from 28.1 billion in the fourth quarter in 2008 .",negative
102,3203,The Swedish player became majority owner of UCell in mid-2007 .,neutral
103,3547,The server is responsible for managing devices and user accounts and a desktop client application enables remote access to the mobile phones .,neutral
104,2946,The company turned to earnings per share ( EPS ) of EUR 0.03 versus loss per share of EUR 0.01 .,positive
105,2154,A broad range of connectivity options including 3G - HSPA and Wi-Fi gives consumers high speed access to the Internet .,neutral
106,4216,CF2 Pty Ltd became a substantial holder in Renison Consolidated Mines NL on January 25 with 150 million shares ( 7.9 pc ) .,neutral
107,2710,"The Bristol Port Company has sealed a one million pound contract with Cooper Specialised Handling to supply it with four 45-tonne , customised reach stackers from Konecranes .",positive
108,3849,Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .,negative
109,3394,His resignation will take effect immediately .,neutral
110,1216,STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program .,neutral
111,3311,"The maximum obligated total trades per day is ISK 400,000,000 market value .",neutral
112,2400,"`` We 're delighted with the move '' says Morna Cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . ''",positive
113,424,Passenger volumes rose by 8.4 % in the accounting period .,positive
114,33,The company is well positioned in Brazil and Uruguay .,positive
115,656,"Exports make up more than 80 per cent of our sales , so the name Glaston also reflects a truly internationally operating company , '' explains Kyro 's President & CEO Mika Seitovirta .",neutral
116,3432,"Initial estimated total value of the contract was 250 000 Euros , excluding VAT .",neutral
117,2558,"Efore 's presence here also opens up new and interesting development opportunities for our students , '' the dean of the Faculty of Electronics , Communications and Automation at TKK said .",positive
118,203,Metso will supply the equipment for two process lines at Northland Resources ' new Kaunisvaara iron ore project in Sweden which exploits Tapuli and Sahavaara iron ore deposits .,positive
119,2258,"As a result of the cancellation , the maximum increase of Citycon 's share capital on the basis of the convertible bonds decreased from EUR 23,383,927.80 to EUR 22,901,784.75 .",neutral
120,1502,"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .",negative
121,421,"The contracts between Raute Corporation and Muling Kemian Wood Products Co. , Ltd. , which were announced on 3 November 2010 , have taken effect .",neutral
122,873,Vacon 's office will support its customers in Brazil and South America .,neutral
123,2064,Fancy Dans on the move FAB Glasgow gift and interiors store Fancy Dans is moving !,neutral
124,3183,"The negotiations were carried out in a constructive manner , and all parties tried to find a solution to the situation .",positive
125,1551,"With sales of $ 12.7 billion over the last twelve months ending October , 2010 and over 9,200 stores in 35 states , Dollar General is the nation 's largest small box discount retailer .",neutral
126,939,"Weber convinced his friend Ray Ostrom , who owned a Lake Street sporting goods store , to sell the lures .",neutral
127,3434,The combined value of the planned investments is about EUR 30mn .,neutral
128,2839,"CapMan has six investment areas CapMan Buyout , CapMan Technology , CapMan Life Science , CapMan Russia , CapMan Public Market and CapMan Real Estate , and each of them has a dedicated team and funds .",neutral
129,1903,The first group of customers to be trained will be paint-shop owners and their assistants .,neutral
130,2826,"ALEXANDRIA , Va. , Oct. 6 -- United States Patent no. 7,804,288 , issued on Sept. 28 , was assigned to Vacon Oyj ( Vaasa , Finland ) .",neutral
131,3708,"The world of glass is coming to Egypt and we invite Visitors from all around the world to attend Glass World Exhibition 2009 , Register Now at www.glassworldex.com",neutral
132,1521,"It would be premature to talk about dates , volume and the investment procedure , '' he said .",neutral
133,933,"zip , '' experts warned Tuesday .",neutral
134,2489,"Vaisala Oyj Press Release September 30 , 2010 Vaisala has signed a contract to sell its oxygen measurement technology and business to SICK Maihak GmbH .",positive
135,2219,Finnish airline Finnair is starting the temporary layoffs of cabin crews in February 2010 .,negative
136,3230,"The currency effect had a 3.0 pct , or 20 mln euro ( $ 31.3 mln ) , negative impact on the revenue .",negative
137,4349,Rental of building equipment accounted for 88 percent of the operating income .,neutral
138,3966,Forest certification is a voluntary system aimed at promoting sustainable forest management in commercial forests .,neutral
139,35,The prices of stainless steel also rose in Europe .,neutral
140,4113,"BasWare 's CEO Ilkka Sihvo comments in conjunction with the Interim Report : `` As a whole , BasWare succeeded well in the second quarter of 2007 .",positive
141,2698,"`` The industry is coming to an interesting fork in the road as both handset manufacturers and wireless carriers attempt to serve as the portal for Web-based service to your wireless handset , '' he wrote .",neutral
142,1760,"Nokia said it still expects to sell 150 more million Symbian devices in years to come , giving an indication of how it expects the Phone 7 handoff to work .",neutral
143,3352,The company moved to an operating profit of EUR10 .9 m versus an operating loss of EUR15 .3 m. It also turned to EPS of EUR0 .08 versus loss per share of EUR0 .04 .,positive
144,2418,"The sellers include 40 shareholders , including Intellibis management , employees and other investors .",neutral
145,2056,The Insolvency Act regulates the amount of debt that borrowers are permitted to write off .,neutral
146,3302,The business development initiatives in North America are headed by Lynn Shanahan .,neutral
147,4310,Finland-based international machinery rental company Ramirent Plc ( OMX Helsinki : RMR1V ) reported on Friday ( 15 August ) an operating profit of EUR65 .0 m on net sales of EUR342 .9 m for the period January-June 2008 .,neutral
148,2317,The bank sees a potential for Getinge share to rise .,positive
149,2444,Karppinen expects the consolidation trend to continue in the Finnish market .,neutral
150,1324,In 2008 Stockmann earned 3.398 million lats in profit on 48.012 million lats in turnover .,neutral
151,122,This organization will assume the responsibility for operations in Russia .,neutral
152,2359,"Russian export duties will activate harvesting in Finland , and sales in Russia will increase also .",positive
153,715,"This location makes the mall a convenient place to shop for consumers from three large residential areas nearby : Jaroszowka , Wysockiego and Zgody .",positive
154,967,The fuel purchase contracts have been signed with three months ' delivery from this September to November .,neutral
155,4244,The fair value of investment properties was EUR 2 251.0 ( 1 281.4 ) million .,neutral
156,2000,"Based on the design of previous handsets , the Nokia E72 and Nokia E63 this Symbian-based model is promised to offer direct access to over 90 per cent of the world s corporate email through Mail for Exchange and IBM Lotus Notes Traveler .",neutral
157,3885,"Profit per share was EUR 1.03 , up from EUR 0.87 .",positive
158,2581,"Nokia OYJ 's production site at Bochum , Germany , posted profit before interest of 134 mln eur for 2007 , Capital reported in an excerpt of an article to be released tomorrow , citing internal documents .",neutral
159,2819,"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .",positive
160,1358,Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,positive
161,3964,"www.countryelements.co.uk Designed by Patricia Burt , this is just one of a selection of distinctive hooked rugs created with recycled materials and dyed natural dyes .",neutral
162,430,"The platen edges in contact with the band are provided with a seal having a protrusion directed towards the middle area of the platen , and means are provided to exert and maintain a pressure in the volume defined by the platen , the band and the seal . ''",neutral
163,3125,UPM-Kymmene said its has ` not indicated any interest in any domestic consolidations ' .,neutral
164,2062,Stock Exchange Release 10/3/2011 12:00 Sanoma has published its Annual Report and Financial Statements for 2010 and its first Corporate Responsibility Report .,neutral
165,3450,"Nurminen Logistics provides high-quality logistics services , such as railway transports , terminal services , forwarding , special and heavy transports and medical transports .",neutral
166,4079,Finnlines said that the deal is part of its strategy to focus on its core businesses .,neutral
167,1686,Roshan 's net sales in 2006 were $ 191 million and EBITDA was $ 66.5 million .,neutral
168,1633,"The challenge for the company , however , is finding new sources of raw material , said Risto Rinne , CEO of Neste Oil .",neutral
169,756,The company will enhance the GPRS capability in the existing 12 IDEA telecom service areas and add 10 more service areas to its network .,positive
170,2880,"In accordance with our strategy , we strengthened our local presence by establishing a representative office in South Africa in October .",positive
171,3506,"According to the prosecutor , the share transactions were carried out after HK Ruokatalo had proceeded in the negotiations concerning the acquisition of Swedish Meats .",neutral
172,569,Nokia s U.S. shares were 3.3 percent lower at $ 12.73 by 1750 GMT .,negative
173,444,Precedex is approved for IV sedation of initially intubated and mechanically ventilated patients in intensive care .,positive
174,798,Stora Enso will receive a 19.9 pct equity interest in the combined company .,neutral
175,1896,"Kaupthing forecasts that Finnish-Swedish Stora Enso will close its mill in Reisholz , in Germany .",neutral
176,3786,"Sullivan said some of the boards `` really involve a lot of work , and people should get paid for their time . ''",neutral
177,179,"In addition to the demand in Finland , the export of lining stone products also increased .",positive
178,1265,The Group 's revenue in 2008 amounted to EUR 94 million and the company currently employs approximately 730 people .,neutral
179,479,"They re in a race with Google to get lots of users onto their service as social networking creates new business models , said Martin Garner , a London-based analyst with CCS Insight .",neutral
180,1542,Incap Furniture is presently negotiating staff cuts .,negative
181,3839,The Symbian Foundation plans to revise its procedures for testing and signing software after digitally signing a trojan for its Symbian mobile phone operating system by mistake .,neutral
182,2117,Ruukki 's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .,positive
183,2442,"Taking a cue from the playbook of the East Dillon Lions , we 've created a special team of heavy-hitting style players , such as boot-cut jeans , tummy tops and , of course , cowboy boots .",neutral
184,2534,Protalix is developing genetically engineered proteins from plant cells .,neutral
185,3140,"The announcement pushed Freenet shares down 6.3 % , or EUR0 .71 , in Frankfurt trade to EUR10 .65 as investors gave up hope United Internet AG and Drillisch would pursue their own takeover and breakup of Freenet .",negative
186,490,"Under the deal , Know IT will pay SEK90m ( USD12 .8 m-EUR8 .6 m ) in cash and stock .",neutral
187,1199,The Finnish company has also reached arrangements regarding the working hours and annual holidays .,neutral
188,2814,"Presentation materials will be posted on the company 's website : www.seahawkdrilling.com in the `` Investor Relations '' section , on the `` Webcast & Presentations '' tab .",neutral
189,3170,The increase in capital stock has been registered in the Finnish Trade Register on 20 November 2006 .,positive
190,2119,Fortum is now considering taking part in nuclear energy projects outside of Finland .,neutral
191,1986,"The companies will divest to UPM Fray Bentos pulp mill and Forestal Oriental , a company specialising in eucalyptus cultivation .",neutral
192,3881,"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 58.9 mn in the second quarter of 2007 , down from EUR 62.4 mn a year earlier .",negative
193,83,The company intends to raise production capacity in 2006 .,positive
194,3740,"RK Group , headquartered in Vantaa , Finland , is one of Europe 's leading machinery rental services .",neutral
195,2792,Sales fell abroad but increased in Finland .,neutral
196,556,The trucks feature an Eco Drive system - a fuel measuring tool which stores data particular to individual drivers .,neutral
197,546,Finnish silicon wafers manufacturer Okmetic Oyj said it swung to a net profit of 4.9 mln euro $ 6.3 mln in the first nine months of 2006 from a net loss of 1.8 mln euro $ 2.3 mln a year earlier .,positive
198,378,The writing and publication of Lemmink+Ã±inen -Â¦ s history is a continuation of earlier collaboration between Antti Tuuri and the company .,neutral
199,1371,A new production line is being completed for the contract production of hormone treatments .,positive
200,416,The issuer is solely responsible for the content of this announcement .,neutral
201,3946,Elisa will expand the use of this technology provided the pilot proves successful .,neutral
202,105,The StoneGate product is centrally manageable and suited for both physical and virtual environments .,neutral
203,2904,"Aspo 's strong company brands - ESL Shipping , Leipurin , Telko and Kaukomarkkinat - aim to be the market leaders in their sectors .",neutral
204,4039,"Tecnomen 's solution can be used for prepaid and post-paid billing , for charging and rating of voice and video calls , data traffic and any kind of content services in both mobile and fixed networks .",neutral
205,4352,"`` Each year , personal entertainment plays a more significant role in determining whether a fitness facility 's workout experience is pleasurable or a chore , '' said Brian Wilson , director of marketing for Precor 's Entertainment & Services Division .",neutral
206,3601,"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .",negative
207,3798,The expansion will be delivered in the fourth quarter of 2006 .,neutral
208,3411,The aim of the bridge solutions chosen is to minimize construction times while ensuring that traffic beneath the bridge on the Saimaa canal continues undisturbed .,neutral
209,3118,The changes in readership were not significant .,neutral
210,1320,U.S. District Judge Douglas P. Woodlock yesterday extended a Jan. 17 temporary restraining order until March 7 .,neutral
211,1697,"The most significant capital expenditure items were in the global enterprise resource planning ERP project , product development and production machines .",neutral
212,3256,The Finnish company previously said its operating result will be lower than the break-even posted a year earlier .,negative
213,334,"HELSINKI , Finland , Sept. 18 , 2009 ( GLOBE NEWSWIRE ) -- Ixonos Plc expands the company 's smartphone R&D services and establishes a new next-generation smartphone design unit in connection with Ixonos ' site in Jyvaeskylae .",positive
214,3726,"Following the impact , the Altima hit a utility pole , causing a live electric line to fall onto the roadway .",neutral
215,2088,"In the sinter plant , limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for iron-making .",neutral
216,2288,"The workforce will be reduced also in the Amsterdam office , in the Netherlands .",negative
217,2703,Halonen 's office acknowledged receiving the letter but declined comment .,neutral
218,3133,Elcoteq SE is Europe 's largest contract electronics maker and has set up a unit in Bangalore in association with Avista Advisory of Mumbai .,neutral
219,1083,The company 's model is based on developer contracting construction projects and customer focused project management .,neutral
220,799,"Country : , Finland Sector : Construction-Real Estate Target : Pohjolan Design-Talo Oy Buyer : CapMan Oyj Vendor : Ruukki Group Oyj Deal size in USD : 102.6 m Type : Divestment Status : Agreed",neutral
221,1341,"That address also happens to house Italian megamart Eataly , meaning that `` Come on , kids , we 're going to the Toy Building ! ''",neutral
222,1046,"Of the price , Kesko 's share is 10 mln euro $ 15.5 mln and it will recognize a gain of 4.0 mln euro $ 6.2 mln on the disposal which will be included in the result for the second quarter of 2008 .",positive
223,1617,The original patent was filed in Finland under application No. .,neutral
224,1389,Renesas Mobile Europe Ltd has approximately 470 employees in Oulu .,neutral
225,2268,"Nokia Siemens Networks provides mobile and fixed network infrastructure , communications and networks service platforms , as well as professional services , to operators and service providers .",neutral
226,2633,"Pretax profit totaled EUR 9.0 mn , down from EUR 36.3 mn in 2007 .",negative
227,2883,It has some 30 offices worldwide and more than 90 pct of its net sales are generated outside Finland .,neutral
228,1226,"ALEXANDRIA , Va. , June 7 -- Michael G. Williams of Newbury Park , Calif. , has developed a network device .",neutral
229,525,"Neste Oil will publish its third quarter 2008 results on Friday , 24 October 2008 at approximately 9 am ( EET ) .",neutral
230,3064,The fund at fair value will increase correspondingly .,positive
231,2686,"After completion of the acquisition , Poyry 's oil and gas expertise will cover multi-discipline engineering and consulting services across the complete oil and gas asset lifecycle , including deepwater engineering services .",neutral
232,244,The value of the order is around EUR 100 million .,neutral
233,1338,"As part of the transaction , M-real and Sappi have also signed a long-term agreement on the supply of pulp and BCTMP and other smaller services and supplies .",positive
234,2367,"In Finland , the launch of tie-in sales of 3G mobile phones did not cause a dramatic rush in mobile retail outlets during the first few days .",neutral
235,23,"Viking Line has also been forced to alter its timetable so that ferries traveling from Stockholm to Helsinki , Finland , only depart at night .",neutral
236,981,Under the agreement Ponsse will provide forest machine maintenance services to Stora Enso 's Russian wood procurement operations .,neutral
237,1674,As a result of the negotiations the employment of 130 blue - and white-collar employees at the Oulu plant would be terminated .,negative
238,3397,"Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 .",positive
239,2953,"The program , which was started in the summer of 2007 , was originally estimated to last approximately two years .",neutral
240,1957,- UPM-Kymmene upgraded to ` in-line ' from ` underperform ' by Goldman Sachs .,positive
241,2325,Atria said its offer would give the Swedish company continued ownership and control of its slaughtering and cutting operations .,neutral
242,4084,"Finnish bank Pohjola Bank Plc HEL : POH1S said today that it will issue a EUR 40 million USD 51.2 m index-linked bond , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Research Stars VIII-2010 , on October 27 , 2010 .",neutral
243,2496,"The company said Offshore segment represented 43 % of the total marine engines orders for the July-September 2010 period , Merchant 33 % , Special vessels 18 % , and Cruise and Ferry , and Ship Design -- 2 % and 3 % , respectively .",neutral
244,1872,"In Finland 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % .",negative
245,1214,The announced restructuring will significantly decrease the Company 's indebtedness .,positive
246,2391,The recruits who have completed the K-retailer trainee program are qualified to start a career as independent retailers in K-stores .,neutral
247,3486,"Karachi , Sept. 14 -- Ixonos , a world leader in the development and integration of solutions for handheld devices , announced that it is implementing a touch screen mobile user interface solution for the Intel Atom processor Z6xx based smartphones .",neutral
248,2130,Work on the assignment has already started and is due for completion in spring 2011 .,neutral
249,4,"Demonstrations of the broad capabilities of the Mobility Business Suite will be organized during the 3GSM World Congress in Barcelona , from February 12th to 15th .",neutral
