,Unnamed: 0,sentence,label
55,1592,"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .",positive
56,63,"The steelmaker said that the drop in profit was explained by the continuing economic uncertainty , mixed with the current drought in bank lending , resulting in a decline in demand for its products as customers find it increasingly difficult to fund operations .",negative
57,2957,Through this transaction we are able to participate in developing the industry .,positive
58,4104,"Swedbank Hypotek - Is to issue a benchmark , fixed rate covered deal in Euros , maturing January 2010 .",neutral
59,1644,"Operating loss totalled EUR 0.3 mn , down from a profit of EUR 5.1 mn in the first half of 2009 .",negative
60,3328,"After the transaction , Tikkurila has no powder coatings related operations .",neutral
61,1855,"Profit before taxes was EUR 4.0 mn , down from EUR 4.9 mn .",negative
62,2734,"The report profiles 614 companies including many key and niche players worldwide such as Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , and Van Group , Inc. .",neutral
63,215,"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",positive
64,1576,"In the financial statement for the first quarter of 2010 , Tikkurila is reported under discontinued operations .",neutral
65,1711,"The share capital of Basware Corporation is 11,720,829 .",neutral
66,746,Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,positive
67,3819,No financial details were available .,neutral
68,4255,Finnish energy company Fortum has set itself new stricter target limits for short-term carbon dioxide emissions from its heat and electricity production .,neutral
69,1943,"Jeder Beta-Tester erh+Ã±lt kostenlos sechs Monate lang Updates und hat laut eigener Aussage die M+Ãglichkeit , die finale Version zu beeinflussen .",neutral
70,3993,"The Hayward , Calif.-based target designs active , casual and dress footwear , as well as boots and sandals .",neutral
71,1927,"FinancialWire tm is not a press release service , and receives no compensation for its news , opinions or distributions .",neutral
72,1501,The company 's share is quoted on NASDAQ OMX Helsinki Rautaruukki Oyj : RTRKS .,neutral
73,385,"With the extension of the new contract for a further eight engines , the plant will now produce over 100 MW , it said .",positive
74,4272,"The corresponding increase in the share capital , EUR422 ,754 , has been entered in the Trade Register today .",neutral
75,1801,"Cash flow after investments amounted to EUR45m , down from EUR46m .",negative
76,2367,"In Finland , the launch of tie-in sales of 3G mobile phones did not cause a dramatic rush in mobile retail outlets during the first few days .",neutral
77,3291,"Tekla 's software solutions make customers ' core processes more effective in building and construction , energy distribution , infrastructure management and water supply .",neutral
78,2561,"The move is aimed at boosting sales , cost-efficiency and market share in Finland .",positive
79,238,"All the ferries had run into trouble just outside the Stockholm archipelago , made up of more than 20,000 islands .",negative
80,3001,"Basware Corporation stock exchange release August 31 , 2010 at 16:25 Basware signed a large deal with an international industrial group Basware will deliver Invoice Automation solution and Connectivity Services to an international industrial group .",positive
81,3186,Pohjola and cooperative banks have continued to combine their branch office network .,neutral
82,2186,The plant will collect raw material from the Baltic Sea region .,neutral
83,4238,Sports equipment sales also progressed well owing to the prolonged winter season .,positive
84,2861,"Vehvilainen , who is currently the chief operating officer at Nokia Siemens Networks , will join Finnair on 5 January 2010 and take over as CEO effective 1 February 2010 .",neutral
85,490,"Under the deal , Know IT will pay SEK90m ( USD12 .8 m-EUR8 .6 m ) in cash and stock .",neutral
86,881,We look forward to helping the company develop its operational services and further digitalize its services for its customers . '',positive
87,333,The platform would continue to be the development framework for Symbian and MeeGo .,neutral
88,2019,The value of the orders is about EUR 25mn .,neutral
89,3739,Liora 's got a brand-new bag .,neutral
90,1461,Margin call of Zanadvorov has given the chance to make such purchase under the credit of Deutsche Bank for USD 560 million .,neutral
91,225,"Kone 's factory located at Ayanambakkam , a suburb to the west of Chennai , is a fully integrated facility which gives it the capability to address costs .",positive
92,2918,In the meantime the CEO 's duties will be assumed by Outotec 's Deputy CEO Seppo Rantakari .,neutral
93,1842,"More than 50,000 tonnes of asphalt mix will be used in the contract .",neutral
94,1131,`` Lemminkainen Talo Oy 's Lahti office is a significant logistics and business premises constructor .,neutral
95,4066,"Glaston 's share GLA1V is listed on the NASDAQ OMX Helsinki , Mid Cap List .",neutral
96,2331,"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",positive
97,2493,Incap and Lankapaja aim to enter into actual agreement to transfer the sheet-metal production to the buyer in February in order to complete the transfer on 1 March 2011 .,positive
98,326,Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,positive
99,3863,It includes options for additional 30 communal building sites as well as construction supervision works for all construction sites .,neutral
100,2937,The Department Store Division reported an increase in sales of 4 per cent .,positive
101,1314,"Profit before taxes was EUR 5.4 mn , up from EUR 3.6 mn a year earlier .",positive
102,38,"Forestries were also higher , driven by yesterday 's bullish analyst comment on Stora Enso in Dagens Industri , dealers said .",positive
103,4260,"Ahlstrom , headquartered in Helsinki , Finland , is a global leader in the development , manufacture and marketing of high performance fibre-based materials .",neutral
104,3854,The representative body of Swedish Meats approved an improved offer from Finnish HK Ruokatalo to acquire the company .,positive
105,188,The annual value of the contracts is estimated at USD 2mn over the next three years .,neutral
106,1915,"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",positive
107,864,"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , from where they will be delivered to VR for welding and assembly .",neutral
108,2433,"Dolce & Gabbana has asked the European Union to declare Marimekko Corporation 's `` Unikko '' floral pattern trademark invalid , in a continuing dispute between the two companies .",negative
109,1269,"The group 's operating loss was EUR 0.8 mn , down from a profit of EUR 2.5 mn in 2004 .",negative
110,3802,The company did not distribute a dividend in 2005 .,neutral
111,306,No changes in media activity were seen in October compared with September .,neutral
112,3045,"The market share of Volkswagen passenger cars in Finland was 10.1 percent , Audi had a market share of 3.1 percent and Seat 's share was 0.9 percent .",neutral
113,2462,No service pricing details were disclosed .,neutral
114,1276,"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % .",positive
115,3449,"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",positive
116,476,The order is a follow-on to an 11 mln euro ( $ 16.1 mln ) deal made in July 2007 .,neutral
117,1455,"YIT acquired investment rights to a 10,000 square metre residential project in Yaroslavl and to a 16,400 square metre project in Moscow .",neutral
118,2266,That would be an increase from estimated sales of 117 million last year .,positive
119,2376,The new factory working model and reorganisations would decrease Nokian Tyres ' costs in the factory by EUR 30 million ( USD 38.7 m ) .,positive
120,1811,"In terms of power generation , Fortum produced 39.3 TWh of electricity during the first nine months of 2006 , compared with 38.0 TWh during the same period in 2005 , according to figures released in the group 's latest financial results .",neutral
121,3279,The deal was worth about EUR 1.2 mn .,neutral
122,2653,"The total value of the agreement is USD4 .0 m , the company said .",neutral
123,1985,Tekla Group 's net sales for 2005 were approximately 38 million euros .,neutral
124,3221,Her work at NetApp included strategically repositioning the brand in the category and a major global relaunch .,neutral
125,2181,"The order comprises all production lines for a plywood mill , company said in a statement received by Lesprom Network .",neutral
126,2395,J+Ã±rvi-Suomen Portti is also planning to reduce the use of sodium nitrite .,neutral
127,2606,"According to Saarioinen 's Managing Director Ilkka M+Ã±kel+Ã± , the food industry sector has a significant excess of production machinery .",neutral
128,2509,The phones are targeted at first time users in growth markets .,neutral
129,2482,Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,positive
130,634,The acquisition price was not disclosed .,neutral
131,3115,"The contracts awarded to date , in connection with the system , amount to a total EUR 36 million .",neutral
132,3028,"The planned facility , estimated to cost around $ 814 million , would be the largest biodiesel plant in the world , and use palm oil certified by the Roundtable on Sustainable Palm Oil ( RSPO ) .",positive
133,1415,`` People who enjoy mobile games are often the same customers who enjoy experimenting with new mobile services and content .,neutral
134,4172,"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares .",neutral
135,1601,Altimo previously agreed a similar deal with Telenor to merge their stakes in VimpelCom and Kyivstar-GSM .,neutral
136,2138,"Operating income was EUR -24.9 mn , including EUR 15.3 mn of restructuring expenses .",neutral
137,433,"`` It gives us a sense of pride and exposure , '' said Bruce Hansen , the SVH sales representative for Wolverine .",positive
138,1344,"Together with Latvia , Cramo will operate 54 rental outlets in the Baltic States .",neutral
139,1559,"The size of the extension , 18.5 % of which already has been let , will have a gross area of about 2,830 sq m 30,460 sq ft .",neutral
140,4168,"Proha Plc ( Euronext :7327 ) announced today ( 19 May ) that its fully-owned subsidiary , Safran Software Solutions AS , has agreed to sell its 49 % share of Safran North America LLC to a SNA Holding AS , an investment group based in Norway .",neutral
141,2144,"Nokia controls more than 50 percent of phone sales in India and Africa , and has a strong prosition on most other emerging markets .",positive
142,2526,Uponor improved its performance in spite of the decrease in residential construction in the US .,positive
143,1335,The announcement comes two weeks before a key licensing agreement expires between between the two companies which are embroiled in a disagreement over royalty payments for Texas Instrument chips which use Qualcomm-patented technology .,negative
144,297,"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",positive
145,1648,The company 's share is listed in the Mid Cap segment of the NASDAQ OMX Helsinki .,neutral
146,392,Finnish Civil Aviation Administration decided to temporarily reopen Finnish capital 's Helsinki airport since 3 p.m. to 11 p.m. Monday local time .,neutral
147,2822,"When the web user clicks on the link contained in the mail , he finds himself on a bogus site that imitates that of his bank , and which retrieves his personal banking data .",negative
148,2852,`` NTC has a geographical presence that complements Ramirent 's existing network and brings us closer to our customers in the East Bohemia region in the CzechRepublic . '',positive
149,2340,The service also enables users to watch e-mails in HTML format en is enhanced with 23 addition languages to choose from .,neutral
150,3304,"The important thing now is to keep the bank 's existing 15,000 customers .",neutral
151,3402,"Finnish Ahlstrom Corporation will double its investments in a new specialty glassfiber reinforcement plant in South Carolina , in the US .",positive
152,3260,"With the government exempting certain stainless steel products from anti-dumping duties , Finland-based Outokumpu today said it will look to enter into supply pacts with the Indian Railways soon .",neutral
153,887,"As a result of these transactions , the aggregate holdings of Burrill Life Sciences Capital Fund , L.P. has decreased below 5 per cent of the total number of shares and votes of the Company .",negative
154,2125,"Finnish printed circuit boards ( PCBs ) maker Aspocomp Group Oyj said on December 4 , 2006 it named Henry Gilchrist senior vice president of the group 's Asian operations , as of January 8 , 2007 .",neutral
155,3610,Proline Plus is a mechanical liquid handling device with a robust design suitable for all types of applications .,neutral
156,3061,"The company 's board of directors will propose a dividend of EUR 0.95 per share for 2008 at the annual general meeting , scheduled to be held on March 23 , 2009 .",neutral
157,1799,"At present , the trade mark Pit-Produkt is little-known outside the North-West of Russia .",negative
158,3909,"The reorganisation will be carried out by transferring HKScan Corporation 's production-related property , plant and equipment in Finland as well as its holdings in subsidiaries and associates to HKScan Finland Oy , a holding company wholly owned by HKScan Corporation .",neutral
159,798,Stora Enso will receive a 19.9 pct equity interest in the combined company .,neutral
160,2836,Why not give your bedroom a cool makeover for summer .,neutral
161,373,"A total of 38,244 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed on 19 April exercising the A-B-C options based on the company 's stock option plan 1999 .",neutral
162,4070,"In the second quarter of 2010 , the company 's net profit was EUR1 .7 m compared to a net loss of EUR1 .3 m in April-June 2009 .",positive
163,3513,The new chain has 700 discount stores and 250 supermarkets .,neutral
164,4134,Operating profit totaled EUR 18.6 mn or 8.3 % of net sales .,neutral
165,59,The goal is significant expansion in Finland and in the northern Baltic region .,neutral
166,3502,"The acquired plant has an annual capacity of some 300,000 tonnes and most of its production is sold to domestic customers .",neutral
167,3423,Finnish sports equipment maker Amer Sports Oyj ( HEL : AMEAS ) said today that its net loss narrowed to EUR 16.9 million ( USD 22.3 m ) in the second quarter of 2010 from EUR 23.2 million in the corresponding period a year earlier .,positive
168,471,"Tekla will organize an information meeting for analysts and media at WTC Helsinki Marski meeting room , Aleksanterinkatu 17 , the same day at 12:30 - 1:30 p.m. Light lunch will be served .",neutral
169,847,"The company 's profit totaled Ls 134,700 .",neutral
170,1316,Autotank Group is part of Aspo 's Systems Division .,neutral
171,513,"- The Group 's sales during the period were EUR 37.5 million ( EUR 48.2 million , 1-9/2008 ) and result before taxes was a loss of EUR -3.5 ( +1.2 ) million .",negative
172,3293,"At 10.33 am , Huhtamaki was the market 's biggest faller , 8.69 pct lower at 11.35 eur , while the OMX Helsinki 25 was 0.32 pct higher at 3,332.41 , and the OMX Helsinki was up 0.47 pct at 11,687.32 .",negative
173,1094,"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .",positive
174,761,The company 's board of directors would propose a dividend of EUR1 .00 per share for 2005 .,neutral
175,2245,"SRV will also build an aqua park with wellness area , a restaurant and a multifunctional ice arena .",neutral
176,1230,All depends on financing .,neutral
177,3281,"Metsa-Botnia will finance the payment of dividends , the repayment of capital and the repurchase of its own shares with the funds deriving from its divestment of the Uruguay operations , and shares in Pohjolan Voima , and by utilising its existing financing facilities .",neutral
178,2619,"The Network Test Business is part of Elektrobit 's Test and Automation Business Segment and employs 39 people in Finland and 22 people abroad , mainly in the US and Asia .",neutral
179,2346,Earnings per share were EUR -0.04 -0.06 .,neutral
180,598,City CU Welcomes DART Members DALLAS-City CU welcomes the members of DART FCU as they merge with City CU .,neutral
181,1065,"Nokia shares hit 13.21 euros on Friday , down 50 percent from the start of the year in part because of the slow introduction of touch-screen models .",negative
182,905,"Currently , 95 % of Trainers House 's revenues are attributed to the Finnish market .",neutral
183,685,"KESKO CORPORATION STOCK EXCHANGE RELEASE 28.02.2008 AT 09.30 1 ( 1 ) Kesko Corporation and Aspo plc today signed an agreement by which Aspo acquires the share capital of Kauko-Telko Ltd , a subsidiary wholly owned by Kesko .",positive
184,2015,Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,positive
185,3638,Both Mr Walden and Mr Ignatius will be responsible also for the newspapers ' business result .,neutral
186,138,These savings will have full impact as of the beginning of 2007 .,neutral
187,1354,It is the first application in the market for invoice and purchase requisition approval with a mobile device .,neutral
188,3219,"For example , net sales increased by 5.9 % from the first quarter , and EBITDA increased from a negative EUR 0.2 mn in the first quarter of 2009 .",positive
189,1826,This corresponds to 6.81 percent of Okmetic 's share capital and voting rights .,neutral
190,1472,"As the world leaders in developing UV technology for municipal wastewater , drinking water , and industrial water treatment systems , Trojan Technologies was a logical partner in providing W+Ã±rtsil+Ã± with UV technology for ballast water treatment .",neutral
191,2585,"Tyrv+Ã±inen is of the opinion that the airline has been repeating this for some time already , however .",neutral
192,4324,The acquisition will considerably increase Kemira 's sales and market position in the Russian metal industry coatings market .,positive
193,3648,"Ragutis , which is based in Lithuania 's second-largest city Kaunas , boosted its sales last year 22.3 per cent to 36.4 million liters .",positive
194,2790,Comparable operating profit decreased to EUR 13.8 mn from EUR 17.1 mn in the corresponding period in 2005 .,negative
195,2163,EPS grew to 0.04 eur from 0.02 eur .,positive
196,405,"We offer challenging and interesting employment for over 20,000 people in 20 countries throughout Europe .",neutral
197,105,The StoneGate product is centrally manageable and suited for both physical and virtual environments .,neutral
198,2282,"Payment for acquired shares will be made in cash , and the price per share will be EUR 1 plus an administration fee .",neutral
199,2474,"Steve Jackson , eBusiness Analyst at Satama and former CEO of Aboavista said : `` Google broke the mold when they gave away Google Analytics for free .",neutral
200,2922,"Music is provided by all major international and regional labels including Universal Music Group , Sony Music Entertainment , Warner Music , EMI Music , Rotana , Mazzika , Melody Music , Platinum Records , and leading content aggregator The Orchard , as well as thousands of independent labels .",neutral
201,1972,"The manager is critical of politicians ' failure to differentiate between beleaguered European financial institutions and Skandinavian banks , `` which sailed through the crisis without issues '' .",neutral
202,271,Nokia said the outcome was a `` fair and responsible social plan . '',neutral
203,1696,"Finnish IT solutions provider Affecto Oyj said today that it has won a frame contract , valued at some EUR2m , to implement the next phase of its insurance application for South African Mutual & Federal Insurance Company Limited M&F .",positive
204,3004,"Besides , as there is no depositor preference in Finland , senior debt and deposits rank on a par , which is also taken into consideration , the agency added .",neutral
205,3166,"About 36 % of this came from Aspo Chemicals , 39 % from Aspo Shipping and 25 % from Aspo Systems .",neutral
206,903,The product 's front-edge folding maximizes weather resilience and enables a seamless roof finish .,neutral
207,597,Hobby Hall 's sales decrease 26 pct due to implementing a new information system that involved changing in the principal of posting sales .,negative
208,3228,Prices and delivery volumes of broadband products decreased significantly in 2005 .,negative
209,1761,"Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April , Samsung held 55 percent and LG Electronics 19 percent , according to Korea-based ATLAS Research Group .",neutral
210,2379,"Operating profit totalled EUR 1.22 mn , down from EUR 3.56 mn in the first quarter of 2008 .",negative
211,2654,"Savon koulutuskuntayhtyma , Finland based company has awarded contract for specialist agricultural or forestry machinery .",positive
212,539,"H1 '08 H1 '07 Q2 '08 Q2 '07 in mln euro , unless otherwise stated Net sales 386 328.6 201 160.7 Operating profit 46.3 35.8 23.2 9.5 Pre-tax profit 33.6 26.9 18.7 5.1 Net profit 25.1 25.4 14 4.0 EPS in euro 2.20 2.36 1.24 0.38 1.0 euro = $ 1.60 www.componenta.com",neutral
213,2974,Total operating revenue grew by 27.6 % year-on-year to EUR61m .,positive
214,1235,"By combining its existing solutions into a single platform , Comptel said that it has reduced the cost of deployment .",positive
215,207,"The Annual Report contains the financial statements , the consolidated financial statements , the report by the Board of Directors and the auditor 's report .",neutral
216,1956,"Nokia 's share price fell less than one percent to 18.70 euros ( $ 25.41 ) in Helsinki , while Siemens shares fell 1.02 percent to 90.19 euros ( $ 122.57 ) in Frankfurt .",negative
217,649,No financial details of the deployment were disclosed .,neutral
218,2796,"Finnish electronics manufacturing services company Elcoteq signing a cooperation agreement with a Japanese mobile phone manufacturer , bypasses Elcoteq Tallinn , says Jan Kotka , CEO of Elcoteq Tallinn .",positive
219,299,Operating loss landed at EUR39m including one-offs and at EUR27m excluding one-offs .,neutral
220,3636,"Seppala 's revenue increased by 0.2 % to EUR10 .1 m. In Finland , revenue went down by 2.4 % to EUR6 .8 m , while sales abroad rose by 6.2 % to EUR3 .3 m. Sales increased in all the Baltic countries as well as in Russia and Ukraine .",positive
221,2085,"Finnair expands : Finnair plans to add more flights on routes to Hong Kong , India and Russia .",positive
222,2413,"The company 's scheduled traffic , measured in revenue passenger kilometres RPK , grew by just over 2 % and nearly 3 % more passengers were carried on scheduled flights than in February 2009 .",positive
223,2887,The world 's biggest magazine paper maker said the program to improve efficiency will include closing several of its least competitive mills and would cover all the company 's operations resulting in annual savings of some euro200 million US$ 240 million .,positive
224,367,Finnish-Swedish TietoEnator is expanding its business quickly in Russia .,positive
225,1297,"The total scope of the project is about 38,000 square metres and it is valued at a total of around EUR75m .",neutral
226,3308,The previous offer was 3.4 % of voting rights and 12.3 % of capital .,neutral
227,2336,Finnish food industry company L+Ã±nnen Tehtaat is planning changes to its fish product business .,neutral
228,3487,"HK Ruokatalo produces many turkey products , such as cold cuts .",neutral
229,1160,"So far , Mr. Galvan he has been able to avoid laying off workers .",positive
230,348,Below are unaudited consolidated results for Aspocomp Group under IFRS reporting standards .,neutral
231,2930,`` We are pleased to deliver the Basware Invoice Automation solution to a major retail company in the US .,positive
232,2744,"International sales rose by 59.8 % to EUR 1,244.4 mn .",positive
233,832,"Russian officials inspected the damage and gave the vessel permission to continue to Tallinn at around 4.30 a.m. The Norwegian-registered M-T Sten Nordic was carrying 11,000 tons of gas oil and was manned by a Filipino crew .",neutral
234,2857,Payment of shares shall be effected on subscription .,neutral
235,4310,Finland-based international machinery rental company Ramirent Plc ( OMX Helsinki : RMR1V ) reported on Friday ( 15 August ) an operating profit of EUR65 .0 m on net sales of EUR342 .9 m for the period January-June 2008 .,neutral
236,1797,"The closing of the transaction is scheduled to take place on January 10 , 2008 .",neutral
237,2993,"In providing managed services , Nokia takes responsibility for building , operating and transferring as well as optimising the Indosat 3G network .",neutral
238,1860,The full MidnightTrader extended-hours trading analysis and news service is available in real-time through COMTEX .,neutral
239,1783,1 Block lamp Harri Koskinen 's light was introduced in 1996 and has been a bestseller ever since .,positive
240,1818,About Dopplr Dopplr is a service for smart travellers .,neutral
241,3440,"Cost savings will then rise to some 20 mln eur a year from 2007 , OKO said .",positive
242,1977,"We now have both the opportunity and the responsibility to create a new journalistic culture to serve the readers of Alma Media 's newspapers , `` says Hannu Ollikainen , head of the new Helsinki desk .",neutral
243,3025,"Mformation and Nokia noted they have established interoperability agreements that cover commercially proven , standards-based management of mobile devices , as well as mobile device security and mobile application management .",positive
244,717,The value of the order is nearly EUR400m .,neutral
245,3070,The fine print is here .,neutral
246,1928,"These new units will be built at Cargotec 's state of the art manufacturing facility in San Antonio , Texas , USA , which started operations in 2009 .",neutral
247,3809,"In the Czech Republic , the smaller profiling unit at Ostrava will be closed and the machinery will be gradually relocated to Ruukki 's bigger plants in Hungary , Poland and Romania by the end of the first quarter of 2009 .",neutral
248,2843,"We are honored to be recognized by Gartner as a specialist in Business Process Modeling and Analysis , in the company of many of the largest software vendors in the world .",positive
249,1814,Price talk is in the Euribor plus 2 bps area and the sole lead is Citigroup .,neutral
